episode,return,length,success,epsilon,curriculum_radius
127,-304.59109895527394,126,1,0.8557,8
128,-489.3671222195035,189,1,0.8536,8
129,-170.62986402660627,87,1,0.8526,8
130,-53.59861227770641,34,1,0.8522,8
131,-41.910744321842955,25,1,0.8519,10
132,-228.83725819587733,96,1,0.8508,10
133,-555.7761914680399,200,0,0.8486,10
134,-98.16862909793862,48,1,0.848,10
135,-149.96793523679193,65,1,0.8473,10
136,-498.59808661888104,191,1,0.8451,10
137,-583.7859545747431,200,0,0.8429,10
138,-551.285954574744,200,0,0.8406,10
139,-393.49947434117445,157,1,0.8388,10
140,-506.7859545747445,200,0,0.8366,10
141,-540.2859545747435,200,0,0.8343,10
142,-153.66221614529704,61,1,0.8336,10
143,-353.8530277480686,142,1,0.832,10
144,-538.7859545747439,200,0,0.8297,10
145,-38.987174094716664,26,1,0.8295,10
146,-260.5089500923954,118,1,0.8281,10
147,-511.28595457474455,200,0,0.8259,10
148,-78.63362068782254,41,1,0.8254,10
149,-558.2859545747438,200,0,0.8231,10
150,-69.40433136920136,38,1,0.8227,10
151,-294.60155592461456,106,1,0.8215,10
152,10.42357022712628,1,1,0.8215,10
153,-595.785954574743,200,0,0.8192,10
154,-130.35649705380214,57,1,0.8186,10
155,-106.7450588708123,49,1,0.818,10
156,-420.1785604010032,200,0,0.8158,10
157,-576.2859545747434,200,0,0.8135,10
158,-302.2830109278365,128,1,0.8121,10
159,-4.035008410116038,7,1,0.812,10
160,-586.785954574743,200,0,0.8097,10
161,-239.3274950891736,96,1,0.8086,10
162,-538.7859545747436,200,0,0.8064,10
163,-527.2859545747441,200,0,0.8041,10
164,-419.05164001385435,200,0,0.8018,10
165,-122.16221614529701,61,1,0.8012,10
166,-264.09583682715925,114,1,0.7999,10
167,-485.71761282781824,200,0,0.7976,10
168,-443.47353516022423,200,0,0.7953,10
169,-460.6297448674845,200,0,0.7931,10
170,-380.4344827334092,200,0,0.7908,10
171,-471.2859545747445,200,0,0.7886,10
172,-560.2859545747436,200,0,0.7863,10
173,-397.5516400138543,200,0,0.784,10
174,-524.7859545747443,200,0,0.7818,10
175,-390.6004555473731,200,0,0.7795,10
176,-37.5636038675904,27,1,0.7792,10
177,-342.61021865407685,200,0,0.7769,10
178,-86.59219932506481,47,1,0.7764,10
179,-390.45400894681666,200,0,0.7741,10
180,-68.90433136920136,38,1,0.7737,10
181,-130.16221614529698,61,1,0.773,10
182,-116.35008410116046,70,1,0.7722,10
183,-130.88509251127655,77,1,0.7714,10
184,-83.71005046069627,42,1,0.7709,10
185,-346.1102186540768,200,0,0.7686,10
186,-405.5614031205581,200,0,0.7664,10
187,-460.61998176078066,200,0,0.7641,10
188,-531.7859545747443,200,0,0.7618,10
189,-119.05077796230722,53,1,0.7612,10
190,-150.72582001288745,88,1,0.7602,10
191,-65.29289318621157,30,1,0.7599,10
192,-514.7859545747444,200,0,0.7576,10
193,-529.2859545747441,200,0,0.7554,10
194,-112.16862909793862,48,1,0.7548,10
195,-379.09069244066933,200,0,0.7526,10
196,-43.0636038675904,27,1,0.7523,10
197,-121.53125174889973,53,1,0.7517,10
198,-511.28595457474455,200,0,0.7494,10
199,-123.12720773518092,54,1,0.7488,10
200,-84.71005046069622,42,1,0.7483,10
201,-21.993587047358357,13,1,0.7482,10
202,0.6592724983890843,11,1,0.7481,10
203,-371.1883235077069,200,0,0.7458,10
204,-1.2642977287371977,10,1,0.7457,10
205,-419.73713904122576,200,0,0.7434,10
206,-425.0125875870393,200,0,0.7412,10
207,-364.0418769071505,200,0,0.7389,10
208,-514.2859545747444,200,0,0.7366,10
209,-56.29289318621156,30,1,0.7363,10
210,-26.070016820232073,14,1,0.7361,10
211,-491.7859545747445,200,0,0.7339,10
212,-3.993587047358357,13,1,0.7337,10
213,-329.09069244066933,200,0,0.7315,10
214,-475.78595457474455,200,0,0.7292,10
215,-19.605025230348115,21,1,0.729,10
216,-544.2859545747435,200,0,0.7267,10
217,-1.8821488643685989,5,1,0.7266,10
218,-436.2469021479295,200,0,0.7244,10
219,9.27071068137884,3,1,0.7244,10
220,-467.7859545747445,200,0,0.7221,10
221,-394.08092933396557,200,0,0.7198,10
222,-10.222876365979513,16,1,0.7196,10
223,-52.02218250483271,33,1,0.7193,10
224,-242.27631061971215,102,1,0.7181,10
225,-36.25788477609552,23,1,0.7179,10
226,-378.5516400138543,200,0,0.7156,10
227,-469.78595457474455,200,0,0.7133,10
228,-463.2859545747445,200,0,0.7111,10
229,-65.67504205058017,35,1,0.7107,10
230,-124.31507569104443,63,1,0.71,10
231,-9.840727501610917,11,1,0.7098,10
232,-86.40433136920136,38,1,0.7094,10
233,-4.187867955863476,9,1,0.7093,10
234,-35.640033640464125,28,1,0.709,10
235,-319.56140312055805,200,0,0.7067,10
236,-2.2642977287371977,10,1,0.7066,10
237,-443.16879729429945,200,0,0.7044,10
238,-49.91074432184297,25,1,0.7041,10
239,-529.2859545747442,200,0,0.7018,10
240,-471.28595457474455,200,0,0.6996,10
241,-379.22737593452194,200,0,0.6973,10
242,-430.66879729429945,200,0,0.695,10
243,-30.18145500322181,22,1,0.6948,10
244,-422.6785604010032,200,0,0.6925,10
245,-77.40433136920137,38,1,0.6921,10
246,-381.5711662272618,200,0,0.6898,10
247,-18.452165684600676,19,1,0.6896,10
248,-1.687867955863478,9,1,0.6895,10
249,-12.452165684600676,19,1,0.6893,10
250,-374.6883235077069,200,0,0.687,10
251,-44.06360386759043,27,1,0.6867,10
252,-81.39150546391805,64,1,0.686,10
253,-442.27619146804074,200,0,0.6837,10
254,-12.993587047358357,13,1,0.6836,10
255,-262.4772918363416,124,1,0.6822,10
256,-397.61021865407685,200,0,0.6799,10
257,-7.722876365979513,16,1,0.6797,10
258,-17.299306138853236,17,1,0.6796,10
259,-66.32790159632765,37,1,0.6791,10
260,-386.1883235077069,200,0,0.6769,10
261,-42.640033640464125,28,1,0.6766,10
262,-78.24505887081223,49,1,0.676,10
263,-355.08092933396557,200,0,0.6737,10
264,-404.1297448674843,200,0,0.6715,10
265,-496.2859545747445,200,0,0.6692,10
266,-57.910744321843,25,1,0.6689,10
267,-391.6590341875957,200,0,0.6667,10
268,-92.09219932506487,47,1,0.6661,10
269,3.0414213627576814,6,1,0.6661,10
270,-23.105025230348108,21,1,0.6658,10
271,-10.493587047358357,13,1,0.6657,10
272,-412.1004555473731,200,0,0.6634,10
273,-0.8821488643685989,5,1,0.6634,10
274,-129.39150546391818,64,1,0.6626,10
275,-27.41074432184298,25,1,0.6624,10
276,-60.675042050580174,35,1,0.662,10
277,-39.91074432184297,25,1,0.6617,10
278,-16.952165684600676,19,1,0.6615,10
279,-61.82790159632762,37,1,0.6611,10
280,-1.687867955863478,9,1,0.661,10
281,-466.27619146804074,200,0,0.6587,10
282,-355.11021865407685,200,0,0.6564,10
283,-446.766428361337,200,0,0.6542,10
284,-421.7078497211144,200,0,0.6519,10
285,-124.89150546391818,64,1,0.6512,10
286,-334.5321138004468,200,0,0.6489,10
287,-296.4930613736317,200,0,0.6467,10
288,-18.070016820232077,14,1,0.6465,10
289,-506.28595457474455,200,0,0.6442,10
290,-21.028595457474395,20,1,0.644,10
291,-43.86932295908525,31,1,0.6437,10
292,-468.7859545747445,200,0,0.6414,10
293,-62.21646341333785,29,1,0.6411,10
294,-373.57116622726187,200,0,0.6388,10
295,-346.12974486748436,200,0,0.6365,10
296,-143.88509251127658,77,1,0.6357,10
297,-420.0614031205581,200,0,0.6334,10
298,-375.6395079741881,200,0,0.6312,10
299,-44.21646341333782,29,1,0.6308,10
300,-40.48717409471668,26,1,0.6305,10
301,-44.25147182345388,36,1,0.6301,10
302,4.770710681378841,3,1,0.6301,10
303,-63.01576955219106,46,1,0.6296,10
304,-23.18145500322183,22,1,0.6293,10
305,9.84714045425256,2,1,0.6293,10
306,-191.95037145217287,118,1,0.628,10
307,-93.4393397793174,45,1,0.6275,10
308,-33.681455003221814,22,1,0.6272,10
309,-174.88509251127658,77,1,0.6263,10
310,-146.00294364690794,72,1,0.6255,10
311,-326.3368516663715,200,0,0.6233,10
312,-3.070016820232075,14,1,0.6231,10
313,-30.987174094716682,26,1,0.6228,10
314,-40.105025230348105,21,1,0.6226,10
315,-454.67856040100315,200,0,0.6203,10
316,-407.6297448674844,200,0,0.618,10
317,-44.79289318621154,30,1,0.6177,10
318,-43.06360386759043,27,1,0.6174,10
319,-75.82790159632764,37,1,0.617,10
320,-310.47353516022423,200,0,0.6147,10
321,-19.570016820232077,14,1,0.6146,10
322,9.27071068137884,3,1,0.6145,10
323,-37.181455003221814,22,1,0.6143,10
324,-34.48717409471669,26,1,0.614,10
325,-98.93292682667581,58,1,0.6133,12
326,-23.105025230348108,21,1,0.6131,12
327,-47.140033640464125,28,1,0.6128,12
328,-24.45216568460066,19,1,0.6126,12
329,-329.1759041021273,182,1,0.6105,12
330,-336.02235069374296,200,0,0.6082,12
331,-38.945752731958976,32,1,0.6079,12
332,-361.9930613736318,200,0,0.6056,12
333,-20.563603867590434,27,1,0.6053,12
334,-370.13950797418806,200,0,0.603,12
335,-392.2078497211144,200,0,0.6008,12
336,-56.32790159632762,37,1,0.6004,12
337,-57.675042050580146,35,1,0.6,12
338,3.812132044136523,9,1,0.5999,12
339,-47.945752731959004,32,1,0.5995,12
340,-339.0418769071505,200,0,0.5972,12
341,-77.4393397793174,45,1,0.5967,12
342,-418.16879729429934,200,0,0.5945,12
343,-15.722876365979516,16,1,0.5943,12
344,-8.917157274484637,12,1,0.5942,12
345,-12.570016820232077,14,1,0.594,12
346,-396.62974486748436,200,0,0.5917,12
347,-66.28648023356993,43,1,0.5913,12
348,-318.9930613736317,200,0,0.589,12
349,-355.6395079741881,200,0,0.5867,12
350,-384.0125875870393,200,0,0.5845,12
351,-197.0072750116391,119,1,0.5831,12
352,-81.34338379303618,44,1,0.5826,12
353,-396.69808661441067,200,0,0.5804,12
354,-1.8407275016109175,11,1,0.5802,12
355,4.770710681378841,3,1,0.5802,12
356,-497.2859545747445,200,0,0.5779,12
357,-322.15903418759564,200,0,0.5757,12
358,-346.34020184278535,168,1,0.5738,12
359,-43.410744321842955,25,1,0.5735,12
360,-83.63362068782259,41,1,0.573,12
361,-115.54436500966558,66,1,0.5723,12
362,3.617851135631401,5,1,0.5722,12
363,-15.452165684600676,19,1,0.572,12
364,-23.29930613885323,17,1,0.5718,12
365,-240.06013455440637,127,1,0.5704,12
366,-27.028595457474392,20,1,0.5702,12
367,-456.2859545747445,200,0,0.5679,12
368,-270.30253712634294,158,1,0.5661,12
369,-171.27296045819944,104,1,0.5649,12
370,-6.3407275016109175,11,1,0.5648,12
371,0.31213204413652385,9,1,0.5647,12
372,-81.59219932506485,47,1,0.5642,12
373,-52.79289318621157,30,1,0.5638,12
374,-175.2672413756452,82,1,0.5629,12
375,-57.23766470005113,43,1,0.5624,12
376,-42.14003364046411,28,1,0.5621,12
377,3.617851135631401,5,1,0.562,12
378,-409.2859545747445,200,0,0.5598,12
379,-8.722876365979516,16,1,0.5596,14
380,-5.417157274484637,12,1,0.5595,14
381,-33.83431454896926,24,1,0.5592,14
382,-53.210050460696166,42,1,0.5587,14
383,-307.2230445548897,183,1,0.5567,14
384,-305.1806419740126,170,1,0.5547,14
385,-329.0149565304324,179,1,0.5527,14
386,-65.86291000644363,44,1,0.5522,14
387,-435.78595457474444,200,0,0.5499,14
388,-19.070016820232077,14,1,0.5498,14
389,-261.7213694890344,154,1,0.548,14
390,-370.6102186540769,200,0,0.5458,14
391,-9.299306138853236,17,1,0.5456,14
392,-4.417157274484637,12,1,0.5455,14
393,-372.9637720535205,200,0,0.5432,14
394,-331.6297448674843,200,0,0.5409,14
395,-7.3407275016109175,11,1,0.5408,14
396,-47.91074432184297,25,1,0.5405,14
397,-404.67856040100315,200,0,0.5383,14
398,-373.69808661441067,200,0,0.536,14
399,-15.146446593105797,15,1,0.5358,14
400,-108.90698766062667,71,1,0.535,14
401,-37.94575273195902,32,1,0.5347,14
402,-28.56360386759042,27,1,0.5344,14
403,-312.06781608065023,172,1,0.5324,14
404,-113.66862909793862,48,1,0.5319,14
405,-12.611438182989758,8,1,0.5318,14
406,-162.45106531480968,98,1,0.5307,14
407,3.0414213627576823,6,1,0.5306,14
408,-318.45164002577513,176,1,0.5286,14
409,-174.4284763028227,124,1,0.5272,16
410,-119.84032099445676,70,1,0.5264,16
411,3.0414213627576823,6,1,0.5264,16
412,-16.493587047358357,13,1,0.5262,16
413,-95.0060064454874,46,1,0.5257,16
414,-73.71005046069621,42,1,0.5252,16
415,-16.493587047358357,13,1,0.5251,16
416,-173.81703811983294,116,1,0.5238,16
