episode,return,length,success,epsilon,curriculum_radius
128,-2.064444444444444,8,1,0.8958,4
129,-253.5988888888889,114,1,0.8948,4
130,-20.158888888888878,18,1,0.8947,4
131,-60.24666666666668,22,1,0.8945,4
132,-130.87222222222223,60,1,0.894,4
133,-248.31166666666672,93,1,0.8932,4
134,-106.81666666666669,60,1,0.8927,4
135,13.012777777777778,1,1,0.8927,4
136,-127.98388888888891,73,1,0.892,4
137,-21.233888888888885,23,1,0.8918,4
138,-63.50388888888888,41,1,0.8915,4
139,-2.0088888888888867,8,1,0.8914,4
140,6.023333333333333,4,1,0.8914,4
141,-168.03944444444446,73,1,0.8908,6
142,-26.07333333333333,16,1,0.8906,6
143,-112.63444444444445,46,1,0.8902,6
144,-4.006666666666664,6,1,0.8902,6
145,-487.94444444444446,200,0,0.8885,6
146,-2.0088888888888885,8,1,0.8884,6
147,-424.22222222222223,200,0,0.8867,6
148,-524.1388888888889,200,0,0.885,6
149,-527.9999999999999,200,0,0.8833,6
150,-120.8188888888889,62,1,0.8828,6
151,-436.3055555555555,200,0,0.8811,6
152,-16.154444444444444,14,1,0.881,6
153,7.997777777777777,2,1,0.881,6
154,-424.11111111111114,200,0,0.8793,6
155,-127.98388888888891,73,1,0.8787,6
156,-28.22333333333333,26,1,0.8785,6
157,-1.0216666666666647,7,1,0.8784,6
158,-24.098888888888887,14,1,0.8783,6
159,-58.36888888888889,32,1,0.878,6
160,-362.3233333333334,166,1,0.8766,6
161,8.95277777777778,5,1,0.8766,6
162,-528.1111111111111,200,0,0.8749,6
163,-73.44611111111111,39,1,0.8745,6
164,13.012777777777778,1,1,0.8745,6
165,-556.0277777777778,200,0,0.8728,6
166,-28.158888888888885,18,1,0.8727,6
167,-520.1111111111111,200,0,0.871,6
168,-88.61111111111114,50,1,0.8705,6
169,9.008333333333335,5,1,0.8705,6
170,-35.20388888888888,21,1,0.8703,6
171,-555.9166666666667,200,0,0.8686,6
172,-7.143888888888885,17,1,0.8685,6
173,-60.606666666666676,46,1,0.8681,6
174,-120.6988888888889,54,1,0.8676,6
175,-472.1666666666667,200,0,0.8659,6
176,-79.41611111111114,37,1,0.8656,6
177,-43.379444444444445,29,1,0.8654,6
178,-0.03444444444444272,6,1,0.8653,6
179,-548.2499999999998,200,0,0.8636,6
180,-412.0833333333333,200,0,0.8619,6
181,-8.066666666666665,10,1,0.8619,6
182,-28.214444444444442,18,1,0.8617,6
183,-380.25,200,0,0.86,6
184,-552.0555555555557,200,0,0.8583,6
185,-237.5344444444445,106,1,0.8574,6
