setup_id,episode,discounted_return,episode_length,success,epsilon,mean_loss,rolling_return,rolling_success_rate,rolling_episode_length,rolling_loss
1,1,-11.99448845962871,378,1,1.0,nan,-11.99448845962871,1.0,378.0,nan
1,2,-25.21492941290569,180,1,0.995,1.0478094987950082,-18.6047089362672,1.0,279.0,1.0478094987950082
1,3,-22.910086330279753,22,1,0.990025,0.7651393982497129,-20.039834734271384,1.0,193.33333333333334,0.9064744485223606
1,4,-11.611930935254614,500,0,0.985074875,0.5580606851875782,-17.932858784517194,0.75,270.0,0.7903365274107665
1,5,-21.369789306292105,500,0,0.9801495006250001,0.4641715750396252,-18.620244888872175,0.6,316.0,0.7087952893179812
1,6,-21.685047580302612,43,1,0.9752487531218751,0.3857330835835878,-19.131045337443915,0.6666666666666666,270.5,0.6441828481711025
1,7,-14.85240281803909,500,0,0.9703725093562657,0.4116581081300974,-18.519810691814655,0.5714285714285714,303.2857142857143,0.605428724830935
1,8,-16.59714909270117,500,0,0.9655206468094844,0.30677059845626353,-18.279477991925468,0.5,327.875,0.5627632782059819
1,9,-20.709670192079344,463,1,0.960693043575437,0.24624766715144494,-18.54949934749812,0.5555555555555556,342.8888888888889,0.5231988268241647
1,10,-28.107355238213074,500,0,0.9558895783575597,0.22477651935070753,-19.505284936569616,0.5,358.6,0.4900407926604473
1,11,-20.784886568295473,500,0,0.9511101304657719,0.22106760899722577,-19.621612357635602,0.45454545454545453,371.45454545454544,0.4631434742941251
1,12,-28.598902124412344,500,0,0.946354579813443,0.1971513944156468,-20.36971983820033,0.4166666666666667,382.1666666666667,0.43896237612335437
1,13,-20.655777639033236,500,0,0.9416228069143757,0.19419452273100615,-20.39172428441825,0.38461538461538464,391.2307692307692,0.4185650550073254
1,14,-23.194748902580034,500,0,0.9369146928798039,0.1877759285494685,-20.59194032857266,0.35714285714285715,399.0,0.4008120452797979
1,15,-20.97988947882549,500,0,0.9322301194154049,0.1846001850720495,-20.617803605256185,0.3333333333333333,405.73333333333335,0.3853683409792445
1,16,-15.824964290877134,500,0,0.9275689688183278,0.17012559344433248,-20.318251148107493,0.3125,411.625,0.37101882447691703
1,17,-19.881263986898407,24,1,0.9229311239742362,0.1712424672829608,-20.292546020977547,0.35294117647058826,388.8235294117647,0.3585328021522947
1,18,-17.836365017240492,500,0,0.918316468354365,0.18688998673483728,-20.156091520769934,0.3333333333333333,395.0,0.3484361659512678
1,19,-27.598151884078597,500,0,0.9137248860125932,0.17766630483046175,-20.547778908312495,0.3157894736842105,400.5263157894737,0.3389489514445564
1,20,-21.02015544225344,500,0,0.9091562615825302,0.1914796905890107,-20.571397735009544,0.3,405.5,0.3311874113995277
1,21,-14.598975569169605,500,0,0.9046104802746175,0.17743852192722262,-20.286996679493356,0.2857142857142857,410.0,0.32349996692591243
1,22,-21.579541639968664,500,0,0.9000874278732445,0.1845195062942803,-20.345748723151328,0.2727272727272727,414.09090909090907,0.31688184975297756
1,23,-21.174616397811594,500,0,0.8955869907338783,0.17282410609535873,-20.381786448136555,0.2608695652173913,417.82608695652175,0.31033377049581307
1,24,-16.66797670729759,500,0,0.8911090557802088,0.1696540147429332,-20.227044375601594,0.25,421.25,0.30421725937612265
1,25,-27.76403894222289,500,0,0.8866535105013078,0.18202244288101793,-20.528524158266446,0.24,424.4,0.2991258086888266
1,26,-21.134227170399736,500,0,0.8822202429488013,0.16803549050725997,-20.551820427963882,0.23076923076923078,427.3076923076923,0.29388219596156395
1,27,-11.88457514055535,500,0,0.8778091417340573,0.16690276199020446,-20.230811343245048,0.2222222222222222,430.0,0.2889983715780501
1,28,-18.918150533358915,500,0,0.8734200960253871,0.17341266313754022,-20.18393060003483,0.21428571428571427,432.5,0.2847174194135868
1,29,-17.426961570353612,43,1,0.8690529955452602,0.17932804990126644,-20.088862702459615,0.2413793103448276,419.0689655172414,0.28095351335957536
1,30,-31.027537160177165,500,0,0.8647077305675338,0.17193217441998424,-20.45348518438353,0.23333333333333334,421.76666666666665,0.277194156844417
1,31,-16.974224078649208,500,0,0.8603841919146962,0.17067435682564974,-20.341250955166295,0.22580645161290322,424.2903225806452,0.27364349684379147
1,32,-13.25182278860458,28,1,0.8560822709551227,0.1898593896600817,-20.119706324961243,0.25,411.90625,0.27094078370883307
1,33,-21.746182936362786,500,0,0.851801859600347,0.16598815624043345,-20.16899349500371,0.24242424242424243,414.57575757575756,0.26766101410044557
1,34,-23.9948773661441,500,0,0.8475428503023453,0.1640073221605271,-20.281519491213725,0.23529411764705882,417.0882352941176,0.26451999313256924
1,35,-13.631549887096634,500,0,0.8433051360508336,0.16323397168982773,-20.091520359667523,0.22857142857142856,419.45714285714286,0.2615409925019004
1,36,-19.559984995457793,500,0,0.8390886103705794,0.15634181612543763,-20.076755488439474,0.2222222222222222,421.69444444444446,0.25853530174828715
1,37,-19.07795797643623,500,0,0.8348931673187264,0.17032330172136426,-20.049760961088033,0.21621621621621623,423.81081081081084,0.2560849684142059
1,38,-19.075575012441075,500,0,0.8307187014821328,0.16986468201130628,-20.024124488755216,0.21052631578947367,425.8157894736842,0.2537546904033168
1,39,-10.446494726561346,500,0,0.8265651079747222,0.1604299118183553,-19.778544238442553,0.20512820512820512,427.71794871794873,0.25129877517739674
1,40,-15.326050238028827,500,0,0.8224322824348486,0.1698833880806342,-19.667231888432212,0.2,429.525,0.2492112011492746
1,41,-20.609406896481936,500,0,0.8183201210226743,0.15324097149353474,-19.690211766677326,0.1951219512195122,431.2439024390244,0.24681194540788115
1,42,-19.69989617922269,500,0,0.8142285204175609,0.17072925760038196,-19.690442347928407,0.19047619047619047,432.8809523809524,0.24495627009550314
1,43,-15.469803893414898,66,1,0.810157377815473,0.1597217863256281,-19.592287965265303,0.20930232558139536,424.3488372093023,0.24292687762479181
1,44,-12.663331040805335,500,0,0.8061065909263957,0.16247343791648747,-19.434811671527576,0.20454545454545456,426.0681818181818,0.2410558673990173
1,45,-15.982570867166363,500,0,0.8020760579717637,0.1647428715126589,-19.35809520920844,0.2,427.7111111111111,0.2393214811288728
1,46,-21.257387560632967,500,0,0.798065677681905,0.16587891670223326,-19.399384173369842,0.1956521739130435,429.2826086956522,0.23768942414161415
1,47,-12.41943842852143,500,0,0.7940753492934954,0.15629084151331335,-19.2508746894369,0.19148936170212766,430.78723404255317,0.23591988973665107
1,48,-26.634473730424293,500,0,0.7901049725470279,0.16452526549063623,-19.404699669457468,0.1875,432.2291666666667,0.23440085517822523
1,49,-14.505159690359589,42,1,0.7861544476842928,0.18876668821931594,-19.304709057639144,0.20408163265306123,424.265306122449,0.2334501433665813
1,50,-22.12153232791013,500,0,0.7822236754458713,0.151559127391316,-19.361045523044563,0.2,425.78,0.23177889814259628
1,51,-20.720825566821496,500,0,0.778312557068642,0.15869496050756424,-19.38770787684411,0.19607843137254902,427.2352941176471,0.23031721938989563
1,52,-16.075804514406187,500,0,0.7744209942832988,0.15134349622111767,-19.32401742756646,0.19230769230769232,428.63461538461536,0.22876871501403725
1,53,-16.934625379791946,500,0,0.7705488893118823,0.15562017303239553,-19.278934558740524,0.18867924528301888,429.9811320754717,0.22736201228362107
1,54,-25.67228648565307,500,0,0.7666961448653229,0.1596192011386156,-19.397329964794462,0.18518518518518517,431.27777777777777,0.2260838460356021
1,55,-20.656600772983758,500,0,0.7628626641409962,0.15714060002379118,-19.42022579767063,0.18181818181818182,432.5272727272727,0.2248071192576056
1,56,-25.169120097552895,500,0,0.7590483508202912,0.15205582992732525,-19.52288462445424,0.17857142857142858,433.73214285714283,0.2234843685425096
1,57,-14.797935698600826,500,0,0.7552531090661897,0.1607649477440864,-19.439990783649794,0.17543859649122806,434.89473684210526,0.2223643788853949
1,58,-15.623585150666122,500,0,0.7514768435208588,0.15523444038629533,-19.374190686529385,0.1724137931034483,436.01724137931035,0.22118666066611245
1,59,-21.384086502225923,33,1,0.7477194593032545,0.18314346292931022,-19.408256717303903,0.1864406779661017,429.1864406779661,0.2205307434637538
1,60,-25.657307839427403,67,1,0.7439808620067382,0.15728415633593476,-19.512407569339295,0.2,423.15,0.2194587674107399
1,61,-12.553233428695735,500,0,0.7402609576967045,0.15546660615131258,-19.39832274736153,0.19672131147540983,424.40983606557376,0.21839223138974945
1,62,-21.090048645857895,500,0,0.736559652908221,0.15511706965044142,-19.42560864895018,0.1935483870967742,425.6290322580645,0.21735493365631817
1,63,-26.079436065001577,500,0,0.7328768546436799,0.1576025472963229,-19.531224957141472,0.19047619047619047,426.8095238095238,0.21639118548922145
1,64,-12.508312275398241,430,1,0.7292124703704616,0.1475702865016755,-19.42149194648924,0.203125,426.859375,0.21529879026719692
1,65,-30.596406723071162,387,1,0.7255664080186093,0.15951133375741947,-19.593413712282807,0.2153846153846154,426.24615384615385,0.21442711125923167
1,66,-23.15673443624908,500,0,0.7219385759785162,0.1510538699021563,-19.64740342022169,0.21212121212121213,427.3636363636364,0.21345213831527668
1,67,-17.22058471098265,500,0,0.7183288830986236,0.1504363609403372,-19.611182245456927,0.208955223880597,428.44776119402985,0.21249735380959578
1,68,-28.677664559342187,500,0,0.7147372386831305,0.14623581336811184,-19.744512867719948,0.20588235294117646,429.5,0.21150837559405122
1,69,-20.50316368051255,500,0,0.7111635524897149,0.1607763882689178,-19.75550780703578,0.2028985507246377,430.5217391304348,0.2107623169569169
1,70,-14.332916823108775,102,1,0.7076077347272662,0.1487004778384432,-19.67804222155111,0.21428571428571427,425.8285714285714,0.20986287001317092
1,71,-15.598632660537737,114,1,0.7040696960536299,0.16764977042922719,-19.62058574886078,0.22535211267605634,421.4366197183099,0.2092598257334003
1,72,-16.01821995769548,500,0,0.7005493475733617,0.16151905654743315,-19.570552890650152,0.2222222222222222,422.52777777777777,0.20858742053359794
1,73,-17.15930829148253,342,1,0.697046600835495,0.1534944464635017,-19.53752214271635,0.2328767123287671,421.4246575342466,0.2078222403381799
1,74,-20.649049269889808,500,0,0.6935613678313175,0.16733828814793378,-19.552542779570047,0.22972972972972974,422.4864864864865,0.20726766565064228
1,75,-21.182105690239542,500,0,0.6900935609921609,0.1559895039089024,-19.57427028504564,0.22666666666666666,423.52,0.20657471751899714
1,76,-21.73821596405616,267,1,0.6866430931872001,0.15632480575462407,-19.6027432545063,0.23684210526315788,421.4605263157895,0.20590471869547217
1,77,-27.378211484315422,500,0,0.6832098777212641,0.16814898646529763,-19.70372336138694,0.23376623376623376,422.4805194805195,0.20540793274507513
1,78,-16.930708641861674,500,0,0.6797938283326578,0.16800326351076364,-19.668171890623796,0.23076923076923078,423.47435897435895,0.2049221578199542
1,79,-14.569045350206451,102,1,0.6763948591909945,0.18370092723189907,-19.60362598504889,0.24050632911392406,419.40506329113924,0.20465009076113297
1,80,-19.60046937282684,116,1,0.6730128848950395,0.17379737388471078,-19.603586527396118,0.25,415.6125,0.20425955004117824
1,81,-24.899447705598135,500,0,0.6696478204705644,0.18142764781042933,-19.66896752959614,0.24691358024691357,416.65432098765433,0.20397415126329393
1,82,-19.34213952351156,389,1,0.6662995813682115,0.2094022100001267,-19.664981822204865,0.25609756097560976,416.3170731707317,0.20404116433411906
1,83,-9.505847378852437,15,1,0.6629680834613705,0.23478440195322037,-19.542582612043994,0.26506024096385544,411.48192771084337,0.2044160818660593
1,84,-23.899997610197303,500,0,0.6596532430440636,0.21032455871254205,-19.594456600117248,0.2619047619047619,412.5357142857143,0.20448726833408926
1,85,-15.17888192633135,92,1,0.6563549768288433,0.23841037564789472,-19.54250866277859,0.27058823529411763,408.7647058823529,0.2048911148497298
1,86,-18.747563655727483,500,0,0.653073201944699,0.2332069402076304,-19.53326511618497,0.26744186046511625,409.8255813953488,0.20522424220688157
1,87,-12.11266339934,9,1,0.6498078359349755,0.1615572894612948,-19.447970843577558,0.27586206896551724,405.2183908045977,0.204716486942398
1,88,-13.878556254746602,11,1,0.6465587967553006,0.2432499568570744,-19.384682041431752,0.2840909090909091,400.7386363636364,0.20515940038969313
1,89,-3.6635775220000024,7,1,0.6433260027715241,0.20689224771090917,-19.208040417617912,0.29213483146067415,396.314606741573,0.20517909183652508
1,90,-14.058259599783222,500,0,0.6401093727576664,0.22688477560132742,-19.15082063075308,0.28888888888888886,397.46666666666664,0.20542297592377004
1,91,-26.56637736262383,268,1,0.6369088258938781,0.2155474694723736,-19.232310265169243,0.2967032967032967,396.04395604395603,0.2055354702965323
1,92,-12.86114425802464,500,0,0.6337242817644086,0.21999763837456704,-19.163058460743763,0.29347826086956524,397.17391304347825,0.20569439522046676
1,93,-14.62453744821406,51,1,0.6305556603555866,0.2296893494386299,-19.114257159533764,0.3010752688172043,393.4516129032258,0.2059552099402294
1,94,-11.854405365979714,500,0,0.6274028820538087,0.2242465208694339,-19.03702469364489,0.2978723404255319,394.5851063829787,0.20615189070290904
1,95,10.6892,2,1,0.6242658676435396,0.2108951061964035,-18.724117065290738,0.30526315789473685,390.4526315789474,0.20620235044220153
1,96,-17.185804897665307,500,0,0.6211445383053219,0.25111201018467544,-18.7080929802113,0.3020833333333333,391.59375,0.20667508370264864
1,97,-22.895037529354823,89,1,0.6180388156137953,0.2584800340988663,-18.751257357006594,0.30927835051546393,388.4742268041237,0.2072147186026092
1,98,-16.678077019148613,500,0,0.6149486215357263,0.2585622383132577,-18.73010245559988,0.30612244897959184,389.61224489795916,0.20774407447591484
1,99,-16.930461961408543,48,1,0.6118738784280476,0.22777566546574235,-18.711924268789865,0.31313131313131315,386.16161616161617,0.20794847846560696
1,100,-14.366506223801267,14,1,0.6088145090359074,0.24243045012865747,-18.66847008833998,0.32,382.44,0.2082967812096782
1,101,-14.076923218835425,500,0,0.6057704364907278,0.2575071586072445,-18.689294435932048,0.31,383.66,0.20878888498365383
1,102,-17.198795753151174,45,1,0.6027415843082742,0.19243465984861055,-18.609133099334503,0.31,382.31,0.20023513659418993
1,103,-14.171479681538823,500,0,0.5997278763867329,0.2216082511767745,-18.521747032847095,0.3,387.09,0.19479982512346047
1,104,-12.81885304737131,500,0,0.5967292370047992,0.22247785709053278,-18.53381625396826,0.3,387.09,0.19144399684249003
1,105,-18.71500341901034,34,1,0.5937455908197752,0.2425786440863329,-18.507268395095444,0.31,382.43,0.1892280675329571
1,106,-20.221995956085912,35,1,0.5907768628656763,0.19682158614907946,-18.492637878853273,0.31,382.35,0.18733895255861208
1,107,-12.51786101986924,500,0,0.5878229785513479,0.20954314636439084,-18.46929246087158,0.31,382.35,0.18531780294095493
1,108,-25.248555394308088,66,1,0.5848838636585911,0.18792291087183086,-18.555806523887647,0.32,378.01,0.18412932606511062
1,109,-15.702219108228437,29,1,0.5819594443402982,0.22704596355043608,-18.50573201304914,0.32,373.67,0.18393730902910055
1,110,-17.664293090532276,387,1,0.5790496471185967,0.204033092684678,-18.401301391572332,0.33,372.54,0.18372987476244024
1,111,-21.266570945150804,391,1,0.5761543988830038,0.19293170005006863,-18.406118235340884,0.34,371.45,0.1834485156729687
1,112,-18.814607490732943,354,1,0.5732736268885887,0.18546296712432037,-18.30827528900409,0.35,369.99,0.18333163140005537
1,113,-31.063575968429667,36,1,0.5704072587541458,0.19034075933612055,-18.412353272298052,0.36,365.35,0.18329309376610656
1,114,-15.322084535423796,57,1,0.567555222460375,0.1834307634516766,-18.33362662862649,0.37,360.92,0.18324964211512865
1,115,-25.637019293082908,51,1,0.5647174463480732,0.20087412934677273,-18.380197926769064,0.38,356.43,0.1834123815578759
1,116,-13.356787703510774,18,1,0.5618938591163328,0.22705382253560755,-18.355516160895398,0.39,351.61,0.18398166384878864
1,117,-20.23170518288237,101,1,0.5590843898207511,0.18154836224742454,-18.35902057285524,0.39,352.38,0.1840847227984333
1,118,-16.833029718308058,164,1,0.5562889678716474,0.19368015816889522,-18.34898721986592,0.4,349.02,0.18415262451277387
1,119,-14.637758663801264,14,1,0.5535075230322891,0.16242730896919966,-18.219383287663145,0.41,344.16,0.18400023455416126
1,120,-19.820770365934397,67,1,0.5507399854171277,0.1825744767687214,-18.207389436899955,0.42,339.83,0.18391118241595833
1,121,-13.46080732908614,84,1,0.547986285490042,0.17591008579447157,-18.196007754499117,0.43,335.67,0.18389589805463083
1,122,-14.071937668283505,167,1,0.5452463540625918,0.18442156642095414,-18.120931714782262,0.44,332.34,0.18389491865589758
1,123,-27.553591629507228,108,1,0.5425201222922789,0.1675124397777297,-18.184721467099223,0.45,328.42,0.18384180199272127
1,124,-13.250185183224666,46,1,0.5398075216808175,0.15080248362020307,-18.150543551858494,0.46,323.88,0.183653286681494
1,125,-2.83444282234,10,1,0.5371084840724134,0.1631257351487875,-17.901247590659665,0.47,318.98,0.1834643196041717
1,126,-9.152227318228881,26,1,0.5344229416520513,0.20885329664899752,-17.781427592137955,0.48,314.24,0.18387249766558905
1,127,-20.050917417699683,51,1,0.531750826943791,0.18626775252906716,-17.8630910149094,0.49,309.75,0.18406614757097767
1,128,-15.10791584683193,70,1,0.5290920728090721,0.19947405627795628,-17.824988668044128,0.5,305.45,0.18432676150238184
1,129,-21.291630740255737,43,1,0.5264466124450268,0.17942967577729113,-17.863635359743153,0.5,305.45,0.18432777776114206
1,130,-11.343828183220323,72,1,0.5238143793828016,0.15963770363790294,-17.66679826997358,0.51,301.17,0.18420483305332128
1,131,-18.441326867149538,77,1,0.5211953074858876,0.16084658673831395,-17.681469297858584,0.52,296.94,0.18410655535244794
1,132,-18.115882490636388,50,1,0.5185893309484582,0.16686647191643714,-17.7301098948789,0.52,297.16,0.18387662617501144
