setup_id,episode,discounted_return,episode_length,success,epsilon,mean_loss,rolling_return,rolling_success_rate,rolling_episode_length,rolling_loss
5,1,-19.28925631138227,39,1,1.0,nan,-19.28925631138227,1.0,39.0,nan
5,2,-24.73205706717202,385,1,0.995,nan,-22.010656689277145,1.0,212.0,nan
5,3,-23.1458746819855,188,1,0.990025,0.9880290988799745,-22.389062686846597,1.0,204.0,0.9880290988799745
5,4,-31.08218789658582,500,0,0.985074875,0.6019391126334667,-24.562343989281402,0.75,278.0,0.7949841057567206
5,5,-23.774051710936916,500,0,0.9801495006250001,0.4225856728553772,-24.404685533612504,0.6,322.4,0.6708512947896063
5,6,-17.963184450731298,500,0,0.9752487531218751,0.3743872408270836,-23.331102019798973,0.5,352.0,0.5967352812989756
5,7,-18.180529590603406,500,0,0.9703725093562657,0.29802153231203554,-22.59530595848532,0.42857142857142855,373.14285714285717,0.5369925315015875
5,8,-19.847481457334826,500,0,0.9655206468094844,0.25623510275781153,-22.251827895841508,0.375,389.0,0.49019962671095824
5,9,-17.766010231153604,500,0,0.960693043575437,0.19838553135097026,-21.753403710876185,0.3333333333333333,401.3333333333333,0.4485118988023885
5,10,10.6892,2,1,0.9558895783575597,0.15092945843935013,-18.50914333978857,0.4,361.4,0.41131409375700867
5,11,-32.927195806340045,500,0,0.9511101304657719,0.20062631361559033,-19.81987538220234,0.36363636363636365,374.0,0.3879043404079622
5,12,-26.918232151491562,488,1,0.946354579813443,0.17057880933289646,-20.411405112976443,0.4166666666666667,383.5,0.36617178730045563
5,13,-38.17878516104503,500,0,0.9416228069143757,0.17432764415442945,-21.778126655135566,0.38461538461538464,392.46153846153845,0.34873141065081686
5,14,-18.803763826418812,500,0,0.9369146928798039,0.14946017220802604,-21.56567216737008,0.35714285714285715,400.14285714285717,0.33212547411391763
5,15,-34.35902642173609,500,0,0.9322301194154049,0.15914200203865767,-22.418562450994482,0.3333333333333333,406.8,0.31881905318505144
5,16,-31.179149867391306,500,0,0.9275689688183278,0.16287905728816987,-22.96609916451928,0.3125,412.625,0.3076804820495599
5,17,-21.23611272944222,247,1,0.9229311239742362,0.14936090985064202,-22.864335256573572,0.35294117647058826,402.88235294117646,0.29712584390296537
5,18,-20.749532284958182,500,0,0.918316468354365,0.1551753743942827,-22.746846202594938,0.3333333333333333,408.27777777777777,0.28825393955867273
5,19,-16.83500899862644,500,0,0.9137248860125932,0.15810832124575971,-22.43569687607028,0.3157894736842105,413.10526315789474,0.2805983149520308
5,20,-24.822966953417538,500,0,0.9091562615825302,0.14515382325835527,-22.555060379937647,0.3,417.45,0.27307362096904886
5,21,-18.420433034270282,500,0,0.9046104802746175,0.15659342594631015,-22.358173363477295,0.2857142857142857,421.3809523809524,0.2669430843889047
5,22,-29.915108057827517,500,0,0.9000874278732445,0.15434140988625586,-22.70167039503867,0.2727272727272727,424.95454545454544,0.2613130006637723
5,23,-24.915855731029144,500,0,0.8955869907338783,0.15364652940630913,-22.79793932269043,0.2608695652173913,428.2173913043478,0.2561860258419883
5,24,-23.579290790270054,500,0,0.8911090557802088,0.15120601958967744,-22.83049563383958,0.25,431.2083333333333,0.2514142073759742
5,25,-25.07568396283371,500,0,0.8866535105013078,0.13407852346543223,-22.920303166999346,0.24,433.96,0.2463126559016028
5,26,-17.8298345932723,500,0,0.8822202429488013,0.14913511732779444,-22.72451591416369,0.23076923076923078,436.5,0.24226359179436077
5,27,-33.86757617590615,354,1,0.8778091417340573,0.14116810190907053,-23.13722184978378,0.25925925925925924,433.44444444444446,0.2382197721989492
5,28,-22.533466004377875,500,0,0.8734200960253871,0.15138732480444014,-23.115659141019282,0.25,435.82142857142856,0.23488006268377576
5,29,-25.478105865922497,404,1,0.8690529955452602,0.1460492360615402,-23.197122821188362,0.27586206896551724,434.7241379310345,0.2315900320681374
5,30,-24.28747885077733,308,1,0.8647077305675338,0.15255257237835654,-23.23346802217466,0.3,430.5,0.22876726565064523
5,31,-26.49185469051945,500,0,0.8603841919146962,0.15112175427097826,-23.338577269540618,0.2903225806451613,432.741935483871,0.22608983422376017
5,32,-23.963271260491286,377,1,0.8560822709551227,0.15216280937822294,-23.35809895675783,0.3125,431.0,0.22362560006224225
5,33,-28.354888218652924,500,0,0.851801859600347,0.15248754484113305,-23.50951681317889,0.30303030303030304,433.09090909090907,0.22133082408736776
5,34,-18.724884195134628,500,0,0.8475428503023453,0.14822552543412895,-23.368792324412887,0.29411764705882354,435.05882352941177,0.21904628350445401
5,35,-24.71866497706008,281,1,0.8433051360508336,0.16184124666070598,-23.40736011448852,0.3142857142857143,430.65714285714284,0.21731279753949195
5,36,-25.146136269135493,125,1,0.8390886103705794,0.15828591880202295,-23.4556594521176,0.3333333333333333,422.1666666666667,0.21557671287074287
5,37,-27.860239946755584,500,0,0.8348931673187264,0.15444209039583803,-23.574702168188896,0.32432432432432434,424.27027027027026,0.21383000937145988
5,38,-13.638674781942406,500,0,0.8307187014821328,0.15386077457293867,-23.313227763287674,0.3157894736842105,426.2631578947368,0.21216419729372318
5,39,-19.648516539590073,254,1,0.8265651079747222,0.1502836015585106,-23.21926080883389,0.3333333333333333,421.84615384615387,0.21049174876033905
5,40,-16.04948898481224,451,1,0.8224322824348486,0.14725101072064492,-23.040016513233347,0.35,422.575,0.20882751881192604
5,41,-15.941365776653088,500,0,0.8183201210226743,0.15201671938225628,-22.866878690389928,0.34146341463414637,424.4634146341463,0.20737083164706271
5,42,-14.431266936667363,373,1,0.8142285204175609,0.1523946366078113,-22.66603079149177,0.35714285714285715,423.23809523809524,0.20599642677108143
5,43,-17.60215062565287,500,0,0.810157377815473,0.1540441675465554,-22.54826613647226,0.3488372093023256,425.0232558139535,0.2047292984973125
5,44,-24.164736812727853,500,0,0.8061065909263957,0.14486565597355366,-22.58500410638716,0.3409090909090909,426.72727272727275,0.20330397367531824
5,45,-25.93458378779645,500,0,0.8020760579717637,0.15684499733708798,-22.65943921041848,0.3333333333333333,428.35555555555555,0.20222353236512683
