episode,return,length,success,epsilon,curriculum_radius
178,-48.5,26,1,0.7864,8
179,-367.0,200,0,0.7841,8
180,-37.0,37,1,0.7837,8
181,-87.0,38,1,0.7833,8
182,-24.5,26,1,0.783,8
183,-81.5,42,1,0.7825,8
184,-128.5,58,1,0.7819,8
185,-74.5,33,1,0.7815,8
186,-75.5,41,1,0.781,8
187,-163.0,82,1,0.7801,8
188,-9.0,9,1,0.78,8
189,-2.5,7,1,0.7799,8
190,-185.0,88,1,0.7789,8
191,-5.0,10,1,0.7788,10
192,-504.0,200,0,0.7766,10
193,-349.0,200,0,0.7743,10
194,-94.5,42,1,0.7738,10
195,-173.0,84,1,0.7729,10
196,-9.0,11,1,0.7727,10
197,-343.5,200,0,0.7705,10
198,-65.0,48,1,0.7699,10
199,-67.0,34,1,0.7696,10
200,-41.5,34,1,0.7692,10
201,-4.0,8,1,0.7691,10
202,-68.5,41,1,0.7686,10
203,-367.5,200,0,0.7664,10
204,-34.5,20,1,0.7661,10
205,-424.0,200,0,0.7639,10
206,-299.0,130,1,0.7624,10
207,-160.0,70,1,0.7616,10
208,-497.0,200,0,0.7593,10
209,-193.0,101,1,0.7582,10
210,-48.0,33,1,0.7578,10
211,-104.0,51,1,0.7573,10
212,-373.0,200,0,0.755,10
213,-168.0,96,1,0.7539,10
214,-527.0,200,0,0.7516,10
215,-31.0,30,1,0.7513,10
216,-84.5,48,1,0.7508,10
217,-14.5,14,1,0.7506,10
218,-75.0,42,1,0.7501,10
219,2.5,6,1,0.7501,10
220,-540.5,200,0,0.7478,10
221,-235.0,111,1,0.7465,10
222,-25.0,16,1,0.7464,10
223,-55.5,31,1,0.746,10
224,-391.5,200,0,0.7437,10
225,-0.5,13,1,0.7436,10
226,-398.5,200,0,0.7413,10
227,-497.0,200,0,0.7391,10
228,-45.5,29,1,0.7388,10
229,-5.0,17,1,0.7386,10
230,-39.5,23,1,0.7383,10
231,-35.0,29,1,0.738,10
232,-372.0,200,0,0.7357,10
233,-3.5,9,1,0.7356,10
234,-360.5,200,0,0.7333,10
235,-402.0,200,0,0.7311,10
236,-3.5,12,1,0.7309,10
237,-114.5,54,1,0.7303,10
238,-33.0,22,1,0.7301,10
239,-483.5,200,0,0.7278,10
240,-23.0,22,1,0.7276,10
241,-429.5,200,0,0.7253,10
242,-351.5,200,0,0.7231,10
243,-8.5,10,1,0.7229,10
244,-355.0,200,0,0.7207,10
245,-78.5,42,1,0.7202,10
246,-382.5,200,0,0.7179,10
247,-92.0,42,1,0.7175,10
248,-3.0,11,1,0.7173,10
249,-69.0,37,1,0.7169,10
250,-479.5,200,0,0.7147,10
