episode,return,length,success,epsilon,curriculum_radius
282,-35.97560043036937,29,1,0.6292,12
283,-106.34232318649698,65,1,0.6285,12
284,-137.7340996752184,84,1,0.6275,12
285,-498.979366553327,200,0,0.6253,12
286,-13.685730313261352,10,1,0.6252,12
287,-3.891449407239758,13,1,0.625,12
288,-46.720044877131755,26,1,0.6247,12
289,-711.7015887871357,200,0,0.6225,12
290,-69.9600785349806,45,1,0.6219,12
291,-52.38861790845789,28,1,0.6216,12
292,-46.64292125304537,39,1,0.6212,12
293,-58.26133074363074,35,1,0.6208,12
294,-198.39733679046267,112,1,0.6195,12
295,-11.528595469892029,15,1,0.6194,12
296,-13.42004487713178,23,1,0.6191,12
297,-364.02533419380626,162,1,0.6173,12
298,-9.165741532544295,17,1,0.6171,12
299,-94.08262782941264,54,1,0.6165,12
300,-9.28987011710803,19,1,0.6162,12
301,-159.79728069404777,85,1,0.6153,12
302,-84.26007853498065,48,1,0.6147,12
303,-673.2015887871364,200,0,0.6125,12
304,-519.7146062652274,200,0,0.6102,12
305,-102.15408843507375,80,1,0.6093,12
306,-57.80005609641471,34,1,0.6089,12
307,-12.891449407239758,13,1,0.6088,12
308,-65.00866278558968,53,1,0.6082,12
309,-37.76988133639095,26,1,0.6079,12
310,-50.937202159066956,36,1,0.6075,12
311,-449.21460626522753,200,0,0.6052,12
312,-45.637202159066945,33,1,0.6048,14
313,-355.4847585658236,200,0,0.6026,14
314,-8.391449407239755,13,1,0.6024,14
315,-183.81541919956635,115,1,0.6011,14
316,-62.78578640967605,42,1,0.6007,14
317,-53.33148306508855,34,1,0.6003,14
318,-95.20991499423982,47,1,0.5997,14
319,-37.89433700243629,29,1,0.5994,14
320,-447.7146062652276,200,0,0.5972,14
321,-77.99978511134788,61,1,0.5965,14
322,-23.477179720501102,22,1,0.5962,14
323,-29.888617908457906,28,1,0.5959,14
324,-89.11438187956814,60,1,0.5952,14
325,-82.50294369161132,52,1,0.5946,14
326,-352.9282217472797,200,0,0.5924,14
327,-1.9600224385658915,14,1,0.5922,14
328,5.3628539373477295,2,1,0.5922,14
329,-347.6027847950661,200,0,0.5899,14
330,-325.5713578681156,182,1,0.5879,14
331,-364.02920301258604,200,0,0.5856,14
332,-41.26291003376244,33,1,0.5852,14
333,-407.7146062652276,200,0,0.583,14
334,-29.100056096414708,32,1,0.5826,14
335,-44.131483065088545,32,1,0.5822,14
336,-40.80005609641469,34,1,0.5819,14
337,-24.165741532544285,17,1,0.5817,14
338,-21.907027399043248,28,1,0.5814,14
339,-490.2146062652276,200,0,0.5791,14
340,-454.7146062652276,200,0,0.5768,14
341,-26.64003365784882,18,1,0.5766,14
342,-573.714606265226,200,0,0.5744,14
343,-72.18992621352271,54,1,0.5738,14
344,-58.17434822171926,39,1,0.5733,14
345,-67.17434822171926,39,1,0.5729,14
346,-67.17434822171926,39,1,0.5724,14
347,-402.0812729249403,200,0,0.5702,14
348,2.3142696867386494,10,1,0.5701,14
349,-357.675553830962,200,0,0.5678,14
350,-155.214437975983,92,1,0.5668,14
351,-359.6387348497912,200,0,0.5645,14
352,-142.1690122847757,84,1,0.5635,14
353,-129.9137838130197,87,1,0.5626,14
354,-376.2146062652276,200,0,0.5603,14
355,-379.3707598224287,200,0,0.558,14
356,10.431426968673865,1,1,0.558,14
357,-412.7146062652276,200,0,0.5558,14
358,-159.7972806940478,85,1,0.5548,14
359,-31.02859546989202,15,1,0.5546,14
360,-73.16389125734568,49,1,0.5541,14
361,5.5885618120431895,6,1,0.554,14
362,-403.57141400625346,200,0,0.5517,14
363,-359.11046644051925,200,0,0.5495,14
364,-405.1104664405193,200,0,0.5472,14
365,-34.28289881447951,26,1,0.5469,14
366,-4.548584250609082,8,1,0.5468,14
367,-19.322876375913623,12,1,0.5467,14
368,-79.62358661442997,62,1,0.546,14
369,-27.427016179760304,21,1,0.5458,14
370,-54.66291003376243,32,1,0.5454,14
371,-105.86263904869561,64,1,0.5447,14
372,-94.79913094838467,57,1,0.544,14
373,-239.42909081975648,132,1,0.5425,14
374,-43.35719093978403,28,1,0.5422,14
375,-342.5193440938996,200,0,0.54,14
376,-342.48029165963396,200,0,0.5377,14
377,-23.34003365784884,20,1,0.5375,14
378,-49.53371649732185,45,1,0.537,14
379,-16.54575275182724,23,1,0.5367,14
380,-159.09254282365262,104,1,0.5355,14
381,-146.78170268138263,79,1,0.5346,14
382,-43.162910033762415,32,1,0.5343,14
383,-50.2000560964147,33,1,0.5339,14
384,-314.9075226237382,200,0,0.5316,14
385,-154.33442675670003,86,1,0.5307,14
386,-6.565741532544298,16,1,0.5305,14
387,-36.53148306508858,31,1,0.5301,16
388,-4.097168501218162,16,1,0.53,16
389,-101.91819460193321,65,1,0.5292,16
390,-307.33709940065984,200,0,0.527,16
391,-322.18279603521086,194,1,0.5248,16
392,-296.38148766756115,200,0,0.5225,16
393,-152.96743299464399,89,1,0.5215,16
394,-90.0343706602852,52,1,0.5209,16
395,-205.76525557537911,150,1,0.5192,16
396,-61.02293247232832,45,1,0.5187,16
397,-405.71460626522753,200,0,0.5164,16
398,-287.48562749226954,200,0,0.5142,16
399,-302.3945051456499,200,0,0.5119,16
400,-4.460022438565893,14,1,0.5118,16
401,-300.92054010182665,200,0,0.5095,16
402,-221.10812075287132,146,1,0.5078,16
403,-7.822876375913623,12,1,0.5077,16
404,-32.80005609641471,34,1,0.5073,16
405,-106.33153916150339,65,1,0.5066,16
406,-336.47261001418076,200,0,0.5043,16
407,-49.76862912774082,34,1,0.5039,16
408,-72.0975516582529,62,1,0.5032,16
409,-5.0285954698920285,15,1,0.5031,16
410,-60.58388003806269,46,1,0.5026,16
411,-282.8637323608008,198,1,0.5003,16
412,-17.302887595196566,19,1,0.5001,16
413,-84.24008975426356,55,1,0.4995,16
414,-30.880992442866134,28,1,0.4992,16
415,-287.4595925360925,200,0,0.4969,16
416,-44.73687507758534,33,1,0.4965,16
417,-43.594337002436276,31,1,0.4962,16
418,-31.714325783153352,25,1,0.4959,16
419,-16.9606765806675,30,1,0.4956,16
420,-49.574348221719234,38,1,0.4951,16
421,-307.10278479506627,200,0,0.4929,16
422,-74.82865156630676,49,1,0.4923,16
423,-10.665741532544299,17,1,0.4921,16
424,-19.112419411540035,25,1,0.4918,16
425,-38.92004487713176,28,1,0.4915,16
426,-63.98578640967607,44,1,0.491,16
427,-5.117157281935217,9,1,0.4909,18
428,-155.31726943304153,96,1,0.4898,18
429,-13.995589211086436,22,1,0.4896,18
430,5.019988780717054,7,1,0.4895,18
431,-54.62293247232829,46,1,0.489,18
432,-46.67434822171923,39,1,0.4885,18
433,-6.15272405445576,17,1,0.4883,18
434,-4.085730313261351,9,1,0.4882,18
435,-36.54417346169549,30,1,0.4879,18
436,-44.97560043036937,29,1,0.4876,18
437,-43.90577519039307,36,1,0.4872,18
438,-307.7875338847445,188,1,0.485,18
439,-324.11580227315494,200,0,0.4828,18
440,-221.462751158079,168,1,0.4809,18
441,-23.940033657848833,21,1,0.4806,18
442,-35.975600430369354,29,1,0.4803,18
443,-10.065741532544298,16,1,0.4801,18
444,-36.074348221719234,38,1,0.4797,18
445,-218.06367632697066,137,1,0.4782,18
446,-33.251471845805625,26,1,0.4779,18
447,2.657134843369324,5,1,0.4778,18
448,-35.95719093978404,29,1,0.4775,18
449,-237.09766383022102,143,1,0.4759,18
450,-90.27151672293746,55,1,0.4752,18
451,-23.54575275182724,23,1,0.475,18
452,-75.99722459763291,51,1,0.4744,18
453,-43.97560043036934,29,1,0.4741,18
454,-60.64864034702377,40,1,0.4736,18
455,-71.03851044327018,69,1,0.4728,18
456,-11.440033657848836,21,1,0.4726,18
457,-56.13529578745363,39,1,0.4722,19
458,-52.46133074363068,37,1,0.4717,19
459,3.3142696867386485,10,1,0.4716,19
460,-73.91721337835,43,1,0.4711,19
461,-19.995589211086436,22,1,0.4709,19
462,-51.50577519039307,37,1,0.4705,19
463,-59.91721337834991,43,1,0.47,19
464,-46.8521259879072,43,1,0.4695,19
465,-72.78006731569768,41,1,0.469,19
466,-63.72293247232834,47,1,0.4685,19
467,-12.771460626522703,19,1,0.4683,19
468,-17.28987011710803,19,1,0.4681,19
469,-11.408606689174974,21,1,0.4678,19
470,-36.926091031730124,44,1,0.4673,19
471,-27.95719093978403,29,1,0.467,19
472,0.17712362408637894,12,1,0.4669,19
473,-58.6057751903931,38,1,0.4665,19
474,-33.94003365784883,21,1,0.4662,19
475,-12.065741532544298,16,1,0.466,19
476,-39.99814972480135,37,1,0.4656,19
477,-32.65147184580562,25,1,0.4653,19
478,-65.46579762895901,51,1,0.4648,19
479,-11.460022438565893,14,1,0.4646,19
480,-23.145752751827235,24,1,0.4643,19
481,-24.282898814479505,26,1,0.464,19
482,-46.194337002436285,32,1,0.4637,19
483,-30.56416224241256,23,1,0.4634,19
484,-77.55278013000888,61,1,0.4627,19
485,-10.097168501218164,16,1,0.4625,19
486,-5.685730313261352,10,1,0.4624,19
487,9.86285393734773,2,1,0.4624,19
488,-34.97560043036937,29,1,0.4621,19
489,-1.1857303132613524,10,1,0.462,19
490,-20.614325783153376,24,1,0.4617,19
491,1.7456966554125142,11,1,0.4616,19
492,9.294280906021594,3,1,0.4615,19
493,-29.08131952434778,31,1,0.4612,19
494,-11.185730313261352,10,1,0.4611,19
495,-6.59716850121816,16,1,0.4609,19
496,-45.417213378349885,43,1,0.4604,19
497,-7.165741532544299,17,1,0.4602,19
498,-7.371460626522701,20,1,0.46,19
499,-44.59433700243629,31,1,0.4596,19
500,-212.97794597198595,146,1,0.458,19
501,-20.871460626522705,20,1,0.4578,19
502,-30.06291003376244,31,1,0.4574,19
503,-13.358443148434166,20,1,0.4572,19
504,-14.688290826976303,25,1,0.4569,19
505,-16.94003365784884,21,1,0.4567,19
506,-57.98578640967604,44,1,0.4562,19
507,-54.6429212530454,39,1,0.4557,19
508,-3.891449407239758,13,1,0.4556,19
509,-74.29597236812116,66,1,0.4548,19
510,-7.617157281935217,9,1,0.4547,19
511,-30.65528456817069,32,1,0.4544,19
512,-36.90005607555308,44,1,0.4539,19
513,-3.4470049604773543,14,1,0.4537,19
514,-26.051144764324025,23,1,0.4534,19
515,-122.72963272730522,97,1,0.4523,19
516,-40.818465587000034,34,1,0.452,19
517,-57.20038315703465,48,1,0.4514,19
518,-32.755611649652295,34,1,0.451,19
519,-5.117157281935217,9,1,0.4509,19
520,-68.2099149942398,47,1,0.4504,19
521,-52.28006731569759,41,1,0.4499,19
522,-6.254303344587488,11,1,0.4498,19
523,-64.15435944100223,46,1,0.4493,19
524,-129.54139803846687,90,1,0.4483,19
525,-115.01884872317325,91,1,0.4472,19
526,-56.125763971110175,31,1,0.4469,19
527,-18.407027399043248,28,1,0.4466,19
528,-60.59689751615123,46,1,0.4461,19
529,-49.51721337834988,44,1,0.4456,19
530,-26.157190939784055,26,1,0.4453,19
531,-83.362639027834,73,1,0.4444,19
532,-10.845425670345627,20,1,0.4442,19
533,-12.234314563870434,18,1,0.444,19
534,9.294280906021594,3,1,0.444,19
535,-8.497168501218162,15,1,0.4438,19
536,-33.05719093978405,30,1,0.4435,19
537,-73.46579762895904,51,1,0.4429,19
538,-105.22010097354658,62,1,0.4422,19
539,6.019988780717054,7,1,0.4421,19
540,-75.60294369161127,53,1,0.4415,19
541,-162.82522198011495,102,1,0.4404,19
542,-128.37979630976926,81,1,0.4394,19
543,-46.3283244848251,43,1,0.439,19
544,-42.03562286893522,39,1,0.4385,19
545,-11.32287637591362,12,1,0.4384,19
546,-46.229903774956796,40,1,0.4379,19
547,-27.977179720501102,22,1,0.4377,19
548,-74.6026166101297,47,1,0.4371,19
549,-17.145752751827242,24,1,0.4369,19
550,10.431426968673865,1,1,0.4369,19
551,-47.763564175864005,49,1,0.4363,19
552,-41.48578640967604,44,1,0.4358,19
553,-13.397168501218161,14,1,0.4357,19
554,-42.42004487713179,28,1,0.4353,19
555,-64.2895991320411,49,1,0.4348,19
556,-49.765797628958936,49,1,0.4342,19
557,-8.51557799180349,15,1,0.4341,19
558,-184.10556023915635,131,1,0.4326,19
559,-10.65272405445576,17,1,0.4324,19
560,-0.5857303132613509,9,1,0.4323,19
561,-114.65599478582553,93,1,0.4312,19
562,-17.871460626522705,20,1,0.431,19
563,1.3828427180647829,9,1,0.4309,19
564,-26.645752751827242,24,1,0.4306,19
565,3.225707874695459,4,1,0.4306,19
566,-51.15435944100214,46,1,0.4301,19
567,-72.7915055036545,48,1,0.4295,19
568,-40.37402114023766,35,1,0.4291,19
569,-14.165741532544299,17,1,0.4289,19
570,-52.76291003376241,33,1,0.4286,19
571,-17.871460626522705,20,1,0.4283,19
572,-79.15435944100226,46,1,0.4278,19
573,-21.97717972050111,22,1,0.4276,19
574,-31.381319524347763,29,1,0.4272,19
575,-9.928595469892027,14,1,0.4271,19
576,-11.234314563870434,18,1,0.4269,19
577,-62.75435944100218,42,1,0.4264,19
578,-0.8228763759136211,12,1,0.4263,19
579,-39.45719093978401,29,1,0.4259,19
580,-21.57717972050111,23,1,0.4257,19
581,-197.36683486551073,144,1,0.4241,19
582,-2.9800112192829467,7,1,0.424,19
583,-1.3228763759136228,12,1,0.4238,19
584,-66.67848802556594,47,1,0.4233,19
585,-112.04994861036546,85,1,0.4223,19
586,-120.00043925344949,82,1,0.4214,19
587,-32.282898814479495,26,1,0.4211,19
588,2.3142696867386494,10,1,0.421,19
589,-29.645752751827228,24,1,0.4207,19
590,-13.028595469892029,15,1,0.4206,19
591,-7.391449407239758,13,1,0.4204,19
592,-10.09716850121816,16,1,0.4202,19
593,6.5885618120431895,6,1,0.4202,19
594,-66.65435944100221,46,1,0.4197,19
595,-85.95435944100223,44,1,0.4192,19
596,7.157134843369325,5,1,0.4191,19
597,-47.067049837609105,39,1,0.4187,19
598,-22.15147184580564,25,1,0.4184,19
599,-5.254303344587486,11,1,0.4182,19
