episode,return,length,success,epsilon,curriculum_radius
118,-165.23832379579562,83,1,0.9144,8
119,-0.16429774363835747,4,1,0.9143,8
120,-2.9928932309150724,12,1,0.9142,8
121,-79.7322330772877,30,1,0.9138,8
122,-58.10900976955888,27,1,0.9135,8
123,-42.90363759001093,22,1,0.9133,8
124,-77.2340518722932,44,1,0.9128,8
125,-285.20215561687985,132,1,0.9113,8
126,-5.869669923186304,9,1,0.9112,8
127,-43.78041428228218,19,1,0.911,8
128,4.3357022563616425,4,1,0.9109,8
129,-524.6416638741894,200,0,0.9087,8
130,-184.07284159064312,76,1,0.9078,8
131,-191.68240148822488,95,1,0.9067,8
132,-47.535786461830114,27,1,0.9064,8
133,-167.16983833412345,65,1,0.9057,8
134,10.45892556409041,1,1,0.9057,8
135,9.917851128180821,2,1,0.9057,8
136,-327.9647187709812,147,1,0.904,8
137,-149.4811328212422,61,1,0.9033,8
138,-181.95854384700473,75,1,0.9025,8
139,1.6380711793899518,10,1,0.9023,8
140,0.17140451272328505,8,1,0.9023,8
141,-46.553087461988085,39,1,0.9018,8
142,-56.577495231231026,39,1,0.9014,8
143,-31.132783205310492,16,1,0.9012,8
144,1.7124789486328744,7,1,0.9011,8
