algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,62,9950,-230.31,178,1,0.8875,0.125009
DQN,deceptive_grid,0,63,10150,-272.48,200,0,0.8852,0.108366
DQN,deceptive_grid,0,64,10298,-152.53,148,1,0.8835,0.111188
DQN,deceptive_grid,0,65,10317,-11.1,19,1,0.8833,0.099216
DQN,deceptive_grid,0,66,10517,-210.4,200,0,0.8811,0.114193
DQN,deceptive_grid,0,67,10717,-244.95,200,0,0.8788,0.121181
DQN,deceptive_grid,0,68,10778,-59.17,61,1,0.8781,0.126902
DQN,deceptive_grid,0,69,10783,9.08,5,1,0.878,0.201307
DQN,deceptive_grid,0,70,10983,-249.67,200,0,0.8758,0.106824
DQN,deceptive_grid,0,71,11183,-210.04,200,0,0.8735,0.132963
DQN,deceptive_grid,0,72,11254,-73.94,71,1,0.8727,0.099869
DQN,deceptive_grid,0,73,11454,-277.53,200,0,0.8705,0.113072
DQN,deceptive_grid,0,74,11654,-215.82,200,0,0.8682,0.130196
DQN,deceptive_grid,0,75,11854,-295.49,200,0,0.8659,0.134621
DQN,deceptive_grid,0,76,12054,-254.41,200,0,0.8637,0.123767
DQN,deceptive_grid,0,77,12254,-226.42,200,0,0.8614,0.123051
DQN,deceptive_grid,0,78,12296,-32.11,42,1,0.8609,0.132273
DQN,deceptive_grid,0,79,12393,-98.44,97,1,0.8598,0.144682
DQN,deceptive_grid,0,80,12512,-109.54,119,1,0.8585,0.129294
DQN,deceptive_grid,0,81,12569,-44.66,57,1,0.8579,0.174325
DQN,deceptive_grid,0,82,12738,-191.08,169,1,0.8559,0.137702
DQN,deceptive_grid,0,83,12864,-118.33,126,1,0.8545,0.126383
DQN,deceptive_grid,0,84,13064,-227.2,200,0,0.8523,0.150207
DQN,deceptive_grid,0,85,13165,-94.17,101,1,0.8511,0.1554
DQN,deceptive_grid,0,86,13365,-304.27,200,0,0.8488,0.150487
DQN,deceptive_grid,0,87,13523,-202.37,158,1,0.8471,0.148381
DQN,deceptive_grid,0,88,13723,-235.71,200,0,0.8448,0.169838
DQN,deceptive_grid,0,89,13739,-4.43,16,1,0.8446,0.150891
DQN,deceptive_grid,0,90,13906,-144.06,167,1,0.8427,0.17016
DQN,deceptive_grid,0,91,14106,-294.52,200,0,0.8405,0.166755
DQN,deceptive_grid,0,92,14131,-3.68,25,1,0.8402,0.145194
DQN,deceptive_grid,0,93,14331,-302.33,200,0,0.8379,0.170654
DQN,deceptive_grid,0,94,14469,-114.76,138,1,0.8364,0.162342
DQN,deceptive_grid,0,95,14484,-9.55,15,1,0.8362,0.150825
DQN,deceptive_grid,0,96,14613,-164.77,129,1,0.8347,0.168253
DQN,deceptive_grid,0,97,14734,-128.07,121,1,0.8334,0.167138
DQN,deceptive_grid,0,98,14934,-196.22,200,0,0.8311,0.150235
DQN,deceptive_grid,0,99,15134,-292.25,200,0,0.8288,0.178558
DQN,deceptive_grid,0,100,15166,-16.18,32,1,0.8285,0.176249
DQN,deceptive_grid,0,101,15341,-183.43,175,1,0.8265,0.167877
DQN,deceptive_grid,0,102,15403,-105.16,62,1,0.8258,0.152492
DQN,deceptive_grid,0,103,15527,-130.65,124,1,0.8244,0.164088
DQN,deceptive_grid,0,104,15648,-99.47,121,1,0.823,0.192668
DQN,deceptive_grid,0,105,15661,-3.68,13,1,0.8229,0.159409
DQN,deceptive_grid,0,106,15714,-42.42,53,1,0.8223,0.154813
DQN,deceptive_grid,0,107,15823,-101.82,109,1,0.821,0.167711
DQN,deceptive_grid,0,108,15903,-78.03,80,1,0.8201,0.185628
DQN,deceptive_grid,0,109,15968,-69.39,65,1,0.8194,0.159656
DQN,deceptive_grid,0,110,16159,-212.33,191,1,0.8172,0.19363
DQN,deceptive_grid,0,111,16190,-5.25,31,1,0.8169,0.198965
DQN,deceptive_grid,0,112,16390,-248.13,200,0,0.8146,0.18034
DQN,deceptive_grid,0,113,16403,-6.72,13,1,0.8145,0.178417
DQN,deceptive_grid,0,114,16603,-228.16,200,0,0.8122,0.186199
DQN,deceptive_grid,0,115,16649,-30.44,46,1,0.8117,0.20443
DQN,deceptive_grid,0,116,16652,1.02,3,1,0.8117,0.196652
DQN,deceptive_grid,0,117,16852,-269.19,200,0,0.8094,0.181735
DQN,deceptive_grid,0,118,16921,-44.87,69,1,0.8086,0.18255
DQN,deceptive_grid,0,119,17001,-97.5,80,1,0.8077,0.183598
DQN,deceptive_grid,0,120,17102,-79.57,101,1,0.8066,0.194808
DQN,deceptive_grid,0,121,17171,-97.18,69,1,0.8058,0.181719
DQN,deceptive_grid,0,122,17348,-175.98,177,1,0.8038,0.167122
DQN,deceptive_grid,0,123,17431,-85.84,83,1,0.8029,0.165578
DQN,deceptive_grid,0,124,17545,-113.48,114,1,0.8016,0.198679
DQN,deceptive_grid,0,125,17631,-79.76,86,1,0.8006,0.197049
DQN,deceptive_grid,0,126,17784,-169.91,153,1,0.7989,0.175522
DQN,deceptive_grid,0,127,17954,-194.19,170,1,0.7969,0.162011
DQN,deceptive_grid,0,128,18015,-33.98,61,1,0.7963,0.193963
DQN,deceptive_grid,0,129,18054,-32.51,39,1,0.7958,0.203979
DQN,deceptive_grid,0,130,18120,-44.12,66,1,0.7951,0.172864
DQN,deceptive_grid,0,131,18133,3.46,13,1,0.7949,0.171606
DQN,deceptive_grid,0,132,18180,-34.56,47,1,0.7944,0.158157
DQN,deceptive_grid,0,133,18263,-79.91,83,1,0.7935,0.153805
DQN,deceptive_grid,0,134,18463,-173.17,200,0,0.7912,0.137531
DQN,deceptive_grid,0,135,18502,-27.29,39,1,0.7908,0.157549
DQN,deceptive_grid,0,136,18538,-35.36,36,1,0.7903,0.210631
DQN,deceptive_grid,0,137,18616,-51.31,78,1,0.7895,0.17232
DQN,deceptive_grid,0,138,18816,-228.1,200,0,0.7872,0.148533
DQN,deceptive_grid,0,139,18856,-21.51,40,1,0.7867,0.14126
DQN,deceptive_grid,0,140,18973,-94.99,117,1,0.7854,0.131529
DQN,deceptive_grid,0,141,19117,-143.3,144,1,0.7838,0.171754
DQN,deceptive_grid,0,142,19149,-20.12,32,1,0.7834,0.158715
DQN,deceptive_grid,0,143,19196,-23.91,47,1,0.7829,0.141391
DQN,deceptive_grid,0,144,19211,-9.6,15,1,0.7827,0.156743
DQN,deceptive_grid,0,145,19272,-48.72,61,1,0.782,0.144529
DQN,deceptive_grid,0,146,19472,-270.54,200,0,0.7798,0.130964
DQN,deceptive_grid,0,147,19580,-102.08,108,1,0.7786,0.178249
DQN,deceptive_grid,0,148,19597,-1.27,17,1,0.7784,0.133007
DQN,deceptive_grid,0,149,19770,-141.52,173,1,0.7764,0.160297
DQN,deceptive_grid,0,150,19865,-99.4,95,1,0.7753,0.138067
DQN,deceptive_grid,0,151,19962,-58.4,97,1,0.7742,0.139713
DQN,deceptive_grid,0,152,20001,-20.69,39,1,0.7738,0.160354
DQN,deceptive_grid,0,153,20051,-45.34,50,1,0.7732,0.199231
DQN,deceptive_grid,0,154,20217,-168.1,166,1,0.7714,0.151812
DQN,deceptive_grid,0,155,20256,-20.66,39,1,0.7709,0.144601
DQN,deceptive_grid,0,156,20281,-7.01,25,1,0.7706,0.135071
DQN,deceptive_grid,0,157,20410,-118.02,129,1,0.7692,0.135762
DQN,deceptive_grid,0,158,20422,1.63,12,1,0.769,0.134892
DQN,deceptive_grid,0,159,20622,-195.77,200,0,0.7668,0.15636
DQN,deceptive_grid,0,160,20699,-62.73,77,1,0.7659,0.155061
DQN,deceptive_grid,0,161,20721,-7.26,22,1,0.7657,0.132155
DQN,deceptive_grid,0,162,20755,-26.05,34,1,0.7653,0.139391
DQN,deceptive_grid,0,163,20825,-49.49,70,1,0.7645,0.135457
DQN,deceptive_grid,0,164,20928,-84.97,103,1,0.7633,0.124061
DQN,deceptive_grid,0,165,21016,-56.88,88,1,0.7623,0.140553
DQN,deceptive_grid,0,166,21115,-83.73,99,1,0.7612,0.145881
DQN,deceptive_grid,0,167,21153,-21.93,38,1,0.7608,0.136236
DQN,deceptive_grid,0,168,21162,-2.83,9,1,0.7607,0.13948
DQN,deceptive_grid,0,169,21233,-37.75,71,1,0.7599,0.126903
DQN,deceptive_grid,0,170,21275,-11.19,42,1,0.7594,0.128355
DQN,deceptive_grid,0,171,21359,-62.83,84,1,0.7584,0.12018
DQN,deceptive_grid,0,172,21378,-6.06,19,1,0.7582,0.114112
DQN,deceptive_grid,0,173,21487,-102.94,109,1,0.757,0.1135
DQN,deceptive_grid,0,174,21626,-162.25,139,1,0.7554,0.134865
DQN,deceptive_grid,0,175,21707,-72.17,81,1,0.7545,0.122046
DQN,deceptive_grid,0,176,21777,-47.67,70,1,0.7537,0.102909
DQN,deceptive_grid,0,177,21850,-58.12,73,1,0.7529,0.104713
DQN,deceptive_grid,0,178,21965,-106.53,115,1,0.7516,0.107809
DQN,deceptive_grid,0,179,22051,-75.21,86,1,0.7506,0.125057
DQN,deceptive_grid,0,180,22097,-30.28,46,1,0.7501,0.126868
DQN,deceptive_grid,0,181,22105,-5.78,8,1,0.75,0.121543
DQN,deceptive_grid,0,182,22120,-4.33,15,1,0.7498,0.109559
DQN,deceptive_grid,0,183,22243,-134.73,123,1,0.7484,0.111966
DQN,deceptive_grid,0,184,22254,0.28,11,1,0.7483,0.094974
DQN,deceptive_grid,0,185,22373,-129.85,119,1,0.747,0.108087
DQN,deceptive_grid,0,186,22415,-20.12,42,1,0.7465,0.097452
DQN,deceptive_grid,0,187,22526,-74.01,111,1,0.7452,0.116696
DQN,deceptive_grid,0,188,22536,5.23,10,1,0.7451,0.132165
DQN,deceptive_grid,0,189,22609,-75.53,73,1,0.7443,0.122627
DQN,deceptive_grid,0,190,22644,-28.32,35,1,0.7439,0.11331
DQN,deceptive_grid,0,191,22752,-109.7,108,1,0.7427,0.105272
DQN,deceptive_grid,0,192,22808,-55.88,56,1,0.7421,0.101846
DQN,deceptive_grid,0,193,22846,-29.67,38,1,0.7416,0.10026
DQN,deceptive_grid,0,194,22999,-147.54,153,1,0.7399,0.099018
DQN,deceptive_grid,0,195,23075,-71.32,76,1,0.739,0.150233
DQN,deceptive_grid,0,196,23083,2.14,8,1,0.7389,0.111562
DQN,deceptive_grid,0,197,23160,-55.77,77,1,0.7381,0.106634
DQN,deceptive_grid,0,198,23182,-4.75,22,1,0.7378,0.097558
DQN,deceptive_grid,0,199,23313,-150.45,131,1,0.7363,0.093354
DQN,deceptive_grid,0,200,23347,-19.06,34,1,0.736,0.100685
DQN,deceptive_grid,0,201,23463,-115.62,116,1,0.7346,0.089447
DQN,deceptive_grid,0,202,23486,-5.88,23,1,0.7344,0.080185
DQN,deceptive_grid,0,203,23533,-33.83,47,1,0.7339,0.157682
DQN,deceptive_grid,0,204,23641,-102.1,108,1,0.7326,0.110794
DQN,deceptive_grid,0,205,23669,-23.96,28,1,0.7323,0.099988
DQN,deceptive_grid,0,206,23672,6.03,3,1,0.7323,0.099332
DQN,deceptive_grid,0,207,23738,-42.48,66,1,0.7315,0.093226
DQN,deceptive_grid,0,208,23747,7.28,9,1,0.7314,0.086281
DQN,deceptive_grid,0,209,23752,9.1,5,1,0.7314,0.070457
DQN,deceptive_grid,0,210,23836,-96.32,84,1,0.7304,0.086402
DQN,deceptive_grid,0,211,23882,-43.73,46,1,0.7299,0.093683
DQN,deceptive_grid,0,212,23906,-9.79,24,1,0.7296,0.085481
DQN,deceptive_grid,0,213,24048,-193.11,142,1,0.728,0.116673
DQN,deceptive_grid,0,214,24153,-96.08,105,1,0.7268,0.104795
DQN,deceptive_grid,0,215,24224,-58.24,71,1,0.726,0.089775
DQN,deceptive_grid,0,216,24249,-8.85,25,1,0.7258,0.086448
DQN,deceptive_grid,0,217,24316,-78.86,67,1,0.725,0.085698
DQN,deceptive_grid,0,218,24390,-57.95,74,1,0.7242,0.08345
DQN,deceptive_grid,0,219,24424,-39.69,34,1,0.7238,0.084435
DQN,deceptive_grid,0,220,24436,1.49,12,1,0.7236,0.079266
DQN,deceptive_grid,0,221,24530,-85.85,94,1,0.7226,0.107489
DQN,deceptive_grid,0,222,24606,-66.53,76,1,0.7217,0.100088
DQN,deceptive_grid,0,223,24661,-41.09,55,1,0.7211,0.102803
DQN,deceptive_grid,0,224,24718,-41.63,57,1,0.7205,0.09215
DQN,deceptive_grid,0,225,24734,-1.34,16,1,0.7203,0.091297
DQN,deceptive_grid,0,226,24769,-23.81,35,1,0.7199,0.093296
DQN,deceptive_grid,0,227,24815,-25.55,46,1,0.7194,0.080195
DQN,deceptive_grid,0,228,24913,-81.14,98,1,0.7182,0.083055
DQN,deceptive_grid,0,229,25008,-74.52,95,1,0.7172,0.09279
DQN,deceptive_grid,0,230,25040,-16.26,32,1,0.7168,0.163176
DQN,deceptive_grid,0,231,25166,-108.18,126,1,0.7154,0.10008
DQN,deceptive_grid,0,232,25226,-37.78,60,1,0.7147,0.094253
DQN,deceptive_grid,0,233,25264,-27.32,38,1,0.7143,0.094273
DQN,deceptive_grid,0,234,25293,-17.95,29,1,0.7139,0.082117
DQN,deceptive_grid,0,235,25415,-111.81,122,1,0.7126,0.084804
DQN,deceptive_grid,0,236,25462,-15.68,47,1,0.712,0.077107
DQN,deceptive_grid,0,237,25591,-128.62,129,1,0.7106,0.117712
DQN,deceptive_grid,0,238,25616,-7.76,25,1,0.7103,0.103554
DQN,deceptive_grid,0,239,25640,0.28,24,1,0.71,0.090287
DQN,deceptive_grid,0,240,25684,-17.04,44,1,0.7095,0.090503
DQN,deceptive_grid,0,241,25739,-44.34,55,1,0.7089,0.097736
DQN,deceptive_grid,0,242,25759,3.25,20,1,0.7087,0.088029
DQN,deceptive_grid,0,243,25886,-99.54,127,1,0.7072,0.088746
DQN,deceptive_grid,0,244,25972,-118.46,86,1,0.7063,0.083976
DQN,deceptive_grid,0,245,26010,-22.06,38,1,0.7058,0.11736
DQN,deceptive_grid,0,246,26055,-50.81,45,1,0.7053,0.116705
DQN,deceptive_grid,0,247,26137,-58.45,82,1,0.7044,0.094636
DQN,deceptive_grid,0,248,26287,-170.1,150,1,0.7027,0.085841
DQN,deceptive_grid,0,249,26295,11.28,8,1,0.7026,0.098641
DQN,deceptive_grid,0,250,26367,-41.94,72,1,0.7018,0.081547
DQN,deceptive_grid,0,251,26457,-77.15,90,1,0.7008,0.078895
DQN,deceptive_grid,0,252,26536,-76.95,79,1,0.6999,0.111516
DQN,deceptive_grid,0,253,26595,-34.04,59,1,0.6992,0.092861
DQN,deceptive_grid,0,254,26632,-39.72,37,1,0.6988,0.094083
DQN,deceptive_grid,0,255,26728,-62.2,96,1,0.6977,0.085521
DQN,deceptive_grid,0,256,26774,-16.73,46,1,0.6972,0.087557
DQN,deceptive_grid,0,257,26823,-19.37,49,1,0.6966,0.079027
DQN,deceptive_grid,0,258,26877,-23.4,54,1,0.696,0.080965
DQN,deceptive_grid,0,259,26926,-50.34,49,1,0.6955,0.081481
DQN,deceptive_grid,0,260,26967,-9.02,41,1,0.695,0.071596
DQN,deceptive_grid,0,261,26971,1.04,4,1,0.695,0.067739
DQN,deceptive_grid,0,262,27045,-69.94,74,1,0.6941,0.104272
DQN,deceptive_grid,0,263,27052,-0.92,7,1,0.6941,0.083184
DQN,deceptive_grid,0,264,27149,-100.37,97,1,0.693,0.083479
DQN,deceptive_grid,0,265,27180,-25.33,31,1,0.6926,0.071359
DQN,deceptive_grid,0,266,27201,-4.36,21,1,0.6924,0.07269
DQN,deceptive_grid,0,267,27261,-28.75,60,1,0.6917,0.072634
DQN,deceptive_grid,0,268,27313,-36.41,52,1,0.6911,0.07122
DQN,deceptive_grid,0,269,27355,-34.4,42,1,0.6906,0.07588
DQN,deceptive_grid,0,270,27392,-13.58,37,1,0.6902,0.0691
DQN,deceptive_grid,0,271,27435,-23.51,43,1,0.6897,0.065418
DQN,deceptive_grid,0,272,27493,-50.76,58,1,0.6891,0.061469
DQN,deceptive_grid,0,273,27532,-29.28,39,1,0.6886,0.11571
DQN,deceptive_grid,0,274,27586,-37.65,54,1,0.688,0.074449
DQN,deceptive_grid,0,275,27638,-41.27,52,1,0.6874,0.068653
DQN,deceptive_grid,0,276,27664,-1.65,26,1,0.6871,0.065847
DQN,deceptive_grid,0,277,27804,-127.88,140,1,0.6855,0.063494
DQN,deceptive_grid,0,278,27862,-48.28,58,1,0.6849,0.056827
DQN,deceptive_grid,0,279,27890,-18.36,28,1,0.6846,0.05512
DQN,deceptive_grid,0,280,27975,-62.2,85,1,0.6836,0.055839
DQN,deceptive_grid,0,281,28041,-48.79,66,1,0.6829,0.084384
DQN,deceptive_grid,0,282,28127,-79.61,86,1,0.6819,0.061627
DQN,deceptive_grid,0,283,28211,-76.33,84,1,0.6809,0.060748
DQN,deceptive_grid,0,284,28254,-50.98,43,1,0.6805,0.056922
DQN,deceptive_grid,0,285,28336,-55.95,82,1,0.6795,0.053158
DQN,deceptive_grid,0,286,28338,11.01,2,1,0.6795,0.041779
DQN,deceptive_grid,0,287,28368,-18.62,30,1,0.6792,0.053656
DQN,deceptive_grid,0,288,28446,-56.53,78,1,0.6783,0.054169
DQN,deceptive_grid,0,289,28485,-22.04,39,1,0.6778,0.048536
DQN,deceptive_grid,0,290,28528,-21.47,43,1,0.6774,0.086799
DQN,deceptive_grid,0,291,28603,-49.0,75,1,0.6765,0.060062
DQN,deceptive_grid,0,292,28614,3.21,11,1,0.6764,0.061684
DQN,deceptive_grid,0,293,28673,-67.71,59,1,0.6757,0.054813
DQN,deceptive_grid,0,294,28736,-31.05,63,1,0.675,0.054935
DQN,deceptive_grid,0,295,28820,-85.48,84,1,0.6741,0.050776
DQN,deceptive_grid,0,296,28850,-7.49,30,1,0.6737,0.049221
DQN,deceptive_grid,0,297,28852,11.01,2,1,0.6737,0.049343
DQN,deceptive_grid,0,298,28927,-53.49,75,1,0.6728,0.045519
DQN,deceptive_grid,0,299,28930,11.03,3,1,0.6728,0.043264
DQN,deceptive_grid,0,300,28951,-5.11,21,1,0.6726,0.050991
DQN,deceptive_grid,0,301,29030,-64.48,79,1,0.6717,0.060361
DQN,deceptive_grid,0,302,29113,-47.75,83,1,0.6707,0.056503
DQN,deceptive_grid,0,303,29184,-36.11,71,1,0.6699,0.048868
DQN,deceptive_grid,0,304,29208,-5.57,24,1,0.6697,0.051312
DQN,deceptive_grid,0,305,29285,-58.77,77,1,0.6688,0.046118
DQN,deceptive_grid,0,306,29342,-37.98,57,1,0.6682,0.041901
DQN,deceptive_grid,0,307,29400,-39.22,58,1,0.6675,0.038402
DQN,deceptive_grid,0,308,29492,-107.08,92,1,0.6665,0.040255
DQN,deceptive_grid,0,309,29523,-15.88,31,1,0.6661,0.075406
DQN,deceptive_grid,0,310,29600,-50.94,77,1,0.6652,0.055572
DQN,deceptive_grid,0,311,29623,-4.54,23,1,0.665,0.050596
DQN,deceptive_grid,0,312,29692,-66.58,69,1,0.6642,0.048872
DQN,deceptive_grid,0,313,29736,-49.79,44,1,0.6637,0.04186
DQN,deceptive_grid,0,314,29790,-51.65,54,1,0.6631,0.039436
DQN,deceptive_grid,0,315,29795,9.06,5,1,0.663,0.046197
DQN,deceptive_grid,0,316,29845,-16.39,50,1,0.6625,0.039106
DQN,deceptive_grid,0,317,29918,-59.87,73,1,0.6616,0.038272
DQN,deceptive_grid,0,318,29950,-18.49,32,1,0.6613,0.045186
DQN,deceptive_grid,0,319,30002,-25.63,52,1,0.6607,0.039908
DQN,deceptive_grid,0,320,30069,-47.39,67,1,0.6599,0.059017
DQN,deceptive_grid,0,321,30133,-58.04,64,1,0.6592,0.044318
DQN,deceptive_grid,0,322,30212,-59.09,79,1,0.6583,0.043276
DQN,deceptive_grid,0,323,30278,-42.13,66,1,0.6576,0.038799
DQN,deceptive_grid,0,324,30329,-49.73,51,1,0.657,0.035826
DQN,deceptive_grid,0,325,30368,-25.14,39,1,0.6566,0.041766
DQN,deceptive_grid,0,326,30416,-40.19,48,1,0.656,0.0374
DQN,deceptive_grid,0,327,30476,-42.6,60,1,0.6553,0.034814
DQN,deceptive_grid,0,328,30488,3.3,12,1,0.6552,0.043703
DQN,deceptive_grid,0,329,30503,3.71,15,1,0.655,0.046881
DQN,deceptive_grid,0,330,30525,-3.99,22,1,0.6548,0.053921
DQN,deceptive_grid,0,331,30579,-28.71,54,1,0.6542,0.042349
DQN,deceptive_grid,0,332,30609,-1.83,30,1,0.6538,0.038402
DQN,deceptive_grid,0,333,30652,-46.83,43,1,0.6533,0.041837
DQN,deceptive_grid,0,334,30732,-54.64,80,1,0.6524,0.038633
DQN,deceptive_grid,0,335,30754,0.35,22,1,0.6522,0.036642
DQN,deceptive_grid,0,336,30760,9.15,6,1,0.6521,0.03561
DQN,deceptive_grid,0,337,30805,-44.01,45,1,0.6516,0.037416
DQN,deceptive_grid,0,338,30820,7.71,15,1,0.6514,0.03817
DQN,deceptive_grid,0,339,30877,-31.39,57,1,0.6508,0.035816
DQN,deceptive_grid,0,340,30912,-23.58,35,1,0.6504,0.038744
DQN,deceptive_grid,0,341,30961,-42.01,49,1,0.6498,0.032619
DQN,deceptive_grid,0,342,30997,-10.38,36,1,0.6494,0.034589
DQN,deceptive_grid,0,343,31023,-4.43,26,1,0.6491,0.050607
DQN,deceptive_grid,0,344,31059,-21.12,36,1,0.6487,0.041313
DQN,deceptive_grid,0,345,31090,-22.9,31,1,0.6484,0.041395
DQN,deceptive_grid,0,346,31169,-67.66,79,1,0.6475,0.038387
DQN,deceptive_grid,0,347,31237,-39.84,68,1,0.6467,0.036324
DQN,deceptive_grid,0,348,31324,-59.58,87,1,0.6457,0.036691
DQN,deceptive_grid,0,349,31381,-32.76,57,1,0.6451,0.030676
DQN,deceptive_grid,0,350,31400,-5.95,19,1,0.6449,0.028345
DQN,deceptive_grid,0,351,31476,-55.99,76,1,0.644,0.034404
DQN,deceptive_grid,0,352,31496,-2.16,20,1,0.6438,0.035898
DQN,deceptive_grid,0,353,31588,-94.28,92,1,0.6428,0.040729
DQN,deceptive_grid,0,354,31602,2.7,14,1,0.6426,0.039281
DQN,deceptive_grid,0,355,31638,-16.83,36,1,0.6422,0.03447
DQN,deceptive_grid,0,356,31728,-79.95,90,1,0.6412,0.031069
DQN,deceptive_grid,0,357,31781,-30.33,53,1,0.6406,0.034317
DQN,deceptive_grid,0,358,31797,1.32,16,1,0.6404,0.027569
DQN,deceptive_grid,0,359,31809,5.3,12,1,0.6403,0.031714
DQN,deceptive_grid,0,360,31832,-14.22,23,1,0.64,0.037932
DQN,deceptive_grid,0,361,31880,-41.65,48,1,0.6395,0.030495
DQN,deceptive_grid,0,362,31897,-2.64,17,1,0.6393,0.030431
DQN,deceptive_grid,0,363,31948,-39.09,51,1,0.6387,0.027326
DQN,deceptive_grid,0,364,31992,-20.95,44,1,0.6382,0.030234
DQN,deceptive_grid,0,365,32032,-35.71,40,1,0.6377,0.033157
DQN,deceptive_grid,0,366,32073,-32.02,41,1,0.6373,0.035852
DQN,deceptive_grid,0,367,32138,-75.85,65,1,0.6365,0.030764
DQN,deceptive_grid,0,368,32171,-14.06,33,1,0.6362,0.032175
