setup_id,episode,discounted_return,episode_length,success,epsilon,mean_loss,rolling_return,rolling_success_rate,rolling_episode_length,rolling_loss
1,1,-21.031211100402878,100,0,1.0,0.9036687329227542,-21.031211100402878,0.0,100.0,0.9036687329227542
1,2,-14.990634126106775,100,0,0.995,0.7325860080122948,-18.010922613254827,0.0,100.0,0.8181273704675245
1,3,-23.259455745301356,100,0,0.990025,0.8613680098764598,-19.760433657270337,0.0,100.0,0.8325409169371696
1,4,-25.958537465839918,100,0,0.985074875,0.8582055392861366,-21.30995960941273,0.0,100.0,0.8389570725244113
1,5,-17.8184697848241,100,0,0.9801495006250001,0.9260706068575382,-20.611661644495005,0.0,100.0,0.8563797793910368
1,6,-26.334958152717686,100,0,0.9752487531218751,0.9043236315250397,-21.565544395865448,0.0,100.0,0.8643704214133706
1,7,-25.717158460732293,100,0,0.9703725093562657,0.8927767473459244,-22.158632119417856,0.0,100.0,0.868428467975164
1,8,-11.968789224057396,100,0,0.9655206468094844,0.9006428815424442,-20.8849017574978,0.0,100.0,0.8724552696710739
1,9,-20.61868780091194,100,0,0.960693043575437,0.9401612956821919,-20.85532242898826,0.0,100.0,0.879978161450087
1,10,-24.486967868385456,100,0,0.9558895783575597,0.8821588367223739,-21.21848697292798,0.0,100.0,0.8801962289773156
1,11,-18.211277826264517,100,0,0.9511101304657719,0.8672874799370766,-20.945104323231302,0.0,100.0,0.8790227063372938
1,12,-14.338304260618456,100,0,0.946354579813443,0.8965647205710411,-20.394537651346898,0.0,100.0,0.8804845408567727
1,13,-18.853221345473926,100,0,0.9416228069143757,0.8878170964121819,-20.27597485858744,0.0,100.0,0.8810485835918042
1,14,-17.162727193050547,100,0,0.9369146928798039,0.909353049993515,-20.053600025334806,0.0,100.0,0.8830703311919263
1,15,-20.246148957216835,100,0,0.9322301194154049,0.8057989072799683,-20.066436620793606,0.0,100.0,0.8779189029311291
1,16,-16.448569016442598,100,0,0.9275689688183278,0.8225272935628891,-19.840319895521667,0.0,100.0,0.8744569273456144
1,17,-17.144449590301917,100,0,0.9229311239742362,0.8371918386220932,-19.68173928933227,0.0,100.0,0.8722648633030543
1,18,-11.954600191643626,100,0,0.918316468354365,0.7023898233473301,-19.252453783905125,0.0,100.0,0.8628273610832919
1,19,-16.467080851287875,100,0,0.9137248860125932,0.7798311324417591,-19.105855208504217,0.0,100.0,0.8584591385232112
1,20,-19.639685321033827,100,0,0.9091562615825302,0.7299494464695454,-19.132546714130697,0.0,100.0,0.852033653920528
