setup_id,episode,discounted_return,episode_length,success,epsilon,mean_loss,rolling_return,rolling_success_rate,rolling_episode_length,rolling_loss
2,1,-32.640929855202785,253,1,1.0,nan,-32.640929855202785,1.0,253.0,nan
2,2,-35.708526590252745,500,0,0.995,0.9453476225062618,-34.174728222727765,0.5,376.5,0.9453476225062618
2,3,-9.998183004782518,13,1,0.990025,0.6177586294137515,-26.115879816746016,0.6666666666666666,255.33333333333334,0.7815531259600066
2,4,-27.44447017060684,500,0,0.985074875,0.5532002527117729,-26.44802740521122,0.5,316.5,0.7054355015439286
2,5,-35.84898618555598,500,0,0.9801495006250001,0.40788276025652886,-28.328219161280174,0.4,353.2,0.6310473162220787
2,6,-16.287742068317332,500,0,0.9752487531218751,0.3445751516073942,-26.3214729791197,0.3333333333333333,377.6666666666667,0.5737528832991418
2,7,-19.061916733849905,500,0,0.9703725093562657,0.2756565860956907,-25.284393515509727,0.2857142857142857,395.14285714285717,0.5240701670985666
2,8,-27.328867970548462,500,0,0.9655206468094844,0.2601662651747465,-25.539952822389573,0.25,408.25,0.486369609680878
2,9,-17.647890592028567,500,0,0.960693043575437,0.24154343166947365,-24.66305701901613,0.2222222222222222,418.44444444444446,0.4557663374294525
2,10,-31.906489406242454,500,0,0.9558895783575597,0.22122415293008088,-25.38740025773876,0.2,426.6,0.4297060947073001
2,11,-28.55532532407642,500,0,0.9511101304657719,0.21863276961818337,-25.67539344558764,0.18181818181818182,433.27272727272725,0.4085987621983884
2,12,-30.305215469558416,109,1,0.946354579813443,0.209191358383369,-26.061211947585203,0.25,406.25,0.390470816397023
2,13,-24.57521639421224,500,0,0.9416228069143757,0.2205524149313569,-25.946904597325744,0.23076923076923078,413.46153846153845,0.37631094960821754
2,14,-34.16770247189676,141,1,0.9369146928798039,0.22828030089537302,-26.53410444550939,0.2857142857142857,394.0,0.36492397663030646
2,15,-26.771370052507166,500,0,0.9322301194154049,0.21248076368495822,-26.549922152642573,0.26666666666666666,401.06666666666666,0.3540351757056387
2,16,-27.027233393156155,148,1,0.9275689688183278,0.19585464831844374,-26.579754105174672,0.3125,385.25,0.3434898072131591
2,17,-17.36740679786285,500,0,0.9229311239742362,0.2182627634331584,-26.03785132239162,0.29411764705882354,392.0,0.335663116976909
2,18,-33.13390897243686,500,0,0.918316468354365,0.21359174429625272,-26.432076747394134,0.2777777777777778,398.0,0.32848244799569387
2,19,-35.614895345368566,500,0,0.9137248860125932,0.20775075242295862,-26.91538298939279,0.2631578947368421,403.36842105263156,0.3217751315749864
2,20,-26.123013150325388,500,0,0.9091562615825302,0.20872700826823712,-26.875764497439416,0.25,408.2,0.31582523034831533
2,21,-36.26174129543698,500,0,0.9046104802746175,0.1946464649029076,-27.32271577353454,0.23809523809523808,412.57142857142856,0.309766292076045
2,22,-27.134473396116164,397,1,0.9000874278732445,0.20056805865703062,-27.314159301833705,0.2727272727272727,411.8636363636364,0.30456637619894905
2,23,-25.917790259351815,500,0,0.8955869907338783,0.20284774137474595,-27.253447604334493,0.2608695652173913,415.69565217391306,0.299942801888758
2,24,-26.825362937071546,110,1,0.8911090557802088,0.2064269860698418,-27.23561074319854,0.2916666666666667,402.9583333333333,0.295876896853153
2,25,-29.043138488114625,500,0,0.8866535105013078,0.2016966376043856,-27.307911852995186,0.28,406.84,0.2919527193844544
2,26,-28.789339562112044,361,1,0.8822202429488013,0.19889130160584015,-27.36488984180737,0.3076923076923077,405.0769230769231,0.2882302626733098
2,27,-26.698801856177063,500,0,0.8778091417340573,0.19898809845745563,-27.340219916413655,0.2962962962962963,408.5925925925926,0.2847978717419308
2,28,-21.06142996415923,500,0,0.8734200960253871,0.20273267800174655,-27.115977418118852,0.2857142857142857,411.85714285714283,0.281758420121924
2,29,-21.151311885874872,220,1,0.8690529955452602,0.198772790748626,-26.910299296317334,0.3103448275862069,405.2413793103448,0.27879464764430617
2,30,-22.007212286103453,500,0,0.8647077305675338,0.19369056257419287,-26.746863062643538,0.3,408.4,0.2758600240211988
2,31,-34.989992352917504,500,0,0.8603841919146962,0.1945755569152534,-27.01277045910399,0.2903225806451613,411.35483870967744,0.27315054178433396
2,32,-13.255773171577403,500,0,0.8560822709551227,0.19296448184736073,-26.582864293868784,0.28125,414.125,0.27056389468959285
2,33,-27.83057554669864,500,0,0.851801859600347,0.1887164407018572,-26.620673725772722,0.2727272727272727,416.72727272727275,0.26800616175247616
2,34,-31.511048145160704,500,0,0.8475428503023453,0.1896046581212431,-26.764508267519425,0.2647058823529412,419.1764705882353,0.2656303586121358
2,35,-16.409273598060256,500,0,0.8433051360508336,0.1831769402138889,-26.468644419820592,0.2571428571428571,421.48571428571427,0.26320525807101086
2,36,-32.57809774749913,182,1,0.8390886103705794,0.1674994579055807,-26.63835145670055,0.2777777777777778,414.8333333333333,0.2604708066377129
2,37,-20.118041249782983,500,0,0.8348931673187264,0.18191042644530533,-26.46212685651359,0.2702702702702703,417.13513513513516,0.2582885738545905
2,38,-27.436239817380535,422,1,0.8307187014821328,0.17942125923154761,-26.48776140811535,0.2894736842105263,417.2631578947368,0.25615702481072444
2,39,-17.61590080109135,500,0,0.8265651079747222,0.18993140415661036,-26.260277802807042,0.28205128205128205,419.38461538461536,0.2544142453198267
2,40,-16.16232339179241,28,1,0.8224322824348486,0.2150941684043833,-26.007828942531678,0.3,409.6,0.2534060382194307
2,41,-29.15774814747818,367,1,0.8183201210226743,0.19214072639543858,-26.084656240213302,0.3170731707317073,408.5609756097561,0.2518744054238308
2,42,-25.38191578783854,319,1,0.8142285204175609,0.19307492105261098,-26.06792432468057,0.3333333333333333,406.42857142857144,0.25044027165867916
2,43,-24.732316192417752,500,0,0.810157377815473,0.19579876264743507,-26.0368636704419,0.32558139534883723,408.6046511627907,0.2491392833488876
2,44,-27.775641964316883,500,0,0.8061065909263957,0.18736033326387405,-26.07638135893906,0.3181818181818182,410.6818181818182,0.24770256357946868
2,45,-29.565791513649266,500,0,0.8020760579717637,0.1865887652616948,-26.153923806821506,0.3111111111111111,412.6666666666667,0.24631361361770107
2,46,-30.795085613676747,500,0,0.798065677681905,0.19288823590613902,-26.254818628709664,0.30434782608695654,414.5652173913044,0.24512638300188858
2,47,-27.49086301414659,190,1,0.7940753492934954,0.1822965484798739,-26.28111744542109,0.3191489361702128,409.78723404255317,0.24376051703401871
2,48,-28.642759476040588,479,1,0.7901049725470279,0.1828075716814458,-26.330318321058993,0.3333333333333333,411.2291666666667,0.2424636458563044
2,49,-19.459572238612807,500,0,0.7861544476842928,0.18573390135355294,-26.190099013253967,0.32653061224489793,413.0408163265306,0.2412817761791638
2,50,-15.167791310582714,41,1,0.7822236754458713,0.20270977625850498,-25.96965285920054,0.34,405.6,0.24049459250731361
2,51,-22.781358462675833,500,0,0.778312557068642,0.18862251212261616,-25.907137282798097,0.3333333333333333,407.45098039215685,0.2394571508996197
2,52,-24.814338940627827,24,1,0.7744209942832988,0.2243945812806487,-25.88612193006405,0.34615384615384615,400.0769230769231,0.23916180639728693
2,53,-28.679537694449618,247,1,0.7705488893118823,0.1923093686581623,-25.93882788788265,0.3584905660377358,397.188679245283,0.2382607979792268
2,54,-27.6465466096079,360,1,0.7666961448653229,0.19117692544694162,-25.970452308655336,0.37037037037037035,396.5,0.23737242302578745
2,55,-18.930974127446092,500,0,0.7628626641409962,0.1814022821718827,-25.842461796269713,0.36363636363636365,398.3818181818182,0.23633593893590032
2,56,-26.919177754140534,500,0,0.7590483508202912,0.1778777615018189,-25.861688866945986,0.35714285714285715,400.19642857142856,0.2352730629825534
2,57,-26.371406894192475,500,0,0.7552531090661897,0.18905446502473205,-25.870631288476623,0.3508771929824561,401.94736842105266,0.23444773087616372
2,58,-23.89858644522844,106,1,0.7514768435208588,0.18455305282588838,-25.83663051531717,0.3620689655172414,396.8448275862069,0.23357238564721153
2,59,-32.842545660961264,500,0,0.7477194593032545,0.18313782926928251,-25.955374839819612,0.3559322033898305,398.59322033898303,0.2327028243303507
2,60,-30.954921748802956,500,0,0.7439808620067382,0.18172144599072634,-26.038700621636,0.35,400.28333333333336,0.23183873317205198
2,61,-28.992297712497887,500,0,0.7402609576967045,0.1926185647044331,-26.08712024607636,0.3442622950819672,401.91803278688525,0.23118506369759168
2,62,-25.683635819345408,260,1,0.736559652908221,0.18565466053461513,-26.08061243274199,0.3548387096774194,399.6290322580645,0.2304386636457396
2,63,-16.884556403343133,43,1,0.7328768546436799,0.19844543507192716,-25.934643289418197,0.36507936507936506,393.968253968254,0.22992264383003294
2,64,-14.872631677480829,46,1,0.7292124703704616,0.17261175987432184,-25.76179935798168,0.375,388.53125,0.22901294725930735
2,65,-23.692858334956288,87,1,0.7255664080186093,0.18740467339668465,-25.729969496088984,0.38461538461538464,383.89230769230767,0.22836281798020386
2,66,-12.73603784923086,500,0,0.7219385759785162,0.18803736402839422,-25.533091743863856,0.3787878787878788,385.6515151515151,0.22774242638094525
2,67,-25.51762545720918,500,0,0.7183288830986236,0.18183027647435665,-25.532860903764533,0.373134328358209,387.35820895522386,0.22704678774599693
2,68,-24.792752226906554,500,0,0.7147372386831305,0.187404292460531,-25.52197695263427,0.36764705882352944,389.0147058823529,0.2264551087118855
2,69,-21.74638308301431,500,0,0.7111635524897149,0.17793428709171713,-25.467258200900645,0.36231884057971014,390.6231884057971,0.22574156721747127
2,70,-22.821538200954613,500,0,0.7076077347272662,0.17621896110381932,-25.429462200901416,0.35714285714285715,392.1857142857143,0.22502384828828792
2,71,-27.05868441016443,184,1,0.7040696960536299,0.1939109660502847,-25.452408992581177,0.36619718309859156,389.2535211267606,0.22457937854203072
2,72,-24.97059243356102,122,1,0.7005493475733617,0.17641245949341625,-25.44571709592812,0.375,385.5416666666667,0.22390097123148686
2,73,-13.676886278834319,431,1,0.697046600835495,0.18973517001081439,-25.284500235419987,0.3835616438356164,386.16438356164383,0.2234264462145331
2,74,-18.575108402355664,405,1,0.6935613678313175,0.18965851372613768,-25.193832778216414,0.3918918918918919,386.4189189189189,0.22296387179688382
2,75,-18.70211409266818,500,0,0.6900935609921609,0.1924035715246573,-25.107276529075772,0.38666666666666666,387.93333333333334,0.22255089476617806
2,76,-22.34097747723859,500,0,0.6866430931872001,0.19550161389634013,-25.07087785734107,0.3815789473684211,389.4078947368421,0.22219023768791354
2,77,-11.96713969849377,151,1,0.6832098777212641,0.20000998041166967,-24.900699439693703,0.38961038961038963,386.31168831168833,0.22189839219743662
2,78,-19.803910095968828,500,0,0.6797938283326578,0.18968187603820116,-24.835355986569027,0.38461538461538464,387.7692307692308,0.2214799958836803
2,79,-24.883358480816987,500,0,0.6763948591909945,0.19612363300751895,-24.835963613078494,0.379746835443038,389.1898734177215,0.22115491430834494
2,80,-25.9748260805296,42,1,0.6730128848950395,0.15016624901355022,-24.850199393921635,0.3875,384.85,0.22025632360841083
2,81,-22.3951847976273,500,0,0.6696478204705644,0.1918635834613815,-24.81989057174516,0.38271604938271603,386.2716049382716,0.21990141435657296
2,82,-24.163000492844024,500,0,0.6662995813682115,0.18879337435681373,-24.811879717124416,0.3780487804878049,387.6585365853659,0.2195173644800327
2,83,-23.2543445457749,500,0,0.6629680834613705,0.17988580294605344,-24.79311423313225,0.37349397590361444,389.0120481927711,0.21903405275400856
2,84,-26.750618682186488,101,1,0.6596532430440636,0.19086181542992886,-24.816417857525753,0.38095238095238093,385.5833333333333,0.21869462820793534
2,85,-19.030329286570584,138,1,0.6563549768288433,0.20199071785327102,-24.74834622727922,0.38823529411764707,382.67058823529413,0.21849577213228455
2,86,-25.944775915662433,500,0,0.653073201944699,0.1914183718720451,-24.762258200399955,0.38372093023255816,384.0348837209302,0.2181772144821641
2,87,-15.230942305074516,22,1,0.6498078359349755,0.2185140559449792,-24.652702845281276,0.39080459770114945,379.8735632183908,0.21818113124335964
2,88,-23.171215563175878,500,0,0.6465587967553006,0.17917262588161975,-24.635867762530076,0.38636363636363635,381.2386363636364,0.21773275761851205
2,89,-28.139398912050634,500,0,0.6433260027715241,0.18425751321110875,-24.675233281064017,0.38202247191011235,382.5730337078652,0.21735235711388246
2,90,-28.613741350667127,73,1,0.6401093727576664,0.19136336792821754,-24.718994481837385,0.3888888888888889,379.1333333333333,0.2170603459994368
2,91,-26.10911239699707,500,0,0.6369088258938781,0.19465854609012603,-24.734270502883096,0.38461538461538464,380.46153846153845,0.21681143711155554
2,92,-17.37862522251207,500,0,0.6337242817644086,0.19089480378571896,-24.65431783679211,0.3804347826086957,381.7608695652174,0.21652663894313975
2,93,-16.207846136957926,500,0,0.6305556603555866,0.18202744991146028,-24.563495560449805,0.3763440860215054,383.03225806451616,0.21615164775801277
2,94,-16.1906041531771,500,0,0.6274028820538087,0.19040773348324,-24.474422247606476,0.3723404255319149,384.27659574468083,0.21587483147548833
2,95,-19.121249499130602,500,0,0.6242658676435396,0.18349247035942973,-24.418073060780415,0.3684210526315789,385.4947368421053,0.215530338272126
2,96,12.994,1,1,0.6211445383053219,0.46158796548843384,-24.028363966397283,0.375,381.4895833333333,0.21812041855861347
2,97,-17.474820127563895,500,0,0.6180388156137953,0.18157983464375138,-23.960801658780444,0.3711340206185567,382.7113402061856,0.21773978747616704
2,98,-23.039315644891033,500,0,0.6149486215357263,0.18353230902552606,-23.951398740271365,0.3673469387755102,383.90816326530614,0.2173871330591501
2,99,-26.056492360539156,500,0,0.6118738784280476,0.1820088742468506,-23.972662312193265,0.36363636363636365,385.0808080808081,0.21702613041820829
2,100,-20.418034503622685,500,0,0.6088145090359074,0.18357635597977787,-23.937116034107557,0.36,386.23,0.2166882539087292
2,101,-22.690798273494256,500,0,0.6057704364907278,0.18373148155398666,-23.837614718290475,0.35,388.7,0.21635868618518178
2,102,-11.95139865384848,19,1,0.6027415843082742,0.17362971917579048,-23.60004343892643,0.36,383.89,0.20864150715187704
2,103,-26.608126281848676,500,0,0.5997278763867329,0.19727794219367206,-23.76614287169709,0.35,388.76,0.20443670027967623
2,104,-17.739234527235887,500,0,0.5967292370047992,0.19337287477497012,-23.669090515263388,0.35,388.76,0.2008384265003082
2,105,-11.755174234803782,38,1,0.5937455908197752,0.16417255470725267,-23.42815239575587,0.36,384.14,0.19840132444481542
2,106,-18.009315339140603,201,1,0.5907768628656763,0.18595049252724322,-23.445368128464096,0.37,381.15,0.19681507785401398
2,107,-17.20536308813131,500,0,0.5878229785513479,0.20676352458447217,-23.42680259200691,0.37,381.15,0.19612614723890176
2,108,-11.642529829750428,500,0,0.5848838636585911,0.2145099374651909,-23.269939210598928,0.37,381.15,0.19566958396180623
2,109,-29.22897786927601,166,1,0.5819594443402982,0.20280708194743977,-23.38575008337141,0.38,377.81,0.19528222046458588
2,110,-17.47129293393695,500,0,0.5790496471185967,0.20864773449487983,-23.24139811864835,0.38,377.81,0.1951564562802339
2,111,-7.153090610746599,11,1,0.5761543988830038,0.2931145321239125,-23.02737577151505,0.39,372.92,0.19590127390529116
2,112,-16.392164588587004,500,0,0.5732736268885887,0.21075815247558058,-22.888245262705336,0.38,376.83,0.19591694184621328
2,113,-22.039133510753953,103,1,0.5704072587541458,0.2305787897677821,-22.86288443387075,0.39,372.86,0.1960172055945775
2,114,-21.93237586392238,500,0,0.567555222460375,0.21787037155963482,-22.74053116779101,0.38,376.45,0.19591310630122016
2,115,-14.957962435537912,27,1,0.5647174463480732,0.2501856044486717,-22.622397091621316,0.39,371.72,0.1962901547088573
2,116,-15.521199310881986,21,1,0.5618938591163328,0.24170212332336677,-22.507336750798572,0.39,370.45,0.19674862945890653
2,117,-5.72445939934,9,1,0.5590843898207511,0.2227792888879776,-22.390907276813344,0.4,365.54,0.1967937947134547
2,118,-15.706717678704429,500,0,0.5562889678716474,0.22862378118000926,-22.216635363876026,0.4,365.54,0.19694411508229226
2,119,-31.63261199246962,70,1,0.5535075230322891,0.23444181093946098,-22.176812530347032,0.41,361.24,0.19721102566745732
2,120,-14.832450365285847,500,0,0.5507399854171277,0.22492985723167658,-22.063906902496637,0.41,361.24,0.19737305415709167
2,121,-2.6221295511999987,8,1,0.547986285490042,0.14629314374178648,-21.727510785054267,0.42,356.32,0.19688952094548046
2,122,-17.581428399739043,500,0,0.5452463540625918,0.22543265665322543,-21.631980335090496,0.41,357.35,0.19713816692544242
2,123,-27.002245867816885,214,1,0.5425201222922789,0.22826169655771456,-21.642824891175145,0.42,354.49,0.19739230647727207
2,124,-23.688293113162658,500,0,0.5398075216808175,0.21675089755654334,-21.61145419293606,0.41,358.39,0.19749554559213917
2,125,-26.032220998976545,173,1,0.5371084840724134,0.2251830943940864,-21.58134501804468,0.42,355.12,0.19773041016003615
2,126,-12.607006501092485,64,1,0.5344229416520513,0.2214399997901637,-21.419521687434482,0.42,352.15,0.19795589714187942
2,127,12.994,1,1,0.531750826943791,0.12691201269626617,-21.02259366887271,0.43,347.16,0.19723513628426748
2,128,-23.832480299676597,144,1,0.5290920728090721,0.22513994318433106,-21.05030417222789,0.44,343.6,0.19745920893609334
2,129,-22.661769846319476,47,1,0.5264466124450268,0.23049551090027423,-21.065408751832333,0.44,341.87,0.19777643613760976
2,130,-16.00654941753107,500,0,0.5238143793828016,0.23018820729479195,-21.005402123146606,0.44,341.87,0.19814141258481577
2,131,-13.826250189709114,44,1,0.5211953074858876,0.21008939456871964,-20.793764701514522,0.45,337.31,0.19829655096135043
2,132,-22.06854509666036,175,1,0.5185893309484582,0.24555889959846225,-20.881892420765354,0.46,334.06,0.1988224951388614
2,133,-9.5886513718882,20,1,0.5159963842937159,0.2415743699297309,-20.69947317901725,0.47,329.26,0.19935107443114014
2,134,-21.555956287060987,186,1,0.5134164023722473,0.20818651761979826,-20.599922260436248,0.48,326.12,0.1995368930261257
2,135,-25.673785175557004,176,1,0.510849320360386,0.2592974666146223,-20.69256737621122,0.49,322.88,0.20029809829013304
2,136,-28.055999230385616,55,1,0.5082950737585841,0.2462127944962545,-20.64734639104008,0.49,321.61,0.2010852316560398
2,137,-17.190229831807805,500,0,0.5057535983897912,0.24096572455391288,-20.618068276860335,0.49,321.61,0.20167578463712588
2,138,-17.610523600039166,500,0,0.5032248303978422,0.25840282947570087,-20.519811114686917,0.48,322.39,0.20246560033956748
2,139,-13.32462685584767,500,0,0.500708706245853,0.26036392254382373,-20.476898375234484,0.48,322.39,0.20316992552343957
2,140,-18.503580402003518,500,0,0.4982051627146237,0.2604192230440676,-20.50031094533659,0.47,327.11,0.2036231760698364
2,141,-8.134127301093761,21,1,0.49571413690105054,0.2826363162270614,-20.29007473687275,0.47,323.65,0.20452813196815267
2,142,12.994,1,1,0.4932355662165453,0.4571949541568756,-19.906315578994366,0.47,320.47,0.20716933229919526
2,143,-18.34811443685461,500,0,0.4907693883854626,0.24996136611700057,-19.84247356143873,0.47,320.47,0.20771095833389094
2,144,-13.355017947685026,23,1,0.4883155414435353,0.23050515839587088,-19.69826732127241,0.48,315.7,0.2081424065852109
2,145,-15.616993246750269,500,0,0.4858739637363176,0.2399759071357548,-19.558779338603422,0.48,315.7,0.20867627800395147
2,146,-11.663369782114643,500,0,0.483444593917636,0.2270452385991812,-19.367462180287802,0.48,315.7,0.20901784803088191
2,147,-18.94386048091447,326,1,0.4810273709480478,0.23049253112196558,-19.281992154955482,0.48,317.06,0.20949980785730285
2,148,-18.62824825298817,38,1,0.47862223409330756,0.25083571260696963,-19.181847042724957,0.48,312.65,0.2101800892665581
2,149,-14.097279366552725,500,0,0.47622912292284103,0.2257546782232821,-19.128224114004357,0.48,312.65,0.21058029703525538
2,150,-6.150550164782517,13,1,0.4738479773082268,0.2256907379397979,-19.038051702546355,0.48,312.37,0.21081010665206829
2,151,-14.258797712337703,243,1,0.47147873742168567,0.21636550133059054,-18.952826095042976,0.49,309.8,0.21108753654414805
2,152,-4.919408654746599,11,1,0.46912134373457726,0.26459116962823,-18.753876792184162,0.49,309.67,0.21148950242762385
2,153,-16.055506062796063,21,1,0.46677573701590436,0.22619925332920893,-18.627636475867625,0.49,307.41,0.2118284012743343
2,154,3.560012360000001,6,1,0.46444185833082485,0.18290076280633608,-18.315570886171546,0.49,303.87,0.21174563964792828
2,155,-17.810496831590655,65,1,0.46211964903917074,0.20875523978701005,-18.30436611321299,0.5,299.52,0.21201916922407957
2,156,-18.878182323208165,79,1,0.4598090507939749,0.2804226592371735,-18.22395615890367,0.51,295.31,0.21304461820143314
2,157,-16.071218654223113,67,1,0.457510005540005,0.2495605988400196,-18.120954276503973,0.52,290.98,0.21364967953958602
2,158,-16.768555326483888,37,1,0.45522245551230495,0.2415922738208964,-18.049653965316526,0.52,290.29,0.21422007174953606
2,159,-20.60120263761233,500,0,0.4529463432347434,0.22428938947618007,-17.927240535083037,0.52,290.29,0.21463158735160504
