episode,return,length,success,epsilon,curriculum_radius
60,6.541421362757682,6,1,0.9391,4
61,-599.2859545747425,200,0,0.9369,4
62,-75.32790159632762,37,1,0.9365,4
63,-621.7859545747425,200,0,0.9342,4
64,-131.62079478253935,67,1,0.9334,4
65,-325.13656433473056,113,1,0.9322,4
66,5.3471404542525605,2,1,0.9321,4
67,-35.681455003221814,22,1,0.9319,4
68,-52.83431454896926,24,1,0.9316,4
69,-0.3057190914948791,4,1,0.9316,4
70,-4.611438182989758,8,1,0.9315,4
71,-145.43292682667584,58,1,0.9308,4
72,-490.28595457474455,200,0,0.9286,4
73,10.42357022712628,1,1,0.9285,4
74,-11.840727501610917,11,1,0.9284,4
75,-15.340727501610917,11,1,0.9283,6
76,-14.917157274484637,12,1,0.9282,6
77,-40.14003364046411,28,1,0.9278,6
78,-160.31507569104446,63,1,0.9271,6
79,-99.93933977931745,45,1,0.9266,6
80,-186.92010092139265,84,1,0.9257,6
81,-562.2859545747436,200,0,0.9234,6
82,-147.39150546391818,64,1,0.9227,6
83,-184.37867955863499,90,1,0.9217,6
84,9.27071068137884,3,1,0.9216,6
85,-512.6745163917544,192,1,0.9195,6
86,-24.14644659310579,15,1,0.9193,6
87,-455.8752102529014,175,1,0.9173,6
88,4.388561817010243,8,1,0.9172,6
89,-56.59861227770645,34,1,0.9168,6
90,-256.2194070602459,101,1,0.9157,6
91,-62.82790159632759,37,1,0.9153,6
92,-145.23864591817073,62,1,0.9146,6
93,-134.2800672809284,56,1,0.9139,6
94,2.0414213627576814,6,1,0.9139,6
95,-2.4585786372423186,6,1,0.9138,6
96,-522.7859545747442,200,0,0.9115,6
97,-339.81801933795253,135,1,0.91,6
98,-545.2859545747436,200,0,0.9078,6
99,-79.63362068782253,41,1,0.9073,6
100,-155.62079478253935,67,1,0.9065,6
101,-85.89791841655972,51,1,0.906,6
102,-240.6365643347306,113,1,0.9047,6
103,-36.44575273195899,32,1,0.9043,6
104,-374.00588729381604,144,1,0.9027,6
105,-41.716463413337834,29,1,0.9024,8
106,-583.2859545747433,200,0,0.9001,8
107,-581.7664283613358,200,0,0.8978,8
108,10.42357022712628,1,1,0.8978,8
109,-560.2859545747439,200,0,0.8956,8
110,-9.111438182989758,8,1,0.8955,8
111,-35.799306138853225,17,1,0.8953,8
112,-250.78301092783641,128,1,0.8938,8
113,-258.1779856974882,107,1,0.8926,8
114,-3.993587047358357,13,1,0.8925,8
115,-10.875735911726952,18,1,0.8923,8
116,-452.3402018427854,168,1,0.8904,8
117,-138.62079478253935,67,1,0.8896,8
118,6.541421362757682,6,1,0.8896,8
119,-250.27226660301312,109,1,0.8883,8
120,10.42357022712628,1,1,0.8883,8
121,-117.35649705380209,57,1,0.8877,8
122,-304.63015138208897,126,1,0.8862,8
123,-451.0230445638304,165,1,0.8844,8
124,-392.7637720699117,167,1,0.8825,8
125,-515.727375934522,200,0,0.8802,8
126,-543.2859545747438,200,0,0.878,8
127,-548.7859545747436,200,0,0.8757,8
128,-14.917157274484637,12,1,0.8756,8
129,-572.2859545747432,200,0,0.8733,8
130,-12.764297728737198,10,1,0.8732,8
131,10.42357022712628,1,1,0.8732,8
132,-73.93933977931736,45,1,0.8727,8
133,-570.246902147928,200,0,0.8704,8
134,-507.18832350770697,200,0,0.8681,8
135,-341.5473086565737,138,1,0.8666,8
136,-495.6980866144107,200,0,0.8643,8
137,-148.96793523679187,65,1,0.8636,8
138,-592.2859545747428,200,0,0.8613,8
139,-425.02541349977304,159,1,0.8595,8
140,-95.66862909793859,48,1,0.859,8
141,-532.7859545747442,200,0,0.8567,8
142,-518.2859545747444,200,0,0.8545,8
143,-162.46152228415028,78,1,0.8536,8
144,-9.687867955863478,9,1,0.8535,8
