algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,188,29340,14.68,9,1,0.6682,0.21996
DQN,deceptive_grid,0,189,29540,-142.56,200,0,0.6659,0.219755
DQN,deceptive_grid,0,190,29555,18.6,15,1,0.6657,0.213538
DQN,deceptive_grid,0,191,29587,10.8,32,1,0.6654,0.229802
DQN,deceptive_grid,0,192,29598,29.8,11,1,0.6653,0.237237
DQN,deceptive_grid,0,193,29689,15.56,91,1,0.6642,0.224397
DQN,deceptive_grid,0,194,29889,-162.32,200,0,0.662,0.212637
DQN,deceptive_grid,0,195,29918,31.56,29,1,0.6616,0.200387
DQN,deceptive_grid,0,196,29959,-21.12,41,1,0.6612,0.200643
DQN,deceptive_grid,0,197,30159,-150.48,200,0,0.6589,0.215506
DQN,deceptive_grid,0,198,30186,26.12,27,1,0.6586,0.206337
DQN,deceptive_grid,0,199,30386,-159.12,200,0,0.6563,0.200742
DQN,deceptive_grid,0,200,30475,-22.84,89,1,0.6553,0.190103
DQN,deceptive_grid,0,201,30675,-91.72,200,0,0.6531,0.198082
DQN,deceptive_grid,0,202,30875,-92.32,200,0,0.6508,0.185689
DQN,deceptive_grid,0,203,31075,-112.6,200,0,0.6486,0.189962
DQN,deceptive_grid,0,204,31275,-95.84,200,0,0.6463,0.195078
DQN,deceptive_grid,0,205,31284,31.2,9,1,0.6462,0.176158
DQN,deceptive_grid,0,206,31286,17.04,2,1,0.6462,0.164877
DQN,deceptive_grid,0,207,31486,-116.12,200,0,0.6439,0.179281
DQN,deceptive_grid,0,208,31498,16.6,12,1,0.6438,0.170008
DQN,deceptive_grid,0,209,31524,-3.6,26,1,0.6435,0.202961
DQN,deceptive_grid,0,210,31724,-167.88,200,0,0.6412,0.182003
DQN,deceptive_grid,0,211,31784,18.76,60,1,0.6405,0.162528
DQN,deceptive_grid,0,212,31816,25.0,32,1,0.6402,0.188679
DQN,deceptive_grid,0,213,32016,-192.8,200,0,0.6379,0.170337
DQN,deceptive_grid,0,214,32216,-184.6,200,0,0.6357,0.172798
DQN,deceptive_grid,0,215,32416,-146.12,200,0,0.6334,0.160963
DQN,deceptive_grid,0,216,32448,1.12,32,1,0.633,0.169598
DQN,deceptive_grid,0,217,32465,24.72,17,1,0.6328,0.173754
DQN,deceptive_grid,0,218,32665,-76.96,200,0,0.6306,0.163453
DQN,deceptive_grid,0,219,32699,-2.16,34,1,0.6302,0.181582
DQN,deceptive_grid,0,220,32723,32.04,24,1,0.6299,0.162916
DQN,deceptive_grid,0,221,32923,-94.8,200,0,0.6277,0.161947
DQN,deceptive_grid,0,222,32976,-0.16,53,1,0.6271,0.155132
DQN,deceptive_grid,0,223,33176,-169.8,200,0,0.6248,0.175292
DQN,deceptive_grid,0,224,33376,-158.56,200,0,0.6225,0.161076
DQN,deceptive_grid,0,225,33385,31.04,9,1,0.6224,0.176674
DQN,deceptive_grid,0,226,33403,20.0,18,1,0.6222,0.157116
DQN,deceptive_grid,0,227,33603,-143.12,200,0,0.62,0.162062
DQN,deceptive_grid,0,228,33803,-132.4,200,0,0.6177,0.162544
DQN,deceptive_grid,0,229,33994,-113.56,191,1,0.6155,0.142666
DQN,deceptive_grid,0,230,34015,21.44,21,1,0.6153,0.166877
DQN,deceptive_grid,0,231,34215,-175.64,200,0,0.613,0.140888
DQN,deceptive_grid,0,232,34246,-0.4,31,1,0.6127,0.149146
DQN,deceptive_grid,0,233,34254,19.76,8,1,0.6126,0.127924
DQN,deceptive_grid,0,234,34267,27.36,13,1,0.6125,0.133196
DQN,deceptive_grid,0,235,34467,-171.36,200,0,0.6102,0.137331
DQN,deceptive_grid,0,236,34667,-116.36,200,0,0.6079,0.143406
DQN,deceptive_grid,0,237,34771,-37.48,104,1,0.6068,0.145678
DQN,deceptive_grid,0,238,34784,19.84,13,1,0.6066,0.146312
DQN,deceptive_grid,0,239,34848,-9.28,64,1,0.6059,0.137595
DQN,deceptive_grid,0,240,34916,53.56,68,1,0.6051,0.134632
DQN,deceptive_grid,0,241,35116,-214.8,200,0,0.6029,0.150564
DQN,deceptive_grid,0,242,35153,34.52,37,1,0.6024,0.142078
DQN,deceptive_grid,0,243,35296,4.16,143,1,0.6008,0.135319
DQN,deceptive_grid,0,244,35379,1.08,83,1,0.5999,0.132202
DQN,deceptive_grid,0,245,35396,25.44,17,1,0.5997,0.131642
DQN,deceptive_grid,0,246,35409,19.52,13,1,0.5995,0.140576
DQN,deceptive_grid,0,247,35526,-7.32,117,1,0.5982,0.131972
DQN,deceptive_grid,0,248,35543,33.76,17,1,0.598,0.122805
DQN,deceptive_grid,0,249,35567,24.68,24,1,0.5978,0.128056
DQN,deceptive_grid,0,250,35767,-166.28,200,0,0.5955,0.141496
DQN,deceptive_grid,0,251,35967,-171.52,200,0,0.5932,0.135843
DQN,deceptive_grid,0,252,35990,55.6,23,1,0.593,0.163995
DQN,deceptive_grid,0,253,36120,-38.0,130,1,0.5915,0.154672
DQN,deceptive_grid,0,254,36152,15.88,32,1,0.5911,0.133834
DQN,deceptive_grid,0,255,36184,45.76,32,1,0.5908,0.157986
DQN,deceptive_grid,0,256,36229,45.84,45,1,0.5903,0.133335
DQN,deceptive_grid,0,257,36429,-177.88,200,0,0.588,0.135423
DQN,deceptive_grid,0,258,36560,-10.88,131,1,0.5865,0.148255
DQN,deceptive_grid,0,259,36575,17.96,15,1,0.5864,0.147371
DQN,deceptive_grid,0,260,36655,25.24,80,1,0.5854,0.144078
DQN,deceptive_grid,0,261,36665,9.76,10,1,0.5853,0.142668
DQN,deceptive_grid,0,262,36695,8.88,30,1,0.585,0.12453
DQN,deceptive_grid,0,263,36706,13.0,11,1,0.5849,0.129095
DQN,deceptive_grid,0,264,36906,-243.6,200,0,0.5826,0.127961
DQN,deceptive_grid,0,265,36935,15.0,29,1,0.5823,0.133481
DQN,deceptive_grid,0,266,36979,-10.32,44,1,0.5818,0.119789
DQN,deceptive_grid,0,267,37033,52.2,54,1,0.5812,0.17168
DQN,deceptive_grid,0,268,37049,38.28,16,1,0.581,0.156706
DQN,deceptive_grid,0,269,37074,27.76,25,1,0.5807,0.13633
DQN,deceptive_grid,0,270,37134,36.72,60,1,0.58,0.12713
DQN,deceptive_grid,0,271,37179,7.12,45,1,0.5795,0.128613
DQN,deceptive_grid,0,272,37222,33.28,43,1,0.579,0.116763
DQN,deceptive_grid,0,273,37422,-216.96,200,0,0.5768,0.126518
DQN,deceptive_grid,0,274,37448,14.88,26,1,0.5765,0.126542
DQN,deceptive_grid,0,275,37487,19.72,39,1,0.576,0.124711
DQN,deceptive_grid,0,276,37505,45.68,18,1,0.5758,0.140814
DQN,deceptive_grid,0,277,37705,-230.44,200,0,0.5736,0.14472
DQN,deceptive_grid,0,278,37716,29.64,11,1,0.5735,0.136737
DQN,deceptive_grid,0,279,37729,36.4,13,1,0.5733,0.128305
DQN,deceptive_grid,0,280,37752,47.48,23,1,0.573,0.12895
DQN,deceptive_grid,0,281,37808,43.88,56,1,0.5724,0.121245
DQN,deceptive_grid,0,282,38008,-206.12,200,0,0.5701,0.137077
DQN,deceptive_grid,0,283,38064,37.8,56,1,0.5695,0.153191
DQN,deceptive_grid,0,284,38264,-230.36,200,0,0.5673,0.122819
DQN,deceptive_grid,0,285,38323,20.08,59,1,0.5666,0.119496
DQN,deceptive_grid,0,286,38325,17.04,2,1,0.5666,0.126587
DQN,deceptive_grid,0,287,38351,32.0,26,1,0.5663,0.107842
DQN,deceptive_grid,0,288,38390,18.68,39,1,0.5658,0.110895
DQN,deceptive_grid,0,289,38413,19.96,23,1,0.5656,0.102472
DQN,deceptive_grid,0,290,38448,31.44,35,1,0.5652,0.12172
DQN,deceptive_grid,0,291,38507,41.8,59,1,0.5645,0.137275
DQN,deceptive_grid,0,292,38520,2.88,13,1,0.5644,0.224484
DQN,deceptive_grid,0,293,38555,18.04,35,1,0.564,0.141426
DQN,deceptive_grid,0,294,38635,2.0,80,1,0.5631,0.130274
DQN,deceptive_grid,0,295,38688,-6.8,53,1,0.5625,0.125589
DQN,deceptive_grid,0,296,38712,32.12,24,1,0.5622,0.125798
DQN,deceptive_grid,0,297,38714,17.04,2,1,0.5622,0.104896
DQN,deceptive_grid,0,298,38746,43.44,32,1,0.5618,0.130366
DQN,deceptive_grid,0,299,38750,15.2,4,1,0.5618,0.142238
DQN,deceptive_grid,0,300,38771,22.28,21,1,0.5615,0.170306
DQN,deceptive_grid,0,301,38831,40.96,60,1,0.5608,0.123286
DQN,deceptive_grid,0,302,38886,49.28,55,1,0.5602,0.127699
DQN,deceptive_grid,0,303,38962,5.12,76,1,0.5594,0.11963
DQN,deceptive_grid,0,304,38992,45.52,30,1,0.559,0.1231
DQN,deceptive_grid,0,305,39060,47.96,68,1,0.5583,0.162261
DQN,deceptive_grid,0,306,39119,36.28,59,1,0.5576,0.150588
DQN,deceptive_grid,0,307,39146,36.08,27,1,0.5573,0.116932
DQN,deceptive_grid,0,308,39196,-37.16,50,1,0.5567,0.132333
DQN,deceptive_grid,0,309,39240,34.92,44,1,0.5562,0.141771
DQN,deceptive_grid,0,310,39265,37.72,25,1,0.5559,0.13719
DQN,deceptive_grid,0,311,39282,32.68,17,1,0.5557,0.13093
DQN,deceptive_grid,0,312,39482,-242.36,200,0,0.5535,0.128894
DQN,deceptive_grid,0,313,39512,19.48,30,1,0.5531,0.147874
DQN,deceptive_grid,0,314,39540,28.96,28,1,0.5528,0.146571
DQN,deceptive_grid,0,315,39543,20.12,3,1,0.5528,0.159109
DQN,deceptive_grid,0,316,39575,55.44,32,1,0.5524,0.1413
DQN,deceptive_grid,0,317,39611,36.76,36,1,0.552,0.124156
DQN,deceptive_grid,0,318,39646,-5.44,35,1,0.5516,0.131338
DQN,deceptive_grid,0,319,39679,46.72,33,1,0.5512,0.126858
DQN,deceptive_grid,0,320,39723,68.76,44,1,0.5508,0.131565
DQN,deceptive_grid,0,321,39765,25.92,42,1,0.5503,0.12554
DQN,deceptive_grid,0,322,39804,13.32,39,1,0.5498,0.136267
DQN,deceptive_grid,0,323,39825,39.28,21,1,0.5496,0.13027
DQN,deceptive_grid,0,324,39856,33.24,31,1,0.5492,0.136331
DQN,deceptive_grid,0,325,39921,2.8,65,1,0.5485,0.130559
DQN,deceptive_grid,0,326,39960,19.2,39,1,0.5481,0.130554
DQN,deceptive_grid,0,327,39977,33.68,17,1,0.5479,0.166461
DQN,deceptive_grid,0,328,39984,16.4,7,1,0.5478,0.138919
DQN,deceptive_grid,0,329,40000,21.68,16,1,0.5476,0.12034
DQN,deceptive_grid,0,330,40022,8.36,22,1,0.5474,0.141642
DQN,deceptive_grid,0,331,40076,59.12,54,1,0.5468,0.136351
DQN,deceptive_grid,0,332,40110,43.2,34,1,0.5464,0.129516
DQN,deceptive_grid,0,333,40121,29.64,11,1,0.5463,0.152487
DQN,deceptive_grid,0,334,40169,19.64,48,1,0.5457,0.120455
DQN,deceptive_grid,0,335,40199,28.88,30,1,0.5454,0.128504
DQN,deceptive_grid,0,336,40209,17.68,10,1,0.5453,0.14584
DQN,deceptive_grid,0,337,40230,21.64,21,1,0.545,0.148289
DQN,deceptive_grid,0,338,40248,29.52,18,1,0.5448,0.153868
DQN,deceptive_grid,0,339,40281,47.84,33,1,0.5444,0.120056
DQN,deceptive_grid,0,340,40320,18.56,39,1,0.544,0.131018
DQN,deceptive_grid,0,341,40354,-1.8,34,1,0.5436,0.122135
DQN,deceptive_grid,0,342,40385,50.28,31,1,0.5433,0.114231
DQN,deceptive_grid,0,343,40417,34.36,32,1,0.5429,0.126656
DQN,deceptive_grid,0,344,40457,10.0,40,1,0.5425,0.117025
DQN,deceptive_grid,0,345,40479,17.44,22,1,0.5422,0.105414
DQN,deceptive_grid,0,346,40517,24.4,38,1,0.5418,0.140219
DQN,deceptive_grid,0,347,40555,66.28,38,1,0.5413,0.148586
DQN,deceptive_grid,0,348,40588,57.52,33,1,0.541,0.138039
DQN,deceptive_grid,0,349,40617,33.92,29,1,0.5406,0.14775
DQN,deceptive_grid,0,350,40643,22.08,26,1,0.5403,0.147432
DQN,deceptive_grid,0,351,40674,33.6,31,1,0.54,0.153262
DQN,deceptive_grid,0,352,40710,-2.56,36,1,0.5396,0.132167
DQN,deceptive_grid,0,353,40746,26.16,36,1,0.5392,0.124885
DQN,deceptive_grid,0,354,40773,17.76,27,1,0.5389,0.133221
DQN,deceptive_grid,0,355,40814,32.08,41,1,0.5384,0.115548
DQN,deceptive_grid,0,356,40829,25.8,15,1,0.5382,0.110348
DQN,deceptive_grid,0,357,40853,41.64,24,1,0.538,0.126676
DQN,deceptive_grid,0,358,40869,20.76,16,1,0.5378,0.121441
DQN,deceptive_grid,0,359,40876,24.68,7,1,0.5377,0.14249
DQN,deceptive_grid,0,360,40893,15.92,17,1,0.5375,0.132043
DQN,deceptive_grid,0,361,40932,29.64,39,1,0.5371,0.125539
DQN,deceptive_grid,0,362,40939,16.44,7,1,0.537,0.119993
DQN,deceptive_grid,0,363,40963,32.12,24,1,0.5367,0.112092
DQN,deceptive_grid,0,364,41004,43.64,41,1,0.5363,0.123564
DQN,deceptive_grid,0,365,41021,32.92,17,1,0.5361,0.150145
DQN,deceptive_grid,0,366,41114,-12.12,93,1,0.535,0.131472
DQN,deceptive_grid,0,367,41147,59.48,33,1,0.5346,0.130389
DQN,deceptive_grid,0,368,41161,39.76,14,1,0.5345,0.126174
DQN,deceptive_grid,0,369,41201,57.16,40,1,0.534,0.144554
