episode,return,length,success,epsilon,curriculum_radius
388,-323.0,200,0,0.587,14
389,-344.0,200,0,0.5847,14
390,-344.5,200,0,0.5825,14
391,-28.5,22,1,0.5822,14
392,9.5,3,1,0.5822,14
393,-45.0,23,1,0.5819,14
394,-52.5,42,1,0.5815,14
395,-6.5,11,1,0.5813,14
396,-7.5,10,1,0.5812,14
397,-308.5,200,0,0.579,14
398,-21.0,15,1,0.5788,14
399,-335.0,200,0,0.5765,14
400,-299.5,200,0,0.5743,14
401,-127.5,74,1,0.5734,14
402,-302.5,200,0,0.5712,14
403,-430.5,200,0,0.5689,14
404,-84.5,53,1,0.5683,14
405,-17.5,20,1,0.5681,14
406,-228.5,123,1,0.5667,14
407,3.0,5,1,0.5666,14
408,-19.5,19,1,0.5664,14
409,-68.0,49,1,0.5659,14
410,-335.5,200,0,0.5636,14
411,-33.0,34,1,0.5632,14
412,-362.5,200,0,0.561,14
413,10.0,2,1,0.5609,14
414,-94.0,49,1,0.5604,14
415,-67.0,31,1,0.56,14
416,-371.5,200,0,0.5578,14
417,-21.0,20,1,0.5575,14
418,-11.5,14,1,0.5574,14
419,-90.0,53,1,0.5568,14
420,-199.0,102,1,0.5556,14
421,-124.0,68,1,0.5549,14
422,-42.5,35,1,0.5545,14
423,-86.0,54,1,0.5539,14
424,-36.5,22,1,0.5536,14
425,-168.0,99,1,0.5525,14
426,-342.0,161,1,0.5507,14
427,-100.5,58,1,0.55,14
428,-221.5,133,1,0.5485,14
429,-408.0,200,0,0.5463,14
430,-108.0,62,1,0.5455,16
431,10.0,2,1,0.5455,16
432,-153.0,72,1,0.5447,16
433,-313.0,178,1,0.5427,16
434,-49.0,32,1,0.5423,16
435,-363.5,200,0,0.5401,16
436,-122.5,62,1,0.5394,16
437,-415.0,200,0,0.5371,16
438,-2.5,9,1,0.537,16
439,-160.0,94,1,0.5359,16
440,-102.0,65,1,0.5352,16
441,-392.5,200,0,0.533,16
442,-395.5,200,0,0.5307,16
443,-33.0,34,1,0.5303,16
444,-128.0,66,1,0.5296,16
445,-145.0,84,1,0.5286,16
446,-65.0,40,1,0.5282,16
447,-6.5,11,1,0.528,16
448,-5.0,10,1,0.5279,16
449,-24.5,27,1,0.5276,16
450,-0.5,5,1,0.5276,16
451,-59.0,44,1,0.5271,16
452,-27.0,30,1,0.5267,16
453,-364.0,182,1,0.5247,16
454,-275.0,151,1,0.523,16
455,-47.5,33,1,0.5226,16
456,-420.5,200,0,0.5203,16
457,-255.5,145,1,0.5187,16
458,-19.0,18,1,0.5185,16
459,-410.5,200,0,0.5162,16
460,-7.0,12,1,0.5161,18
461,-382.0,200,0,0.5138,18
462,10.5,1,1,0.5138,18
463,-349.0,200,0,0.5115,18
464,-16.0,19,1,0.5113,18
465,-25.0,21,1,0.5111,18
466,-45.5,41,1,0.5106,18
467,-382.0,200,0,0.5084,18
468,-443.0,200,0,0.5061,18
469,-39.5,33,1,0.5057,18
470,-70.5,49,1,0.5052,18
471,-17.5,15,1,0.505,18
472,-172.5,106,1,0.5038,18
473,-113.0,64,1,0.5031,18
474,-85.0,49,1,0.5025,18
475,-79.5,62,1,0.5018,18
476,7.5,7,1,0.5017,18
477,-80.5,57,1,0.5011,18
478,-48.5,41,1,0.5006,18
479,-402.5,200,0,0.4984,18
480,-416.5,200,0,0.4961,18
481,-58.5,30,1,0.4958,18
482,-61.0,41,1,0.4953,18
483,-100.0,60,1,0.4946,18
484,-28.5,26,1,0.4943,18
485,-393.5,200,0,0.4921,18
486,-56.0,43,1,0.4916,18
487,-102.0,65,1,0.4909,18
488,-40.5,33,1,0.4905,18
489,-369.0,200,0,0.4882,18
490,3.5,9,1,0.4881,18
491,-381.5,200,0,0.4859,18
492,-159.5,89,1,0.4849,18
493,-37.5,21,1,0.4846,18
494,-74.5,49,1,0.4841,18
495,-400.5,200,0,0.4818,18
496,-49.0,47,1,0.4813,18
497,7.0,6,1,0.4812,18
498,-51.5,27,1,0.4809,18
499,-112.0,56,1,0.4803,18
500,-9.5,24,1,0.48,18
501,-172.5,80,1,0.4791,18
502,-2.5,14,1,0.4789,18
503,-57.5,38,1,0.4785,18
504,-425.0,200,0,0.4762,18
505,-16.0,22,1,0.476,18
506,-75.0,52,1,0.4754,18
507,-36.5,29,1,0.4751,18
508,-67.0,54,1,0.4745,18
509,-42.0,36,1,0.4741,18
510,-409.0,200,0,0.4718,18
511,-4.0,10,1,0.4717,18
512,-41.5,30,1,0.4713,18
513,-403.5,200,0,0.4691,18
514,-406.5,200,0,0.4668,18
515,-39.5,35,1,0.4664,18
516,-400.5,200,0,0.4642,18
517,-42.5,45,1,0.4636,18
518,-14.5,13,1,0.4635,18
519,-31.5,21,1,0.4633,18
520,-21.5,23,1,0.463,18
521,-28.0,15,1,0.4628,18
522,-11.0,18,1,0.4626,18
523,-3.5,16,1,0.4624,18
524,-41.0,26,1,0.4622,18
525,-362.0,200,0,0.4599,18
526,7.5,5,1,0.4598,18
527,-385.0,200,0,0.4576,18
528,10.5,1,1,0.4576,18
529,-22.5,18,1,0.4574,18
530,6.0,8,1,0.4573,18
531,-46.5,41,1,0.4568,18
532,-87.5,66,1,0.4561,18
533,-335.0,200,0,0.4538,18
534,9.5,3,1,0.4538,18
535,-123.0,78,1,0.4529,18
536,-7.5,13,1,0.4527,18
537,-29.0,33,1,0.4524,18
538,-87.0,59,1,0.4517,18
539,-93.0,62,1,0.451,18
540,-36.5,39,1,0.4505,18
541,-48.5,41,1,0.4501,18
542,-17.5,22,1,0.4498,18
