algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,37,6549,-115.2,200,0,0.9259,2.365513
DQN,deceptive_grid,0,38,6749,48.32,200,0,0.9237,2.256429
DQN,deceptive_grid,0,39,6908,-13.12,159,1,0.9219,2.19001
DQN,deceptive_grid,0,40,7108,-138.64,200,0,0.9196,2.333674
DQN,deceptive_grid,0,41,7308,34.4,200,0,0.9173,2.205035
DQN,deceptive_grid,0,42,7508,9.2,200,0,0.9151,2.250891
DQN,deceptive_grid,0,43,7708,103.92,200,0,0.9128,2.408954
DQN,deceptive_grid,0,44,7908,17.04,200,0,0.9106,2.253383
DQN,deceptive_grid,0,45,8091,67.76,183,1,0.9085,2.416142
DQN,deceptive_grid,0,46,8291,-87.28,200,0,0.9062,2.320084
DQN,deceptive_grid,0,47,8431,39.56,140,1,0.9046,2.293664
DQN,deceptive_grid,0,48,8631,-313.36,200,0,0.9024,2.511949
DQN,deceptive_grid,0,49,8831,-113.76,200,0,0.9001,2.330765
DQN,deceptive_grid,0,50,9031,-174.64,200,0,0.8979,2.391859
DQN,deceptive_grid,0,51,9104,14.32,73,1,0.897,2.382762
DQN,deceptive_grid,0,52,9304,-54.48,200,0,0.8948,2.406018
DQN,deceptive_grid,0,53,9404,33.4,100,1,0.8936,2.367252
DQN,deceptive_grid,0,54,9526,9.8,122,1,0.8923,2.601575
DQN,deceptive_grid,0,55,9726,-170.56,200,0,0.89,2.615038
DQN,deceptive_grid,0,56,9736,51.16,10,1,0.8899,2.468509
DQN,deceptive_grid,0,57,9936,-138.96,200,0,0.8876,2.593483
DQN,deceptive_grid,0,58,10062,-20.2,126,1,0.8862,2.655218
DQN,deceptive_grid,0,59,10189,2.8,127,1,0.8848,2.484377
DQN,deceptive_grid,0,60,10389,-258.16,200,0,0.8825,2.497105
DQN,deceptive_grid,0,61,10521,-60.76,132,1,0.881,2.612643
DQN,deceptive_grid,0,62,10606,11.52,85,1,0.8801,2.502878
DQN,deceptive_grid,0,63,10806,-200.64,200,0,0.8778,2.474243
DQN,deceptive_grid,0,64,11006,-208.8,200,0,0.8755,2.483046
DQN,deceptive_grid,0,65,11156,-20.12,150,1,0.8738,2.606862
DQN,deceptive_grid,0,66,11356,-36.96,200,0,0.8716,2.485251
DQN,deceptive_grid,0,67,11556,-190.0,200,0,0.8693,2.434474
DQN,deceptive_grid,0,68,11740,-33.24,184,1,0.8672,2.519257
DQN,deceptive_grid,0,69,11940,-168.08,200,0,0.865,2.633261
DQN,deceptive_grid,0,70,11990,91.4,50,1,0.8644,2.550337
DQN,deceptive_grid,0,71,12190,-56.64,200,0,0.8621,2.690704
DQN,deceptive_grid,0,72,12390,-44.96,200,0,0.8599,2.626973
DQN,deceptive_grid,0,73,12538,-0.84,148,1,0.8582,2.623724
DQN,deceptive_grid,0,74,12598,64.44,60,1,0.8575,2.743765
DQN,deceptive_grid,0,75,12645,11.6,47,1,0.857,2.76371
DQN,deceptive_grid,0,76,12737,-18.76,92,1,0.856,2.593701
DQN,deceptive_grid,0,77,12937,21.52,200,0,0.8537,2.583448
DQN,deceptive_grid,0,78,12976,50.08,39,1,0.8532,2.426304
DQN,deceptive_grid,0,79,13027,82.08,51,1,0.8527,2.785768
DQN,deceptive_grid,0,80,13206,55.2,179,1,0.8506,2.650523
DQN,deceptive_grid,0,81,13267,22.88,61,1,0.85,2.684037
DQN,deceptive_grid,0,82,13467,-93.6,200,0,0.8477,2.713221
DQN,deceptive_grid,0,83,13667,-103.04,200,0,0.8454,2.680704
DQN,deceptive_grid,0,84,13867,-32.8,200,0,0.8432,2.597926
DQN,deceptive_grid,0,85,13985,-18.52,118,1,0.8418,2.569681
DQN,deceptive_grid,0,86,14185,-203.52,200,0,0.8396,2.629887
DQN,deceptive_grid,0,87,14385,-242.96,200,0,0.8373,2.516122
DQN,deceptive_grid,0,88,14484,64.24,99,1,0.8362,2.428699
DQN,deceptive_grid,0,89,14641,-105.68,157,1,0.8344,2.601618
DQN,deceptive_grid,0,90,14730,64.64,89,1,0.8334,2.585071
DQN,deceptive_grid,0,91,14871,36.96,141,1,0.8318,2.384369
DQN,deceptive_grid,0,92,14908,45.44,37,1,0.8314,2.257402
DQN,deceptive_grid,0,93,14968,72.52,60,1,0.8307,2.387161
DQN,deceptive_grid,0,94,15168,14.16,200,0,0.8285,2.430257
DQN,deceptive_grid,0,95,15270,-36.92,102,1,0.8273,2.483603
DQN,deceptive_grid,0,96,15470,-158.0,200,0,0.825,2.40947
DQN,deceptive_grid,0,97,15670,-34.56,200,0,0.8228,2.391891
DQN,deceptive_grid,0,98,15870,0.16,200,0,0.8205,2.365247
DQN,deceptive_grid,0,99,15970,21.4,100,1,0.8194,2.294174
DQN,deceptive_grid,0,100,16119,-57.52,149,1,0.8177,2.446225
DQN,deceptive_grid,0,101,16198,65.28,79,1,0.8168,2.285207
DQN,deceptive_grid,0,102,16356,-63.72,158,1,0.815,2.31046
DQN,deceptive_grid,0,103,16556,-12.4,200,0,0.8128,2.210496
DQN,deceptive_grid,0,104,16756,-41.68,200,0,0.8105,2.287741
DQN,deceptive_grid,0,105,16760,23.48,4,1,0.8105,2.381549
DQN,deceptive_grid,0,106,16960,-175.04,200,0,0.8082,2.239592
DQN,deceptive_grid,0,107,17103,87.12,143,1,0.8066,2.216773
DQN,deceptive_grid,0,108,17277,145.0,174,1,0.8046,2.202365
DQN,deceptive_grid,0,109,17477,-145.6,200,0,0.8023,2.118734
DQN,deceptive_grid,0,110,17659,-56.52,182,1,0.8003,2.16676
DQN,deceptive_grid,0,111,17859,-11.28,200,0,0.798,2.099673
DQN,deceptive_grid,0,112,18022,-10.72,163,1,0.7962,2.077267
DQN,deceptive_grid,0,113,18064,-8.2,42,1,0.7957,2.099263
DQN,deceptive_grid,0,114,18264,-117.84,200,0,0.7934,1.987769
DQN,deceptive_grid,0,115,18464,-137.68,200,0,0.7912,1.991082
DQN,deceptive_grid,0,116,18472,7.8,8,1,0.7911,2.098851
DQN,deceptive_grid,0,117,18672,-164.4,200,0,0.7888,2.068532
DQN,deceptive_grid,0,118,18872,-76.32,200,0,0.7866,2.049572
DQN,deceptive_grid,0,119,19059,-44.0,187,1,0.7845,1.996985
DQN,deceptive_grid,0,120,19230,87.36,171,1,0.7825,2.081677
DQN,deceptive_grid,0,121,19384,-7.0,154,1,0.7808,1.932066
DQN,deceptive_grid,0,122,19510,64.84,126,1,0.7794,1.913211
DQN,deceptive_grid,0,123,19635,-11.44,125,1,0.7779,1.896452
DQN,deceptive_grid,0,124,19789,84.6,154,1,0.7762,1.946872
DQN,deceptive_grid,0,125,19913,-47.88,124,1,0.7748,1.944421
DQN,deceptive_grid,0,126,20097,-22.12,184,1,0.7727,1.900857
DQN,deceptive_grid,0,127,20297,-69.76,200,0,0.7705,1.88411
DQN,deceptive_grid,0,128,20497,-113.84,200,0,0.7682,1.948434
DQN,deceptive_grid,0,129,20697,-162.0,200,0,0.7659,1.946085
DQN,deceptive_grid,0,130,20855,72.76,158,1,0.7641,1.850218
DQN,deceptive_grid,0,131,21055,-176.08,200,0,0.7619,1.855643
DQN,deceptive_grid,0,132,21255,-137.04,200,0,0.7596,1.841651
DQN,deceptive_grid,0,133,21378,-15.84,123,1,0.7582,1.664072
DQN,deceptive_grid,0,134,21578,-83.92,200,0,0.756,1.805611
DQN,deceptive_grid,0,135,21670,-7.96,92,1,0.7549,1.77317
DQN,deceptive_grid,0,136,21793,-12.48,123,1,0.7535,1.760004
DQN,deceptive_grid,0,137,21993,-45.52,200,0,0.7513,1.759079
DQN,deceptive_grid,0,138,22193,-114.32,200,0,0.749,1.779561
DQN,deceptive_grid,0,139,22356,-67.76,163,1,0.7472,1.814576
DQN,deceptive_grid,0,140,22498,57.4,142,1,0.7456,1.743887
DQN,deceptive_grid,0,141,22596,10.44,98,1,0.7445,1.659959
DQN,deceptive_grid,0,142,22735,-31.52,139,1,0.7429,1.733076
DQN,deceptive_grid,0,143,22935,-127.52,200,0,0.7406,1.64671
DQN,deceptive_grid,0,144,23135,-186.08,200,0,0.7384,1.67747
DQN,deceptive_grid,0,145,23335,4.08,200,0,0.7361,1.660058
DQN,deceptive_grid,0,146,23535,-134.56,200,0,0.7338,1.621397
DQN,deceptive_grid,0,147,23735,-55.6,200,0,0.7316,1.733211
DQN,deceptive_grid,0,148,23935,-147.6,200,0,0.7293,1.703065
DQN,deceptive_grid,0,149,24135,-72.88,200,0,0.727,1.735063
DQN,deceptive_grid,0,150,24335,-85.76,200,0,0.7248,1.700889
DQN,deceptive_grid,0,151,24429,90.6,94,1,0.7237,1.72273
DQN,deceptive_grid,0,152,24629,-101.12,200,0,0.7215,1.732931
DQN,deceptive_grid,0,153,24713,23.88,84,1,0.7205,1.694256
DQN,deceptive_grid,0,154,24913,-88.96,200,0,0.7182,1.693447
DQN,deceptive_grid,0,155,25113,-38.16,200,0,0.716,1.683712
DQN,deceptive_grid,0,156,25313,-150.4,200,0,0.7137,1.744569
DQN,deceptive_grid,0,157,25513,-175.2,200,0,0.7115,1.711325
DQN,deceptive_grid,0,158,25713,-143.2,200,0,0.7092,1.65466
DQN,deceptive_grid,0,159,25913,43.04,200,0,0.7069,1.636204
DQN,deceptive_grid,0,160,26113,-54.16,200,0,0.7047,1.732242
DQN,deceptive_grid,0,161,26313,-131.44,200,0,0.7024,1.730505
DQN,deceptive_grid,0,162,26513,-153.44,200,0,0.7002,1.641838
DQN,deceptive_grid,0,163,26713,-9.44,200,0,0.6979,1.734094
DQN,deceptive_grid,0,164,26913,-98.64,200,0,0.6956,1.623462
DQN,deceptive_grid,0,165,27113,-20.24,200,0,0.6934,1.691396
DQN,deceptive_grid,0,166,27313,-97.12,200,0,0.6911,1.68264
DQN,deceptive_grid,0,167,27513,36.96,200,0,0.6888,1.652166
DQN,deceptive_grid,0,168,27713,-159.6,200,0,0.6866,1.614048
DQN,deceptive_grid,0,169,27913,23.68,200,0,0.6843,1.569907
DQN,deceptive_grid,0,170,28113,5.12,200,0,0.6821,1.550628
DQN,deceptive_grid,0,171,28313,-24.08,200,0,0.6798,1.567309
DQN,deceptive_grid,0,172,28513,-90.8,200,0,0.6775,1.570515
DQN,deceptive_grid,0,173,28713,-150.24,200,0,0.6753,1.475526
DQN,deceptive_grid,0,174,28913,-87.04,200,0,0.673,1.462496
DQN,deceptive_grid,0,175,29030,-17.68,117,1,0.6717,1.477451
DQN,deceptive_grid,0,176,29230,-71.92,200,0,0.6694,1.387147
DQN,deceptive_grid,0,177,29430,-89.36,200,0,0.6672,1.344653
DQN,deceptive_grid,0,178,29630,30.88,200,0,0.6649,1.415833
DQN,deceptive_grid,0,179,29830,6.72,200,0,0.6626,1.316547
DQN,deceptive_grid,0,180,30030,-78.56,200,0,0.6604,1.293619
DQN,deceptive_grid,0,181,30230,-223.04,200,0,0.6581,1.291188
DQN,deceptive_grid,0,182,30430,-90.08,200,0,0.6559,1.306877
DQN,deceptive_grid,0,183,30573,-42.16,143,1,0.6542,1.251927
DQN,deceptive_grid,0,184,30773,-204.72,200,0,0.652,1.263939
DQN,deceptive_grid,0,185,30973,-192.72,200,0,0.6497,1.224954
DQN,deceptive_grid,0,186,31173,26.96,200,0,0.6474,1.228689
DQN,deceptive_grid,0,187,31373,27.44,200,0,0.6452,1.247097
DQN,deceptive_grid,0,188,31573,-155.76,200,0,0.6429,1.250422
DQN,deceptive_grid,0,189,31773,28.88,200,0,0.6407,1.221397
DQN,deceptive_grid,0,190,31973,-153.04,200,0,0.6384,1.212502
DQN,deceptive_grid,0,191,32173,-88.56,200,0,0.6361,1.265562
DQN,deceptive_grid,0,192,32373,-99.84,200,0,0.6339,1.259784
DQN,deceptive_grid,0,193,32573,-46.08,200,0,0.6316,1.197551
DQN,deceptive_grid,0,194,32773,23.68,200,0,0.6294,1.248834
DQN,deceptive_grid,0,195,32973,-3.84,200,0,0.6271,1.259921
DQN,deceptive_grid,0,196,33173,-182.48,200,0,0.6248,1.226443
DQN,deceptive_grid,0,197,33373,-40.16,200,0,0.6226,1.216522
DQN,deceptive_grid,0,198,33573,-58.08,200,0,0.6203,1.224115
DQN,deceptive_grid,0,199,33773,-50.32,200,0,0.618,1.240948
DQN,deceptive_grid,0,200,33973,-96.88,200,0,0.6158,1.239036
DQN,deceptive_grid,0,201,34173,25.6,200,0,0.6135,1.244056
DQN,deceptive_grid,0,202,34373,32.8,200,0,0.6113,1.205412
DQN,deceptive_grid,0,203,34573,-38.08,200,0,0.609,1.194218
DQN,deceptive_grid,0,204,34773,41.76,200,0,0.6067,1.201372
DQN,deceptive_grid,0,205,34929,-67.0,156,1,0.605,1.198625
DQN,deceptive_grid,0,206,35054,-96.96,125,1,0.6036,1.194592
DQN,deceptive_grid,0,207,35167,98.16,113,1,0.6023,1.140583
DQN,deceptive_grid,0,208,35235,-5.0,68,1,0.6015,1.161689
DQN,deceptive_grid,0,209,35272,4.56,37,1,0.6011,1.026788
DQN,deceptive_grid,0,210,35472,-78.96,200,0,0.5988,1.109983
DQN,deceptive_grid,0,211,35672,15.84,200,0,0.5966,1.129259
DQN,deceptive_grid,0,212,35872,-25.6,200,0,0.5943,1.070424
DQN,deceptive_grid,0,213,36033,3.44,161,1,0.5925,1.103679
DQN,deceptive_grid,0,214,36233,-21.28,200,0,0.5902,1.102382
DQN,deceptive_grid,0,215,36433,-5.68,200,0,0.588,1.11044
DQN,deceptive_grid,0,216,36485,25.72,52,1,0.5874,1.076515
DQN,deceptive_grid,0,217,36685,-35.76,200,0,0.5851,1.106446
DQN,deceptive_grid,0,218,36855,93.72,170,1,0.5832,1.090992
DQN,deceptive_grid,0,219,37055,-165.2,200,0,0.5809,1.004253
DQN,deceptive_grid,0,220,37255,-15.92,200,0,0.5787,1.094358
DQN,deceptive_grid,0,221,37455,40.16,200,0,0.5764,1.074647
DQN,deceptive_grid,0,222,37655,-35.44,200,0,0.5741,1.062223
DQN,deceptive_grid,0,223,37855,-51.6,200,0,0.5719,1.007003
DQN,deceptive_grid,0,224,38055,10.72,200,0,0.5696,1.066816
DQN,deceptive_grid,0,225,38183,-49.56,128,1,0.5682,0.967044
DQN,deceptive_grid,0,226,38383,-151.76,200,0,0.5659,0.981709
DQN,deceptive_grid,0,227,38583,18.8,200,0,0.5636,1.007762
DQN,deceptive_grid,0,228,38783,30.0,200,0,0.5614,0.983831
DQN,deceptive_grid,0,229,38983,-4.0,200,0,0.5591,1.003623
DQN,deceptive_grid,0,230,39027,29.96,44,1,0.5586,1.091284
DQN,deceptive_grid,0,231,39227,-6.32,200,0,0.5564,1.007007
DQN,deceptive_grid,0,232,39414,-4.0,187,1,0.5542,0.951545
DQN,deceptive_grid,0,233,39437,19.28,23,1,0.554,0.934671
DQN,deceptive_grid,0,234,39508,8.32,71,1,0.5532,0.976822
DQN,deceptive_grid,0,235,39708,-34.64,200,0,0.5509,0.993124
DQN,deceptive_grid,0,236,39908,35.12,200,0,0.5487,0.853568
DQN,deceptive_grid,0,237,40108,-64.8,200,0,0.5464,0.937359
DQN,deceptive_grid,0,238,40308,-17.6,200,0,0.5441,0.92934
DQN,deceptive_grid,0,239,40508,27.68,200,0,0.5419,0.878907
DQN,deceptive_grid,0,240,40708,89.44,200,0,0.5396,0.964427
DQN,deceptive_grid,0,241,40908,-102.0,200,0,0.5373,0.894441
DQN,deceptive_grid,0,242,41108,23.6,200,0,0.5351,0.916697
DQN,deceptive_grid,0,243,41308,39.28,200,0,0.5328,0.833661
DQN,deceptive_grid,0,244,41508,21.84,200,0,0.5306,0.855995
DQN,deceptive_grid,0,245,41602,-6.68,94,1,0.5295,0.95487
DQN,deceptive_grid,0,246,41621,36.4,19,1,0.5293,1.001734
DQN,deceptive_grid,0,247,41821,-41.76,200,0,0.527,0.910651
DQN,deceptive_grid,0,248,42021,17.36,200,0,0.5248,0.89832
DQN,deceptive_grid,0,249,42221,-106.48,200,0,0.5225,0.944939
DQN,deceptive_grid,0,250,42421,0.24,200,0,0.5202,0.897164
DQN,deceptive_grid,0,251,42621,-17.76,200,0,0.518,0.927803
DQN,deceptive_grid,0,252,42821,18.24,200,0,0.5157,0.867865
DQN,deceptive_grid,0,253,43021,-49.28,200,0,0.5135,0.864002
DQN,deceptive_grid,0,254,43221,-37.92,200,0,0.5112,0.881849
DQN,deceptive_grid,0,255,43421,-0.56,200,0,0.5089,0.819378
DQN,deceptive_grid,0,256,43621,29.36,200,0,0.5067,0.838636
DQN,deceptive_grid,0,257,43821,57.12,200,0,0.5044,0.820769
DQN,deceptive_grid,0,258,44021,46.72,200,0,0.5021,0.837144
DQN,deceptive_grid,0,259,44221,-50.8,200,0,0.4999,0.867454
DQN,deceptive_grid,0,260,44421,-10.08,200,0,0.4976,0.872711
DQN,deceptive_grid,0,261,44621,-191.6,200,0,0.4954,0.866359
DQN,deceptive_grid,0,262,44821,-48.4,200,0,0.4931,0.881701
DQN,deceptive_grid,0,263,45021,-170.64,200,0,0.4908,0.830981
DQN,deceptive_grid,0,264,45221,-89.44,200,0,0.4886,0.862846
DQN,deceptive_grid,0,265,45421,-111.2,200,0,0.4863,0.816523
DQN,deceptive_grid,0,266,45441,27.16,20,1,0.4861,0.735524
DQN,deceptive_grid,0,267,45641,43.04,200,0,0.4838,0.819045
DQN,deceptive_grid,0,268,45841,-120.0,200,0,0.4816,0.779604
DQN,deceptive_grid,0,269,46041,-58.32,200,0,0.4793,0.794333
DQN,deceptive_grid,0,270,46241,-6.0,200,0,0.477,0.756241
DQN,deceptive_grid,0,271,46441,-64.16,200,0,0.4748,0.765231
DQN,deceptive_grid,0,272,46641,22.88,200,0,0.4725,0.736651
DQN,deceptive_grid,0,273,46841,-110.16,200,0,0.4703,0.716125
DQN,deceptive_grid,0,274,47041,-126.56,200,0,0.468,0.737301
DQN,deceptive_grid,0,275,47241,-22.8,200,0,0.4657,0.714087
DQN,deceptive_grid,0,276,47441,-68.0,200,0,0.4635,0.69039
DQN,deceptive_grid,0,277,47641,-127.6,200,0,0.4612,0.706048
DQN,deceptive_grid,0,278,47841,-122.08,200,0,0.4589,0.657566
DQN,deceptive_grid,0,279,48041,-53.92,200,0,0.4567,0.689811
DQN,deceptive_grid,0,280,48241,-42.64,200,0,0.4544,0.685904
DQN,deceptive_grid,0,281,48441,-18.08,200,0,0.4522,0.645209
DQN,deceptive_grid,0,282,48641,-119.68,200,0,0.4499,0.637668
DQN,deceptive_grid,0,283,48841,-2.48,200,0,0.4476,0.594213
DQN,deceptive_grid,0,284,49041,-112.48,200,0,0.4454,0.635074
DQN,deceptive_grid,0,285,49241,-20.8,200,0,0.4431,0.63064
DQN,deceptive_grid,0,286,49441,-131.68,200,0,0.4408,0.633642
DQN,deceptive_grid,0,287,49641,-75.36,200,0,0.4386,0.587591
DQN,deceptive_grid,0,288,49841,-72.4,200,0,0.4363,0.562564
DQN,deceptive_grid,0,289,50041,-84.72,200,0,0.4341,0.583193
DQN,deceptive_grid,0,290,50241,-35.84,200,0,0.4318,0.560386
DQN,deceptive_grid,0,291,50441,7.2,200,0,0.4295,0.527615
DQN,deceptive_grid,0,292,50641,-150.88,200,0,0.4273,0.541607
DQN,deceptive_grid,0,293,50841,-38.4,200,0,0.425,0.510311
DQN,deceptive_grid,0,294,51041,5.92,200,0,0.4228,0.519631
DQN,deceptive_grid,0,295,51241,-88.88,200,0,0.4205,0.539538
DQN,deceptive_grid,0,296,51441,-87.12,200,0,0.4182,0.513705
DQN,deceptive_grid,0,297,51641,-113.28,200,0,0.416,0.492438
DQN,deceptive_grid,0,298,51841,11.36,200,0,0.4137,0.511359
DQN,deceptive_grid,0,299,52041,-90.16,200,0,0.4114,0.475471
DQN,deceptive_grid,0,300,52241,-86.32,200,0,0.4092,0.463832
DQN,deceptive_grid,0,301,52441,18.56,200,0,0.4069,0.465908
DQN,deceptive_grid,0,302,52641,37.76,200,0,0.4047,0.44559
DQN,deceptive_grid,0,303,52841,-23.36,200,0,0.4024,0.426354
DQN,deceptive_grid,0,304,53041,-46.88,200,0,0.4001,0.399819
DQN,deceptive_grid,0,305,53241,69.76,200,0,0.3979,0.400814
DQN,deceptive_grid,0,306,53441,-8.88,200,0,0.3956,0.360811
DQN,deceptive_grid,0,307,53641,-22.88,200,0,0.3933,0.388731
DQN,deceptive_grid,0,308,53841,-112.88,200,0,0.3911,0.375869
DQN,deceptive_grid,0,309,54041,42.24,200,0,0.3888,0.395548
DQN,deceptive_grid,0,310,54241,-13.12,200,0,0.3866,0.367236
DQN,deceptive_grid,0,311,54441,-55.04,200,0,0.3843,0.329048
DQN,deceptive_grid,0,312,54641,-125.36,200,0,0.382,0.361958
DQN,deceptive_grid,0,313,54841,-28.8,200,0,0.3798,0.348899
DQN,deceptive_grid,0,314,55041,-15.36,200,0,0.3775,0.357436
DQN,deceptive_grid,0,315,55241,-118.4,200,0,0.3753,0.343669
DQN,deceptive_grid,0,316,55441,26.72,200,0,0.373,0.358521
DQN,deceptive_grid,0,317,55641,2.24,200,0,0.3707,0.344568
DQN,deceptive_grid,0,318,55841,-95.76,200,0,0.3685,0.33501
DQN,deceptive_grid,0,319,56041,18.16,200,0,0.3662,0.343124
DQN,deceptive_grid,0,320,56241,83.52,200,0,0.3639,0.324216
DQN,deceptive_grid,0,321,56441,22.88,200,0,0.3617,0.309271
DQN,deceptive_grid,0,322,56641,-21.12,200,0,0.3594,0.349796
DQN,deceptive_grid,0,323,56841,8.0,200,0,0.3572,0.327256
DQN,deceptive_grid,0,324,57041,3.36,200,0,0.3549,0.311818
DQN,deceptive_grid,0,325,57241,-21.28,200,0,0.3526,0.299422
DQN,deceptive_grid,0,326,57441,-30.24,200,0,0.3504,0.292898
DQN,deceptive_grid,0,327,57641,-33.92,200,0,0.3481,0.339069
DQN,deceptive_grid,0,328,57841,-126.08,200,0,0.3458,0.318761
DQN,deceptive_grid,0,329,58041,-97.92,200,0,0.3436,0.336266
DQN,deceptive_grid,0,330,58241,-81.12,200,0,0.3413,0.306025
DQN,deceptive_grid,0,331,58441,59.6,200,0,0.3391,0.301583
DQN,deceptive_grid,0,332,58641,1.44,200,0,0.3368,0.32396
DQN,deceptive_grid,0,333,58841,-89.36,200,0,0.3345,0.312398
DQN,deceptive_grid,0,334,59041,-4.48,200,0,0.3323,0.335198
DQN,deceptive_grid,0,335,59241,-20.64,200,0,0.33,0.326561
DQN,deceptive_grid,0,336,59441,-78.88,200,0,0.3278,0.299197
DQN,deceptive_grid,0,337,59641,-28.48,200,0,0.3255,0.328927
DQN,deceptive_grid,0,338,59841,-48.64,200,0,0.3232,0.317399
DQN,deceptive_grid,0,339,60041,37.28,200,0,0.321,0.299957
DQN,deceptive_grid,0,340,60241,-25.92,200,0,0.3187,0.316343
DQN,deceptive_grid,0,341,60441,-52.56,200,0,0.3164,0.313507
DQN,deceptive_grid,0,342,60641,17.92,200,0,0.3142,0.313949
DQN,deceptive_grid,0,343,60841,-21.12,200,0,0.3119,0.304462
DQN,deceptive_grid,0,344,60857,73.16,16,1,0.3117,0.288506
DQN,deceptive_grid,0,345,61057,-69.76,200,0,0.3095,0.299916
DQN,deceptive_grid,0,346,61257,-23.04,200,0,0.3072,0.305995
DQN,deceptive_grid,0,347,61457,68.32,200,0,0.305,0.286231
DQN,deceptive_grid,0,348,61657,38.16,200,0,0.3027,0.345181
DQN,deceptive_grid,0,349,61857,-39.6,200,0,0.3004,0.30537
DQN,deceptive_grid,0,350,62057,-43.28,200,0,0.2982,0.323599
DQN,deceptive_grid,0,351,62257,-40.48,200,0,0.2959,0.310811
DQN,deceptive_grid,0,352,62457,-64.16,200,0,0.2936,0.286422
DQN,deceptive_grid,0,353,62657,-70.64,200,0,0.2914,0.311459
DQN,deceptive_grid,0,354,62857,-110.0,200,0,0.2891,0.292238
DQN,deceptive_grid,0,355,63057,-29.92,200,0,0.2869,0.301616
DQN,deceptive_grid,0,356,63257,-203.44,200,0,0.2846,0.321879
DQN,deceptive_grid,0,357,63457,-77.92,200,0,0.2823,0.295045
DQN,deceptive_grid,0,358,63657,-126.64,200,0,0.2801,0.31224
DQN,deceptive_grid,0,359,63857,-90.32,200,0,0.2778,0.2857
DQN,deceptive_grid,0,360,64057,-103.04,200,0,0.2755,0.285987
DQN,deceptive_grid,0,361,64257,-33.12,200,0,0.2733,0.273722
DQN,deceptive_grid,0,362,64264,29.52,7,1,0.2732,0.305141
DQN,deceptive_grid,0,363,64464,-105.84,200,0,0.2709,0.254439
DQN,deceptive_grid,0,364,64664,50.48,200,0,0.2687,0.308078
DQN,deceptive_grid,0,365,64864,-47.36,200,0,0.2664,0.270422
DQN,deceptive_grid,0,366,65064,87.04,200,0,0.2642,0.273024
DQN,deceptive_grid,0,367,65264,-1.84,200,0,0.2619,0.269884
DQN,deceptive_grid,0,368,65464,-79.52,200,0,0.2596,0.248092
DQN,deceptive_grid,0,369,65664,-11.76,200,0,0.2574,0.266267
DQN,deceptive_grid,0,370,65864,-89.36,200,0,0.2551,0.249849
