episode,return,length,success,epsilon,curriculum_radius
106,-376.1052631578948,200,0,0.8613,4
107,-182.07973684210526,79,1,0.8607,4
108,-295.0060526315788,139,1,0.8595,4
109,-448.15789473684214,200,0,0.8578,4
110,-23.20236842105263,17,1,0.8577,4
111,-28.251052631578943,22,1,0.8575,4
112,-205.45105263157896,102,1,0.8566,4
113,-444.342105263158,200,0,0.8549,4
114,-432.1578947368421,200,0,0.8532,4
115,-68.49105263157895,38,1,0.8529,4
116,4.943947368421053,9,1,0.8528,4
117,-264.76236842105254,121,1,0.8518,4
118,-0.07105263157894548,10,1,0.8517,4
119,-315.2197368421052,155,1,0.8504,4
120,-428.0789473684211,200,0,0.8487,4
121,-130.99368421052634,68,1,0.8481,4
122,-26.134736842105262,16,1,0.848,4
123,-40.27736842105263,22,1,0.8478,4
124,-66.49473684210525,40,1,0.8474,4
125,-20.16473684210526,18,1,0.8473,4
126,-134.79473684210527,60,1,0.8468,4
127,-0.03736842105262994,6,1,0.8467,4
128,-150.286052631579,91,1,0.846,4
129,-109.89236842105262,63,1,0.8454,4
130,-41.266052631578944,23,1,0.8452,6
131,-378.41842105263163,170,1,0.8438,6
132,-29.18710526315789,23,1,0.8436,6
133,-396.0789473684211,200,0,0.8419,6
134,-424.0526315789473,200,0,0.8402,6
135,-4.0447368421052605,10,1,0.8401,6
136,-396.078947368421,200,0,0.8384,6
137,-348.0789473684211,200,0,0.8367,6
138,-452.2894736842104,200,0,0.835,6
139,-64.37842105263158,34,1,0.8347,6
140,-476.0789473684209,200,0,0.833,6
141,-408.1578947368419,200,0,0.8313,6
142,-360.0,200,0,0.8297,6
143,-404.1315789473684,200,0,0.828,6
144,12.022631578947369,2,1,0.8279,6
145,-141.21105263157895,86,1,0.8272,6
