episode,return,length,success,epsilon,curriculum_radius
0,-76.5453463594119,40,1,0.9995,4
1,-500.61725610494676,200,0,0.9973,4
2,-313.93193556567064,137,1,0.9957,4
3,-128.2590939750275,55,1,0.9951,4
4,-361.3896766682469,133,1,0.9936,4
5,-315.4230100015802,135,1,0.9921,4
6,-173.3918771803381,71,1,0.9913,4
7,-324.5437801808122,113,1,0.99,4
8,10.45892556409041,1,1,0.99,4
9,-250.57774784763694,126,1,0.9886,4
10,-219.91099697550155,97,1,0.9875,4
11,-523.4464017202458,200,0,0.9852,4
12,-40.485786461830116,24,1,0.9849,4
13,-343.7593465914333,142,1,0.9833,4
14,-562.4952172587311,200,0,0.9811,4
15,-178.33532053927593,72,1,0.9803,4
16,-395.5808353096251,162,1,0.9784,4
17,-480.9760974635685,174,1,0.9765,4
18,-127.45672505199917,61,1,0.9758,4
19,-503.97080948948906,200,0,0.9735,4
20,-90.88942405184115,46,1,0.973,4
21,-85.8554563850165,33,1,0.9726,4
22,-79.45545638501645,39,1,0.9722,4
23,-91.4376052568357,35,1,0.9718,4
24,-1.7053721795479468,5,1,0.9717,4
25,-75.61975412865483,43,1,0.9712,4
26,2.819035589694976,5,1,0.9712,4
27,-259.93540474474463,97,1,0.9701,4
28,-30.714932077129678,18,1,0.9699,4
29,-0.7053721795479468,5,1,0.9698,6
30,-76.31438194910686,32,1,0.9695,6
31,5.417851128180821,2,1,0.9694,6
32,-118.51264735956994,49,1,0.9689,6
33,-119.05372179547953,50,1,0.9683,6
34,-51.65008420546849,28,1,0.968,6
35,-105.88942405184116,46,1,0.9675,6
36,-2.7875210513671256,7,1,0.9674,6
37,-35.47030425667762,26,1,0.9671,6
38,-114.0138318210841,52,1,0.9665,6
39,-166.23713933428147,80,1,0.9656,6
40,-223.6978836933774,93,1,0.9646,6
41,-375.8355731556818,159,1,0.9628,6
42,-460.7791007200882,179,1,0.9607,6
43,-430.66298418144436,164,1,0.9589,6
44,-158.07220725715177,65,1,0.9581,6
45,-147.62102279563754,65,1,0.9574,6
46,-6.410744359095894,10,1,0.9573,6
47,-23.20719097455343,19,1,0.9571,6
48,-467.4708094894891,200,0,0.9548,6
49,-44.650084205468474,28,1,0.9545,6
50,-104.06264735956994,52,1,0.9539,6
51,-491.4952172587321,200,0,0.9517,6
52,-21.149449871977172,17,1,0.9515,6
53,-61.63460200031595,30,1,0.9511,6
54,-66.13460200031601,30,1,0.9508,6
55,-13.951818795005483,11,1,0.9507,6
56,-91.43049848775075,47,1,0.9501,6
57,-44.26675087213512,35,1,0.9497,6
58,-106.50490625699366,50,1,0.9492,6
59,-418.02791625857407,191,1,0.947,8
60,-311.96226564248434,122,1,0.9456,8
61,-83.30727518002195,44,1,0.9451,8
62,-320.0122656424844,125,1,0.9437,8
63,-175.12102279563763,65,1,0.943,8
64,-12.050634333491328,14,1,0.9428,8
65,-64.27330751319724,31,1,0.9425,8
66,-30.379229820768035,22,1,0.9422,8
67,-176.1228415906431,79,1,0.9413,8
68,-222.8300325651966,98,1,0.9402,8
69,-129.97521051367136,76,1,0.9394,8
70,-234.3038060009482,84,1,0.9384,8
71,10.45892556409041,1,1,0.9384,8
72,-225.07529471914006,101,1,0.9373,8
73,-79.8072751800219,44,1,0.9368,8
74,-47.15008420546846,28,1,0.9364,8
75,-325.69204559127525,127,1,0.935,8
76,-556.7148871819178,200,0,0.9327,8
77,-47.46137869258719,24,1,0.9325,8
78,-155.30262153943391,81,1,0.9316,8
79,-41.854822051525105,22,1,0.9313,8
80,-178.5395082573097,74,1,0.9305,8
81,-81.09416189789778,40,1,0.93,8
82,-83.17749523123108,45,1,0.9295,8
83,-288.4455989758177,121,1,0.9281,8
84,-252.1895924627783,102,1,0.927,8
85,-336.76945661703786,147,1,0.9253,8
86,-369.6682721555237,138,1,0.9238,8
87,-205.0734759241345,87,1,0.9228,8
88,-273.2259290526314,121,1,0.9214,8
89,-221.85389020641674,106,1,0.9202,8
90,-170.33413607776177,69,1,0.9194,8
91,-98.43049848775074,47,1,0.9189,8
92,-8.828595487276715,8,1,0.9188,8
93,-89.63523633380731,41,1,0.9183,8
94,-72.2822330772877,33,1,0.918,8
95,-19.11611653864384,15,1,0.9178,8
96,-53.19115864137805,29,1,0.9175,8
97,-56.4857864618301,24,1,0.9172,8
98,-87.93049848775071,47,1,0.9167,8
99,-105.4001684109371,62,1,0.916,8
100,-94.69479623138909,57,1,0.9153,8
101,-9.910744359095894,10,1,0.9152,8
102,-141.97457618018,65,1,0.9145,8
103,-52.862563154101366,21,1,0.9142,8
104,-250.4557090014223,126,1,0.9128,8
105,-62.07093859016892,43,1,0.9123,8
106,-14.075042102734251,14,1,0.9122,8
107,8.835702256361643,4,1,0.9121,8
108,-23.338155384858442,21,1,0.9119,8
109,-77.15964410305027,41,1,0.9114,8
110,-45.52686089773971,25,1,0.9111,8
111,-21.869669923186304,9,1,0.911,8
112,-164.8341360777618,69,1,0.9103,8
113,-7.287521051367126,7,1,0.9102,8
114,-35.502453128496796,25,1,0.9099,8
115,-168.197249359886,82,1,0.909,8
116,-83.64297743638362,40,1,0.9085,8
117,-276.5193724115693,113,1,0.9072,8
118,-51.626860897739704,31,1,0.9069,8
119,-49.257825308044744,33,1,0.9065,8
120,-29.453637590010953,25,1,0.9062,8
121,-80.26620074411234,43,1,0.9057,8
122,-95.4971651544174,51,1,0.9052,8
123,9.917851128180821,2,1,0.9051,8
124,-155.51510048806682,74,1,0.9043,8
125,-180.53950825730976,74,1,0.9035,8
126,-105.65372179547953,56,1,0.9028,8
127,-31.280414282282198,19,1,0.9026,8
128,-41.13460200031595,30,1,0.9023,8
129,-227.46873807807788,99,1,0.9012,8
130,-172.31154710352436,83,1,0.9002,8
131,-79.11856966714068,40,1,0.8998,8
132,-92.488239590327,49,1,0.8992,8
133,4.876776692271232,3,1,0.8992,8
134,-122.79179297486951,46,1,0.8987,8
135,-2.944077692429225,12,1,0.8985,8
136,-174.8341360777618,69,1,0.8978,8
137,-208.67229146262034,90,1,0.8967,8
138,9.376776692271232,3,1,0.8967,8
139,-27.75600651303927,19,1,0.8965,8
140,0.6303300768136957,9,1,0.8964,8
141,-17.910744359095894,10,1,0.8963,8
142,-30.306006513039254,22,1,0.896,8
143,-402.71416864295844,170,1,0.8941,8
144,9.376776692271232,3,1,0.8941,8
145,-19.65837543606758,19,1,0.8938,8
146,-2.246446615457536,6,1,0.8938,8
147,-35.57686089773969,28,1,0.8935,8
148,9.917851128180821,2,1,0.8934,8
149,-112.68405187229321,41,1,0.893,8
150,-36.862563154101366,21,1,0.8927,8
151,9.917851128180821,2,1,0.8927,8
152,-52.78223307728764,33,1,0.8923,8
153,-19.451818795005483,11,1,0.8922,8
154,-63.27330751319727,31,1,0.8919,8
155,-17.214932077129685,18,1,0.8917,8
156,-172.27821377019103,81,1,0.8908,8
157,-21.30600651303927,22,1,0.8905,8
158,-27.32148871819177,20,1,0.8903,8
159,9.917851128180821,2,1,0.8903,8
160,-105.49779948790872,62,1,0.8896,8
161,-3.328595487276713,8,1,0.8895,8
162,-38.37922982076803,22,1,0.8892,8
163,-40.00245312849681,25,1,0.8889,8
164,-159.73650500079017,69,1,0.8881,8
165,0.5559223075707749,12,1,0.888,8
166,-62.39653082092602,34,1,0.8876,8
167,-31.25600651303927,19,1,0.8874,8
168,-9.88633658985297,10,1,0.8873,8
169,-120.0049062569937,50,1,0.8867,8
170,-92.76027843654157,58,1,0.8861,8
171,-10.403003256519636,11,1,0.886,8
172,-351.30752779642773,131,1,0.8845,8
173,-291.54378018081223,113,1,0.8832,8
174,-197.16391602655273,80,1,0.8823,8
175,-67.6500842054685,28,1,0.882,8
176,-0.16429774363835747,4,1,0.8819,8
177,-0.16429774363835747,4,1,0.8819,8
178,-26.90363759001097,22,1,0.8816,8
179,-12.533967666824662,13,1,0.8815,8
180,-116.58705512881292,52,1,0.8809,8
181,-31.929229820768025,25,1,0.8806,8
182,-71.47157292366026,48,1,0.8801,8
183,-75.00427192350229,39,1,0.8796,8
184,-212.25562479595368,95,1,0.8786,8
185,-122.55372179547956,50,1,0.878,8
186,-11.451818795005483,11,1,0.8779,8
187,-152.54187718033802,80,1,0.877,8
188,-130.07994835972795,64,1,0.8762,8
189,-23.1327832053105,16,1,0.8761,8
190,-47.2488997439543,31,1,0.8757,8
191,-63.81438194910686,32,1,0.8753,8
192,-16.69826541046302,17,1,0.8752,8
193,-3.7875210513671256,7,1,0.8751,8
194,-66.4131974875927,35,1,0.8747,8
195,-287.6777478476368,132,1,0.8732,8
196,-3.328595487276715,8,1,0.8731,8
197,-64.84771528244019,34,1,0.8727,8
198,-11.968485461672149,12,1,0.8726,8
199,-275.71581902702684,116,1,0.8713,8
200,-44.86256315410138,21,1,0.871,8
201,4.876776692271232,3,1,0.871,8
202,-35.650084205468474,28,1,0.8707,8
203,-140.15499046246225,78,1,0.8698,8
204,-124.51264735956994,49,1,0.8692,8
205,-23.49289323091507,12,1,0.8691,8
206,-0.828595487276715,8,1,0.869,8
207,-50.33997417986389,35,1,0.8686,8
208,-83.43049848775074,47,1,0.8681,8
209,5.417851128180821,2,1,0.8681,8
210,7.835702256361643,4,1,0.868,8
211,-26.707190974553424,19,1,0.8678,8
212,-105.22512630820279,42,1,0.8673,8
213,-125.37457618018004,59,1,0.8667,8
214,10.45892556409041,1,1,0.8666,8
215,-242.59378018081216,116,1,0.8653,8
216,-124.30016841093706,56,1,0.8647,8
217,1.7124789486328744,7,1,0.8646,8
218,-68.31438194910686,32,1,0.8643,8
219,-38.8958964874347,23,1,0.864,8
220,-7.287521051367126,7,1,0.8639,8
221,-6.410744359095894,10,1,0.8638,8
222,-47.10126866698262,28,1,0.8635,8
223,-5.951818795005483,11,1,0.8634,8
224,-61.62749523123102,42,1,0.8629,8
225,-130.2180195391179,54,1,0.8623,8
226,10.45892556409041,1,1,0.8623,8
227,-26.116116538643833,15,1,0.8621,8
228,0.17140451272328505,8,1,0.862,8
229,-21.690524307886758,18,1,0.8618,8
230,-15.075042102734251,14,1,0.8617,8
231,-83.3143819491069,32,1,0.8613,8
232,-129.2680195391179,57,1,0.8606,8
233,-50.060194231073055,27,1,0.8603,8
234,10.45892556409041,1,1,0.8603,8
235,6.753553384542465,6,1,0.8603,8
236,-31.150084205468485,28,1,0.8599,8
237,-21.821488718191784,20,1,0.8597,8
238,-34.23933984637259,18,1,0.8595,8
239,-69.1911586413781,29,1,0.8592,8
240,3.179145615299541,9,1,0.8591,8
241,-53.683417538801805,30,1,0.8587,8
242,-23.821488718191784,20,1,0.8585,8
243,-84.6685696671407,43,1,0.858,8
244,-61.060828564564375,38,1,0.8576,8
245,-10.968485461672149,12,1,0.8575,8
246,10.45892556409041,1,1,0.8575,8
247,-286.011631308993,114,1,0.8562,8
248,-52.32148871819177,20,1,0.8559,8
249,10.45892556409041,1,1,0.8559,8
250,5.417851128180821,2,1,0.8559,8
251,-110.36746941109509,71,1,0.8551,8
252,-18.451818795005483,11,1,0.855,8
253,-130.73468620578456,55,1,0.8544,8
254,-136.8430616418522,71,1,0.8536,8
255,-112.23468620578454,55,1,0.8529,8
256,2.794627820452053,5,1,0.8529,8
257,9.917851128180821,2,1,0.8529,8
258,-22.075042102734248,14,1,0.8527,8
259,-8.828595487276715,8,1,0.8526,8
260,-62.396530820926046,34,1,0.8522,8
261,-27.11611653864384,15,1,0.852,8
262,-33.109009769558895,27,1,0.8517,8
263,-64.26620074411231,43,1,0.8513,8
264,-31.28041428228217,19,1,0.851,8
265,-49.28223307728764,33,1,0.8507,8
266,-17.57504210273425,14,1,0.8505,8
267,-55.9131974875927,35,1,0.8501,8
268,7.835702256361643,4,1,0.8501,8
269,10.45892556409041,1,1,0.8501,8
270,7.835702256361643,4,1,0.85,8
271,-25.289339846372595,21,1,0.8498,8
272,-54.47986415425932,39,1,0.8493,8
273,-65.6108285645644,41,1,0.8489,8
274,-118.33468620578452,61,1,0.8482,8
275,-98.01975412865487,37,1,0.8478,8
276,-57.51201302607852,38,1,0.8473,8
277,3.2779611537853865,6,1,0.8473,8
278,0.17140451272328683,8,1,0.8472,8
279,-250.48603907823593,111,1,0.8459,8
280,-120.87457618018001,59,1,0.8453,8
281,7.294627820452054,5,1,0.8452,8
282,-61.19115864137807,29,1,0.8449,8
283,-47.920304256677625,23,1,0.8446,8
284,-18.11611653864384,15,1,0.8444,8
285,-108.15253733396537,53,1,0.8438,8
286,-44.52686089773971,25,1,0.8436,8
287,3.3357022563616425,4,1,0.8435,8
288,-109.30016841093706,56,1,0.8429,8
289,-24.108375436067586,16,1,0.8427,8
290,2.589255640904107,10,1,0.8426,8
291,-64.35545638501645,33,1,0.8422,8
292,-30.207190974553416,19,1,0.842,8
293,1.7124789486328744,7,1,0.8419,8
294,-22.410744359095897,10,1,0.8418,8
295,8.835702256361643,4,1,0.8418,8
296,-41.289339846372584,21,1,0.8415,8
297,9.917851128180821,2,1,0.8415,8
298,-136.04843382140018,76,1,0.8406,8
299,-44.06793533364929,26,1,0.8403,8
300,-19.451818795005483,11,1,0.8402,8
301,-3.8696699231863043,9,1,0.8401,8
302,-47.60900976955888,27,1,0.8398,8
303,-49.87922982076802,22,1,0.8396,8
304,9.917851128180821,2,1,0.8395,8
305,-2.7875210513671256,7,1,0.8395,8
306,10.45892556409041,1,1,0.8395,8
307,-6.927411025762559,11,1,0.8393,8
308,-239.6848546167218,120,1,0.838,8
309,10.45892556409041,1,1,0.838,8
310,-11.84526215394338,9,1,0.8379,8
311,-60.49534635941187,37,1,0.8374,8
312,-24.15719097455342,16,1,0.8373,8
313,-18.091708769400917,15,1,0.8371,8
314,-46.70782530804473,30,1,0.8367,8
315,-70.49534635941191,37,1,0.8363,8
316,-41.90363759001093,22,1,0.8361,8
317,-383.53020097613376,148,1,0.8344,8
318,-46.37922982076802,22,1,0.8342,8
319,-16.69826541046302,17,1,0.834,8
320,4.876776692271232,3,1,0.8339,8
321,-50.128679692745166,45,1,0.8334,8
322,7.835702256361643,4,1,0.8334,8
323,-71.57867969274523,42,1,0.8329,8
324,-8.033967666824662,13,1,0.8328,8
325,-76.75071853895982,45,1,0.8322,8
326,-34.03578646183013,27,1,0.8319,8
327,-8.910744359095894,10,1,0.8318,8
328,-59.289974179863904,32,1,0.8315,8
329,-27.11611653864384,15,1,0.8313,8
330,-49.77449197471137,34,1,0.8309,8
331,-6.746446615457536,6,1,0.8308,8
332,-46.280414282282166,19,1,0.8306,8
333,-10.910744359095894,10,1,0.8305,8
334,-173.77229146262027,96,1,0.8294,8
335,-174.70380600094813,78,1,0.8285,8
336,-2.7875210513671256,7,1,0.8285,8
337,-253.33904233475556,119,1,0.8271,8
338,6.294627820452054,5,1,0.8271,8
339,-102.857275180022,47,1,0.8265,8
340,-19.11611653864384,15,1,0.8264,8
341,-93.39060851335532,49,1,0.8258,8
342,-63.60900976955891,27,1,0.8255,8
343,1.171404512723285,8,1,0.8254,8
344,-124.32576064169416,59,1,0.8247,8
345,-1.7875210513671256,7,1,0.8247,8
346,-10.451818795005483,11,1,0.8245,8
347,0.7124789486328744,7,1,0.8245,8
348,3.3357022563616425,4,1,0.8244,8
349,-98.43049848775073,47,1,0.8239,8
350,-3.7875210513671256,7,1,0.8238,8
351,-19.65719097455343,16,1,0.8236,8
352,-32.280414282282194,19,1,0.8234,8
353,-112.65253733396541,53,1,0.8228,8
354,-8.673857641220096,17,1,0.8226,8
355,-18.067301000157993,15,1,0.8225,8
356,-40.4613786925872,24,1,0.8222,8
357,-181.6990681548915,96,1,0.8211,8
358,-37.354822051525105,22,1,0.8208,8
359,-96.11264735956988,55,1,0.8202,8
360,-4.869669923186304,9,1,0.8201,8
361,-15.854822051525119,22,1,0.8199,8
362,-103.5215729236604,51,1,0.8193,8
363,-8.804187718033791,8,1,0.8192,8
364,-25.289339846372588,21,1,0.819,8
365,-20.992893230915072,12,1,0.8188,8
366,-52.9857864618301,24,1,0.8186,8
367,-172.62165712912898,76,1,0.8177,8
368,-4.533967666824662,13,1,0.8176,8
369,-57.23223307728772,30,1,0.8172,8
370,4.671404512723286,8,1,0.8171,8
371,1.2535533845424638,6,1,0.8171,8
372,-3.149449871977172,17,1,0.8169,8
373,9.376776692271232,3,1,0.8168,8
374,-47.64234310289221,29,1,0.8165,8
375,-132.6287638982138,64,1,0.8158,8
376,-6.927411025762559,11,1,0.8157,8
377,-203.39433030883492,96,1,0.8146,8
378,-131.32576064169416,59,1,0.8139,8
379,-58.87212305168309,34,1,0.8135,8
380,-40.95363759001094,25,1,0.8132,8
381,9.917851128180821,2,1,0.8132,8
382,-65.94653082092601,37,1,0.8128,8
383,-156.87229146262035,102,1,0.8116,8
384,-7.419669923186305,12,1,0.8115,8
385,-47.2488997439543,31,1,0.8112,8
386,-28.116116538643826,15,1,0.811,8
387,-41.36256315410135,21,1,0.8107,8
388,-63.63760525683561,47,1,0.8102,8
389,-86.93760525683565,35,1,0.8098,8
390,-20.533967666824662,13,1,0.8097,8
391,9.376776692271232,3,1,0.8096,8
392,2.794627820452053,5,1,0.8096,8
393,-0.9107443590958937,10,1,0.8095,8
394,0.5315145383278512,12,1,0.8093,8
395,-69.06319748759273,44,1,0.8088,8
396,-224.90325587292543,98,1,0.8077,8
397,-9.214932077129685,18,1,0.8075,8
398,-13.38633658985297,10,1,0.8074,8
399,5.7779611537853865,6,1,0.8073,8
400,-16.264932077129682,21,1,0.8071,8
401,-8.910744359095894,10,1,0.807,8
402,-91.94834961593158,51,1,0.8064,8
403,-234.1472493598861,79,1,0.8055,8
404,-91.04716515441739,54,1,0.8049,8
405,-33.420304256677625,23,1,0.8047,8
406,-4.869669923186304,9,1,0.8045,8
407,-15.287521051367126,7,1,0.8045,8
408,5.130330076813697,9,1,0.8044,8
409,-82.25071853895987,45,1,0.8039,8
410,-50.31556641062096,35,1,0.8035,8
411,-2.246446615457536,6,1,0.8034,8
412,-127.7513528724512,56,1,0.8028,8
413,4.130330076813697,9,1,0.8027,8
414,-59.77330751319725,31,1,0.8023,8
415,-12.869669923186304,9,1,0.8022,8
416,-150.61328169306137,66,1,0.8015,8
417,-73.48760525683564,38,1,0.801,8
418,-56.74115864137808,32,1,0.8007,8
419,-0.34526215394338067,9,1,0.8006,8
420,-11.223857641220093,20,1,0.8003,8
421,4.876776692271232,3,1,0.8003,8
422,-64.89653082092605,34,1,0.7999,8
423,-79.29179297486945,46,1,0.7994,8
424,-13.591708769400917,15,1,0.7992,8
425,-394.1183563609922,184,1,0.7972,8
426,-88.98823959032698,49,1,0.7966,8
427,6.777961153785387,6,1,0.7965,8
428,10.45892556409041,1,1,0.7965,8
429,-9.910744359095894,10,1,0.7964,8
430,-63.996530820926026,40,1,0.796,8
431,-23.231598743796344,19,1,0.7957,8
432,-130.80909397502748,58,1,0.7951,8
433,-9.091708769400917,15,1,0.7949,8
434,-12.533967666824658,13,1,0.7948,8
435,4.876776692271232,3,1,0.7947,8
436,-39.0679353336493,26,1,0.7944,8
437,-213.894330308835,96,1,0.7934,8
438,-4.328595487276715,8,1,0.7933,8
439,-145.53176715473347,75,1,0.7924,8
440,-18.632783205310506,16,1,0.7922,8
441,-50.10900976955887,27,1,0.7919,8
442,10.45892556409041,1,1,0.7919,8
443,-10.575042102734251,14,1,0.7918,8
444,0.7612944871187217,7,1,0.7917,8
445,-40.41256315410135,24,1,0.7914,8
446,4.876776692271232,3,1,0.7914,8
447,-11.944077692429225,12,1,0.7912,8
448,-66.18341753880186,30,1,0.7909,8
449,-12.281598743796348,22,1,0.7906,8
450,-84.96319748759275,38,1,0.7902,8
451,-48.8988997439543,40,1,0.7898,8
452,-8.910744359095894,10,1,0.7897,8
453,-45.0679353336493,26,1,0.7894,8
454,-9.575042102734251,14,1,0.7892,8
455,10.45892556409041,1,1,0.7892,8
456,-70.83104861577353,33,1,0.7888,8
