episode,return,length,success,epsilon,curriculum_radius
178,-29.0,23,1,0.8066,8
179,-75.5,28,1,0.8062,8
180,-59.5,38,1,0.8058,8
181,-78.0,39,1,0.8054,8
182,-23.0,15,1,0.8052,8
183,-122.5,65,1,0.8045,8
184,-141.0,79,1,0.8036,8
185,-92.0,47,1,0.803,8
186,-108.0,74,1,0.8022,8
187,-161.0,78,1,0.8013,8
188,-26.5,25,1,0.801,8
189,-77.5,48,1,0.8005,8
190,-59.0,40,1,0.8,8
191,-245.0,111,1,0.7988,8
192,-336.0,155,1,0.797,8
193,-90.5,52,1,0.7964,8
194,-148.5,65,1,0.7957,8
195,-101.5,40,1,0.7953,8
196,-243.0,130,1,0.7938,8
197,-141.0,68,1,0.793,8
198,-39.5,24,1,0.7927,8
199,9.0,4,1,0.7927,8
200,-395.5,200,0,0.7904,8
201,-550.5,200,0,0.7882,10
202,-21.5,14,1,0.788,10
203,-122.5,76,1,0.7872,10
204,-73.5,41,1,0.7867,10
205,-101.5,53,1,0.7861,10
206,-367.0,200,0,0.7838,10
207,-68.5,62,1,0.7831,10
208,-50.0,37,1,0.7827,10
209,-353.0,200,0,0.7804,10
210,-37.0,29,1,0.7801,10
211,-366.5,200,0,0.7779,10
212,-262.5,130,1,0.7764,10
213,-256.5,130,1,0.7749,10
214,-336.0,200,0,0.7727,10
215,-30.5,24,1,0.7724,10
216,-76.0,45,1,0.7719,10
217,-88.0,48,1,0.7713,10
218,-79.0,44,1,0.7708,10
219,-461.5,200,0,0.7686,10
220,-154.5,92,1,0.7675,10
221,-85.0,55,1,0.7669,10
222,-518.5,200,0,0.7646,10
223,-202.5,118,1,0.7633,10
224,-28.5,30,1,0.763,10
225,-132.0,71,1,0.7622,10
226,-21.0,18,1,0.762,10
227,-37.0,28,1,0.7617,10
228,-81.0,40,1,0.7612,10
229,-55.0,31,1,0.7608,10
230,-89.5,57,1,0.7602,10
231,3.0,5,1,0.7601,12
232,-500.5,200,0,0.7579,12
233,-86.5,64,1,0.7572,12
234,-102.0,55,1,0.7565,12
235,-31.0,22,1,0.7563,12
236,-374.5,200,0,0.754,12
237,-109.5,70,1,0.7532,12
238,-352.0,200,0,0.751,12
239,-20.0,23,1,0.7507,12
240,-496.0,200,0,0.7485,12
241,-226.5,116,1,0.7471,12
242,-226.0,138,1,0.7456,12
243,-8.0,12,1,0.7454,12
244,-210.0,101,1,0.7443,12
245,-104.0,51,1,0.7437,12
246,-168.0,75,1,0.7429,12
247,-458.0,200,0,0.7406,12
248,-7.0,7,1,0.7405,12
249,-29.0,18,1,0.7403,12
250,-184.0,102,1,0.7392,12
251,-131.5,72,1,0.7384,12
252,-285.5,160,1,0.7366,12
253,-460.5,200,0,0.7343,12
254,-128.0,75,1,0.7334,12
255,-446.0,200,0,0.7312,12
256,-156.0,90,1,0.7302,12
257,-32.0,30,1,0.7298,12
258,-133.5,75,1,0.729,12
259,-406.0,200,0,0.7267,12
260,-111.5,63,1,0.726,12
261,-106.0,54,1,0.7254,12
262,-65.0,35,1,0.725,12
263,-310.5,197,1,0.7228,12
264,-46.5,27,1,0.7225,12
265,-428.5,200,0,0.7202,12
266,-27.0,18,1,0.72,12
267,-110.5,77,1,0.7191,12
268,-145.5,79,1,0.7182,14
269,-7.0,12,1,0.7181,14
270,-9.5,10,1,0.718,14
271,-382.5,200,0,0.7157,14
272,-407.5,200,0,0.7135,14
273,-36.0,21,1,0.7132,14
274,-46.5,27,1,0.7129,14
275,-118.0,63,1,0.7122,14
276,-98.0,53,1,0.7116,14
277,-226.0,101,1,0.7105,14
278,-129.0,91,1,0.7094,14
279,-68.0,42,1,0.709,14
280,-6.5,13,1,0.7088,14
281,-440.0,200,0,0.7066,14
282,-81.0,56,1,0.7059,14
283,6.5,5,1,0.7059,14
284,-59.5,43,1,0.7054,14
285,-30.0,20,1,0.7051,14
286,-10.5,17,1,0.705,14
287,-56.0,38,1,0.7045,14
288,-13.0,18,1,0.7043,14
289,-400.5,200,0,0.7021,14
290,-355.0,200,0,0.6998,14
291,-13.5,11,1,0.6997,14
292,-51.0,37,1,0.6993,14
293,-56.5,33,1,0.6989,14
294,-3.5,7,1,0.6988,14
