algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,86,14343,-328.0,200,0,0.8378,2.753518
DQN,deceptive_grid,0,87,14470,-76.0,127,1,0.8364,2.85963
DQN,deceptive_grid,0,88,14655,-166.0,185,1,0.8343,2.897154
DQN,deceptive_grid,0,89,14786,-92.0,131,1,0.8328,2.784186
DQN,deceptive_grid,0,90,14968,-139.0,182,1,0.8307,2.75422
DQN,deceptive_grid,0,91,15168,-176.0,200,0,0.8285,2.80638
DQN,deceptive_grid,0,92,15368,-240.0,200,0,0.8262,2.771568
DQN,deceptive_grid,0,93,15544,-177.0,176,1,0.8242,2.771795
DQN,deceptive_grid,0,94,15715,-56.0,171,1,0.8223,2.766987
DQN,deceptive_grid,0,95,15754,16.0,39,1,0.8218,2.779339
DQN,deceptive_grid,0,96,15787,70.0,33,1,0.8215,2.858661
DQN,deceptive_grid,0,97,15987,-148.0,200,0,0.8192,2.715476
DQN,deceptive_grid,0,98,16116,-6.0,129,1,0.8177,2.861756
DQN,deceptive_grid,0,99,16316,-204.0,200,0,0.8155,2.688302
DQN,deceptive_grid,0,100,16424,-77.0,108,1,0.8143,2.69487
DQN,deceptive_grid,0,101,16477,54.0,53,1,0.8137,2.654437
DQN,deceptive_grid,0,102,16677,-232.0,200,0,0.8114,2.744913
DQN,deceptive_grid,0,103,16709,75.0,32,1,0.811,2.871498
DQN,deceptive_grid,0,104,16909,-124.0,200,0,0.8088,2.533441
DQN,deceptive_grid,0,105,17109,-276.0,200,0,0.8065,2.575593
DQN,deceptive_grid,0,106,17277,-133.0,168,1,0.8046,2.612924
DQN,deceptive_grid,0,107,17384,20.0,107,1,0.8034,2.550153
DQN,deceptive_grid,0,108,17584,-140.0,200,0,0.8011,2.556518
DQN,deceptive_grid,0,109,17655,-8.0,71,1,0.8003,2.431753
DQN,deceptive_grid,0,110,17855,-144.0,200,0,0.7981,2.442525
DQN,deceptive_grid,0,111,18013,-79.0,158,1,0.7963,2.504157
DQN,deceptive_grid,0,112,18213,-188.0,200,0,0.794,2.483459
DQN,deceptive_grid,0,113,18413,-292.0,200,0,0.7918,2.358788
DQN,deceptive_grid,0,114,18613,-252.0,200,0,0.7895,2.437509
DQN,deceptive_grid,0,115,18813,-320.0,200,0,0.7872,2.541538
DQN,deceptive_grid,0,116,18814,18.0,1,1,0.7872,1.638869
DQN,deceptive_grid,0,117,18976,-167.0,162,1,0.7854,2.467706
DQN,deceptive_grid,0,118,19176,-108.0,200,0,0.7831,2.551635
DQN,deceptive_grid,0,119,19376,-176.0,200,0,0.7809,2.535059
DQN,deceptive_grid,0,120,19525,2.0,149,1,0.7792,2.499999
DQN,deceptive_grid,0,121,19636,-36.0,111,1,0.7779,2.551753
DQN,deceptive_grid,0,122,19836,-236.0,200,0,0.7757,2.506407
DQN,deceptive_grid,0,123,19905,-22.0,69,1,0.7749,2.569971
DQN,deceptive_grid,0,124,20097,-89.0,192,1,0.7727,2.591021
DQN,deceptive_grid,0,125,20146,34.0,49,1,0.7722,2.514578
DQN,deceptive_grid,0,126,20256,-27.0,110,1,0.7709,2.454162
DQN,deceptive_grid,0,127,20285,74.0,29,1,0.7706,2.423901
DQN,deceptive_grid,0,128,20383,-43.0,98,1,0.7695,2.292492
DQN,deceptive_grid,0,129,20583,-272.0,200,0,0.7672,2.453124
DQN,deceptive_grid,0,130,20783,-116.0,200,0,0.765,2.382673
DQN,deceptive_grid,0,131,20855,-41.0,72,1,0.7641,2.251028
DQN,deceptive_grid,0,132,21055,-220.0,200,0,0.7619,2.343089
DQN,deceptive_grid,0,133,21219,-117.0,164,1,0.76,2.335193
DQN,deceptive_grid,0,134,21419,-176.0,200,0,0.7578,2.290237
DQN,deceptive_grid,0,135,21614,-216.0,195,1,0.7556,2.279011
DQN,deceptive_grid,0,136,21694,-13.0,80,1,0.7547,2.220877
DQN,deceptive_grid,0,137,21778,59.0,84,1,0.7537,2.196027
DQN,deceptive_grid,0,138,21978,-204.0,200,0,0.7514,2.195317
DQN,deceptive_grid,0,139,22178,-212.0,200,0,0.7492,2.132964
DQN,deceptive_grid,0,140,22378,-184.0,200,0,0.7469,2.053183
DQN,deceptive_grid,0,141,22414,39.0,36,1,0.7465,2.136373
DQN,deceptive_grid,0,142,22530,-45.0,116,1,0.7452,2.070179
DQN,deceptive_grid,0,143,22663,-74.0,133,1,0.7437,2.037939
DQN,deceptive_grid,0,144,22670,48.0,7,1,0.7436,2.093112
DQN,deceptive_grid,0,145,22811,-70.0,141,1,0.742,2.097773
DQN,deceptive_grid,0,146,22879,-9.0,68,1,0.7412,2.065314
DQN,deceptive_grid,0,147,23079,-164.0,200,0,0.739,2.057345
DQN,deceptive_grid,0,148,23279,-280.0,200,0,0.7367,2.044654
DQN,deceptive_grid,0,149,23479,-160.0,200,0,0.7345,1.987545
DQN,deceptive_grid,0,150,23630,-128.0,151,1,0.7328,2.037973
DQN,deceptive_grid,0,151,23830,-152.0,200,0,0.7305,1.968113
DQN,deceptive_grid,0,152,23975,-46.0,145,1,0.7289,1.952613
DQN,deceptive_grid,0,153,24175,-184.0,200,0,0.7266,1.985838
DQN,deceptive_grid,0,154,24375,-208.0,200,0,0.7243,1.89102
DQN,deceptive_grid,0,155,24575,-216.0,200,0,0.7221,1.914647
DQN,deceptive_grid,0,156,24775,-224.0,200,0,0.7198,1.906629
DQN,deceptive_grid,0,157,24975,-224.0,200,0,0.7175,1.83548
DQN,deceptive_grid,0,158,25175,-220.0,200,0,0.7153,1.820691
DQN,deceptive_grid,0,159,25375,-148.0,200,0,0.713,1.816891
DQN,deceptive_grid,0,160,25486,-8.0,111,1,0.7118,1.841125
DQN,deceptive_grid,0,161,25686,-212.0,200,0,0.7095,1.724643
DQN,deceptive_grid,0,162,25886,-284.0,200,0,0.7072,1.699482
DQN,deceptive_grid,0,163,26075,-98.0,189,1,0.7051,1.735615
DQN,deceptive_grid,0,164,26275,-236.0,200,0,0.7028,1.738501
DQN,deceptive_grid,0,165,26475,-172.0,200,0,0.7006,1.720477
DQN,deceptive_grid,0,166,26675,-176.0,200,0,0.6983,1.681337
DQN,deceptive_grid,0,167,26875,-112.0,200,0,0.6961,1.610659
DQN,deceptive_grid,0,168,27075,-240.0,200,0,0.6938,1.643988
DQN,deceptive_grid,0,169,27275,-144.0,200,0,0.6915,1.673857
DQN,deceptive_grid,0,170,27475,-156.0,200,0,0.6893,1.674072
DQN,deceptive_grid,0,171,27524,82.0,49,1,0.6887,1.521722
DQN,deceptive_grid,0,172,27724,-224.0,200,0,0.6865,1.577026
DQN,deceptive_grid,0,173,27770,-31.0,46,1,0.6859,1.615861
DQN,deceptive_grid,0,174,27970,-288.0,200,0,0.6837,1.633533
DQN,deceptive_grid,0,175,27976,53.0,6,1,0.6836,1.611817
DQN,deceptive_grid,0,176,28047,-8.0,71,1,0.6828,1.710929
DQN,deceptive_grid,0,177,28247,-156.0,200,0,0.6805,1.649244
DQN,deceptive_grid,0,178,28325,89.0,78,1,0.6797,1.590331
DQN,deceptive_grid,0,179,28525,-212.0,200,0,0.6774,1.618934
DQN,deceptive_grid,0,180,28725,-280.0,200,0,0.6751,1.583212
DQN,deceptive_grid,0,181,28925,-312.0,200,0,0.6729,1.568937
DQN,deceptive_grid,0,182,29048,-80.0,123,1,0.6715,1.577045
DQN,deceptive_grid,0,183,29120,7.0,72,1,0.6707,1.504041
DQN,deceptive_grid,0,184,29277,-166.0,157,1,0.6689,1.543122
DQN,deceptive_grid,0,185,29335,-7.0,58,1,0.6682,1.591018
DQN,deceptive_grid,0,186,29514,-80.0,179,1,0.6662,1.580915
DQN,deceptive_grid,0,187,29633,24.0,119,1,0.6649,1.559033
DQN,deceptive_grid,0,188,29753,-101.0,120,1,0.6635,1.529135
DQN,deceptive_grid,0,189,29953,-152.0,200,0,0.6612,1.505946
DQN,deceptive_grid,0,190,30023,-35.0,70,1,0.6605,1.550482
DQN,deceptive_grid,0,191,30192,-110.0,169,1,0.6585,1.482973
DQN,deceptive_grid,0,192,30392,-196.0,200,0,0.6563,1.471753
DQN,deceptive_grid,0,193,30592,-204.0,200,0,0.654,1.420724
DQN,deceptive_grid,0,194,30792,-236.0,200,0,0.6518,1.481065
DQN,deceptive_grid,0,195,30878,-11.0,86,1,0.6508,1.444031
DQN,deceptive_grid,0,196,30917,-20.0,39,1,0.6503,1.321389
DQN,deceptive_grid,0,197,31090,-66.0,173,1,0.6484,1.456344
DQN,deceptive_grid,0,198,31168,-15.0,78,1,0.6475,1.383586
DQN,deceptive_grid,0,199,31368,-192.0,200,0,0.6452,1.380936
DQN,deceptive_grid,0,200,31406,45.0,38,1,0.6448,1.318669
DQN,deceptive_grid,0,201,31606,-148.0,200,0,0.6426,1.401605
DQN,deceptive_grid,0,202,31806,-188.0,200,0,0.6403,1.370553
DQN,deceptive_grid,0,203,31970,-89.0,164,1,0.6384,1.328088
DQN,deceptive_grid,0,204,32170,-172.0,200,0,0.6362,1.398665
DQN,deceptive_grid,0,205,32370,-192.0,200,0,0.6339,1.285074
DQN,deceptive_grid,0,206,32372,25.0,2,1,0.6339,1.37013
DQN,deceptive_grid,0,207,32572,-192.0,200,0,0.6316,1.303827
DQN,deceptive_grid,0,208,32618,-7.0,46,1,0.6311,1.436515
DQN,deceptive_grid,0,209,32630,19.0,12,1,0.631,1.087925
DQN,deceptive_grid,0,210,32830,-188.0,200,0,0.6287,1.372355
DQN,deceptive_grid,0,211,32860,61.0,30,1,0.6284,1.29382
DQN,deceptive_grid,0,212,32921,18.0,61,1,0.6277,1.342836
DQN,deceptive_grid,0,213,33091,-147.0,170,1,0.6258,1.302512
DQN,deceptive_grid,0,214,33291,-196.0,200,0,0.6235,1.256439
DQN,deceptive_grid,0,215,33491,-220.0,200,0,0.6212,1.190678
DQN,deceptive_grid,0,216,33668,-122.0,177,1,0.6192,1.281169
DQN,deceptive_grid,0,217,33868,-216.0,200,0,0.617,1.245509
DQN,deceptive_grid,0,218,34068,-136.0,200,0,0.6147,1.267128
DQN,deceptive_grid,0,219,34124,-13.0,56,1,0.6141,1.28567
DQN,deceptive_grid,0,220,34148,67.0,24,1,0.6138,1.242713
DQN,deceptive_grid,0,221,34345,-54.0,197,1,0.6116,1.265399
DQN,deceptive_grid,0,222,34545,-216.0,200,0,0.6093,1.275368
DQN,deceptive_grid,0,223,34745,-220.0,200,0,0.6071,1.220234
DQN,deceptive_grid,0,224,34945,-160.0,200,0,0.6048,1.166708
DQN,deceptive_grid,0,225,35145,-200.0,200,0,0.6025,1.238476
DQN,deceptive_grid,0,226,35345,-192.0,200,0,0.6003,1.201133
DQN,deceptive_grid,0,227,35499,-63.0,154,1,0.5985,1.230825
DQN,deceptive_grid,0,228,35634,-4.0,135,1,0.597,1.259099
DQN,deceptive_grid,0,229,35834,-184.0,200,0,0.5947,1.166797
DQN,deceptive_grid,0,230,36034,-220.0,200,0,0.5925,1.148962
DQN,deceptive_grid,0,231,36234,-164.0,200,0,0.5902,1.132102
DQN,deceptive_grid,0,232,36274,55.0,40,1,0.5898,1.187008
DQN,deceptive_grid,0,233,36295,34.0,21,1,0.5895,1.144394
DQN,deceptive_grid,0,234,36364,-10.0,69,1,0.5887,1.236966
DQN,deceptive_grid,0,235,36427,36.0,63,1,0.588,1.153244
DQN,deceptive_grid,0,236,36567,23.0,140,1,0.5864,1.207129
DQN,deceptive_grid,0,237,36734,-104.0,167,1,0.5846,1.189327
DQN,deceptive_grid,0,238,36762,11.0,28,1,0.5842,1.104652
DQN,deceptive_grid,0,239,36826,19.0,64,1,0.5835,1.037398
DQN,deceptive_grid,0,240,36898,99.0,72,1,0.5827,1.052509
DQN,deceptive_grid,0,241,37098,-300.0,200,0,0.5804,1.13132
DQN,deceptive_grid,0,242,37178,31.0,80,1,0.5795,1.12863
DQN,deceptive_grid,0,243,37294,27.0,116,1,0.5782,1.151404
DQN,deceptive_grid,0,244,37322,67.0,28,1,0.5779,1.108254
DQN,deceptive_grid,0,245,37522,-224.0,200,0,0.5756,1.111857
DQN,deceptive_grid,0,246,37537,36.0,15,1,0.5755,0.805783
DQN,deceptive_grid,0,247,37573,79.0,36,1,0.5751,1.058735
DQN,deceptive_grid,0,248,37702,-30.0,129,1,0.5736,1.047228
DQN,deceptive_grid,0,249,37901,-128.0,199,1,0.5714,1.059771
DQN,deceptive_grid,0,250,37986,10.0,85,1,0.5704,1.111261
DQN,deceptive_grid,0,251,38091,-2.0,105,1,0.5692,1.094926
DQN,deceptive_grid,0,252,38157,69.0,66,1,0.5685,1.051969
DQN,deceptive_grid,0,253,38225,31.0,68,1,0.5677,1.137925
DQN,deceptive_grid,0,254,38261,43.0,36,1,0.5673,1.042916
DQN,deceptive_grid,0,255,38377,3.0,116,1,0.566,1.034556
DQN,deceptive_grid,0,256,38523,-19.0,146,1,0.5643,1.043348
DQN,deceptive_grid,0,257,38621,41.0,98,1,0.5632,1.076483
DQN,deceptive_grid,0,258,38691,89.0,70,1,0.5624,0.988747
DQN,deceptive_grid,0,259,38742,-12.0,51,1,0.5618,0.991418
DQN,deceptive_grid,0,260,38942,-152.0,200,0,0.5596,1.014743
DQN,deceptive_grid,0,261,38972,-11.0,30,1,0.5592,0.945191
DQN,deceptive_grid,0,262,38993,62.0,21,1,0.559,1.15721
DQN,deceptive_grid,0,263,38996,32.0,3,1,0.559,0.980496
DQN,deceptive_grid,0,264,39089,-54.0,93,1,0.5579,1.052957
DQN,deceptive_grid,0,265,39289,-196.0,200,0,0.5557,1.002787
DQN,deceptive_grid,0,266,39352,-12.0,63,1,0.5549,1.070503
DQN,deceptive_grid,0,267,39423,112.0,71,1,0.5541,0.927285
DQN,deceptive_grid,0,268,39486,16.0,63,1,0.5534,0.992149
DQN,deceptive_grid,0,269,39537,36.0,51,1,0.5529,1.029908
DQN,deceptive_grid,0,270,39737,-92.0,200,0,0.5506,1.001002
DQN,deceptive_grid,0,271,39807,-3.0,70,1,0.5498,0.890622
DQN,deceptive_grid,0,272,39923,-1.0,116,1,0.5485,0.954929
DQN,deceptive_grid,0,273,40123,-184.0,200,0,0.5462,0.964104
DQN,deceptive_grid,0,274,40323,-200.0,200,0,0.544,0.956651
DQN,deceptive_grid,0,275,40360,46.0,37,1,0.5435,0.923351
DQN,deceptive_grid,0,276,40398,61.0,38,1,0.5431,0.937363
DQN,deceptive_grid,0,277,40491,-70.0,93,1,0.5421,0.823833
DQN,deceptive_grid,0,278,40569,-23.0,78,1,0.5412,0.990756
DQN,deceptive_grid,0,279,40624,20.0,55,1,0.5406,0.926873
DQN,deceptive_grid,0,280,40705,26.0,81,1,0.5396,0.910133
DQN,deceptive_grid,0,281,40819,17.0,114,1,0.5384,0.934755
DQN,deceptive_grid,0,282,40874,-8.0,55,1,0.5377,0.947655
DQN,deceptive_grid,0,283,40931,82.0,57,1,0.5371,0.871028
DQN,deceptive_grid,0,284,41131,-260.0,200,0,0.5348,0.901382
DQN,deceptive_grid,0,285,41167,103.0,36,1,0.5344,0.86493
DQN,deceptive_grid,0,286,41183,11.0,16,1,0.5342,0.900961
DQN,deceptive_grid,0,287,41209,61.0,26,1,0.5339,0.900796
DQN,deceptive_grid,0,288,41278,34.0,69,1,0.5332,0.926405
DQN,deceptive_grid,0,289,41301,48.0,23,1,0.5329,0.95174
DQN,deceptive_grid,0,290,41422,-6.0,121,1,0.5315,0.91543
DQN,deceptive_grid,0,291,41539,6.0,117,1,0.5302,0.897286
DQN,deceptive_grid,0,292,41544,30.0,5,1,0.5302,1.160537
DQN,deceptive_grid,0,293,41569,78.0,25,1,0.5299,0.914105
DQN,deceptive_grid,0,294,41661,55.0,92,1,0.5288,0.883831
DQN,deceptive_grid,0,295,41861,-312.0,200,0,0.5266,0.869814
DQN,deceptive_grid,0,296,41883,69.0,22,1,0.5263,0.785185
DQN,deceptive_grid,0,297,41910,-12.0,27,1,0.526,0.727071
DQN,deceptive_grid,0,298,41978,71.0,68,1,0.5252,0.862111
DQN,deceptive_grid,0,299,42173,-184.0,195,1,0.523,0.926899
DQN,deceptive_grid,0,300,42196,48.0,23,1,0.5228,0.904087
DQN,deceptive_grid,0,301,42288,75.0,92,1,0.5217,0.830483
DQN,deceptive_grid,0,302,42376,75.0,88,1,0.5207,0.800806
DQN,deceptive_grid,0,303,42427,96.0,51,1,0.5202,0.845224
DQN,deceptive_grid,0,304,42523,27.0,96,1,0.5191,0.820134
DQN,deceptive_grid,0,305,42588,94.0,65,1,0.5184,0.852001
DQN,deceptive_grid,0,306,42631,104.0,43,1,0.5179,0.893133
DQN,deceptive_grid,0,307,42831,-172.0,200,0,0.5156,0.7786
DQN,deceptive_grid,0,308,42887,-25.0,56,1,0.515,0.755105
DQN,deceptive_grid,0,309,42986,12.0,99,1,0.5138,0.75954
DQN,deceptive_grid,0,310,43032,61.0,46,1,0.5133,0.891621
DQN,deceptive_grid,0,311,43112,11.0,80,1,0.5124,0.766863
DQN,deceptive_grid,0,312,43238,-111.0,126,1,0.511,0.753238
DQN,deceptive_grid,0,313,43326,-17.0,88,1,0.51,0.77326
DQN,deceptive_grid,0,314,43373,56.0,47,1,0.5095,0.766498
DQN,deceptive_grid,0,315,43395,9.0,22,1,0.5092,0.776116
DQN,deceptive_grid,0,316,43455,87.0,60,1,0.5085,0.836375
DQN,deceptive_grid,0,317,43545,41.0,90,1,0.5075,0.840793
DQN,deceptive_grid,0,318,43583,9.0,38,1,0.5071,0.86737
DQN,deceptive_grid,0,319,43606,108.0,23,1,0.5068,0.761975
DQN,deceptive_grid,0,320,43703,70.0,97,1,0.5057,0.793425
DQN,deceptive_grid,0,321,43733,85.0,30,1,0.5054,0.807892
DQN,deceptive_grid,0,322,43807,5.0,74,1,0.5046,0.761306
DQN,deceptive_grid,0,323,43851,43.0,44,1,0.5041,0.72771
DQN,deceptive_grid,0,324,43904,38.0,53,1,0.5035,0.767189
DQN,deceptive_grid,0,325,44086,-131.0,182,1,0.5014,0.805947
DQN,deceptive_grid,0,326,44286,-164.0,200,0,0.4991,0.749593
DQN,deceptive_grid,0,327,44431,-82.0,145,1,0.4975,0.765851
DQN,deceptive_grid,0,328,44528,-74.0,97,1,0.4964,0.835791
DQN,deceptive_grid,0,329,44559,36.0,31,1,0.4961,0.758478
DQN,deceptive_grid,0,330,44578,36.0,19,1,0.4958,0.75885
DQN,deceptive_grid,0,331,44663,70.0,85,1,0.4949,0.754284
DQN,deceptive_grid,0,332,44754,28.0,91,1,0.4939,0.756838
DQN,deceptive_grid,0,333,44782,35.0,28,1,0.4935,0.794309
DQN,deceptive_grid,0,334,44815,66.0,33,1,0.4932,0.786822
DQN,deceptive_grid,0,335,44848,54.0,33,1,0.4928,0.733905
DQN,deceptive_grid,0,336,44876,15.0,28,1,0.4925,0.813814
DQN,deceptive_grid,0,337,44967,-28.0,91,1,0.4914,0.714892
DQN,deceptive_grid,0,338,45031,23.0,64,1,0.4907,0.796432
DQN,deceptive_grid,0,339,45078,92.0,47,1,0.4902,0.761883
DQN,deceptive_grid,0,340,45120,49.0,42,1,0.4897,0.733232
DQN,deceptive_grid,0,341,45143,60.0,23,1,0.4895,0.622948
DQN,deceptive_grid,0,342,45234,24.0,91,1,0.4884,0.706994
DQN,deceptive_grid,0,343,45356,-43.0,122,1,0.487,0.754145
DQN,deceptive_grid,0,344,45377,66.0,21,1,0.4868,0.761173
DQN,deceptive_grid,0,345,45472,-24.0,95,1,0.4857,0.692606
DQN,deceptive_grid,0,346,45529,46.0,57,1,0.4851,0.801152
DQN,deceptive_grid,0,347,45729,-64.0,200,0,0.4828,0.777922
DQN,deceptive_grid,0,348,45836,28.0,107,1,0.4816,0.668034
DQN,deceptive_grid,0,349,45955,-16.0,119,1,0.4803,0.761612
DQN,deceptive_grid,0,350,45975,59.0,20,1,0.48,0.683592
DQN,deceptive_grid,0,351,46021,61.0,46,1,0.4795,0.791255
DQN,deceptive_grid,0,352,46064,12.0,43,1,0.479,0.770253
DQN,deceptive_grid,0,353,46094,77.0,30,1,0.4787,0.766894
DQN,deceptive_grid,0,354,46113,64.0,19,1,0.4785,0.632332
DQN,deceptive_grid,0,355,46313,-172.0,200,0,0.4762,0.679229
DQN,deceptive_grid,0,356,46513,-264.0,200,0,0.474,0.702766
DQN,deceptive_grid,0,357,46624,-24.0,111,1,0.4727,0.654325
DQN,deceptive_grid,0,358,46638,37.0,14,1,0.4725,0.879355
DQN,deceptive_grid,0,359,46684,-3.0,46,1,0.472,0.651553
DQN,deceptive_grid,0,360,46812,-97.0,128,1,0.4706,0.62628
DQN,deceptive_grid,0,361,46904,-13.0,92,1,0.4695,0.659105
DQN,deceptive_grid,0,362,46923,16.0,19,1,0.4693,0.624702
DQN,deceptive_grid,0,363,46950,60.0,27,1,0.469,0.701531
DQN,deceptive_grid,0,364,47044,5.0,94,1,0.468,0.737244
DQN,deceptive_grid,0,365,47128,11.0,84,1,0.467,0.68982
DQN,deceptive_grid,0,366,47181,58.0,53,1,0.4664,0.659063
DQN,deceptive_grid,0,367,47254,70.0,73,1,0.4656,0.689455
DQN,deceptive_grid,0,368,47377,-52.0,123,1,0.4642,0.645514
DQN,deceptive_grid,0,369,47432,100.0,55,1,0.4636,0.718297
DQN,deceptive_grid,0,370,47579,-100.0,147,1,0.4619,0.732301
DQN,deceptive_grid,0,371,47639,7.0,60,1,0.4612,0.705025
