episode,return,length,success,epsilon,curriculum_radius
0,-436.02631578947353,200,0,0.9983,4
1,-416.1052631578947,200,0,0.9966,4
2,-339.42605263157884,167,1,0.9952,4
3,-403.7523684210526,187,1,0.9936,4
4,13.011315789473684,1,1,0.9936,4
5,-512.0526315789474,200,0,0.9919,4
6,-516.2368421052633,200,0,0.9902,4
7,-448.7147368421052,188,1,0.9886,4
8,-428.13157894736844,200,0,0.9869,4
9,-468.13157894736855,200,0,0.9852,4
10,-475.97368421052624,200,0,0.9835,4
11,-496.15789473684214,200,0,0.9818,4
12,-435.97368421052624,200,0,0.9801,4
13,-420.0263157894737,200,0,0.9784,4
14,-250.82605263157896,127,1,0.9774,4
15,-26.134736842105262,16,1,0.9772,4
16,-580.1842105263158,200,0,0.9755,4
17,-420.23684210526307,200,0,0.9738,4
18,-424.1052631578946,200,0,0.9721,4
19,-508.28947368421063,200,0,0.9704,4
20,-380.1315789473684,200,0,0.9687,4
21,-440.05263157894734,200,0,0.967,4
22,-524.0263157894736,200,0,0.9653,4
23,-337.87105263157883,130,1,0.9642,4
24,-416.1052631578948,200,0,0.9625,4
25,-532.078947368421,200,0,0.9608,4
26,-508.078947368421,200,0,0.9591,4
27,-225.39105263157904,98,1,0.9583,4
28,-21.11973684210526,15,1,0.9582,4
29,13.011315789473684,1,1,0.9582,4
30,-460.02631578947364,200,0,0.9565,4
31,-539.9736842105261,200,0,0.9548,4
32,-464.10526315789485,200,0,0.9531,4
33,-50.25473684210526,24,1,0.9529,4
34,-89.62605263157894,47,1,0.9525,4
35,-296.081052631579,144,1,0.9513,4
36,-492.13157894736844,200,0,0.9496,4
37,-239.77368421052643,120,1,0.9486,4
38,-348.13157894736844,200,0,0.9469,4
39,-416.1052631578948,200,0,0.9452,4
40,-0.03736842105262994,6,1,0.9451,4
41,-371.9736842105262,200,0,0.9434,4
42,-404.0789473684211,200,0,0.9417,4
43,-436.02631578947364,200,0,0.94,4
44,-203.661052631579,116,1,0.939,4
45,-460.13157894736844,200,0,0.9373,4
46,-424.157894736842,200,0,0.9356,4
47,-323.066052631579,143,1,0.9344,4
48,-213.36473684210532,98,1,0.9336,4
49,-404.0263157894736,200,0,0.9319,4
50,-492.0263157894737,200,0,0.9302,4
51,-154.01973684210526,75,1,0.9296,4
52,-416.1052631578948,200,0,0.9279,4
53,-380.0789473684211,200,0,0.9262,4
54,-420.2368421052632,200,0,0.9245,4
55,9.003947368421054,5,1,0.9244,4
56,-50.461052631578944,36,1,0.9241,4
57,-416.05263157894746,200,0,0.9224,4
58,-519.9999999999999,200,0,0.9207,4
59,-412.0263157894736,200,0,0.919,4
60,-87.50973684210526,41,1,0.9187,4
61,-324.2368421052632,200,0,0.917,4
62,-492.02631578947364,200,0,0.9153,4
63,-416.26315789473693,200,0,0.9136,4
64,-428.02631578947364,200,0,0.9119,4
65,-368.00000000000006,200,0,0.9102,4
66,-492.0789473684211,200,0,0.9085,4
67,-468.1315789473686,200,0,0.9068,4
68,7.007631578947369,3,1,0.9068,4
69,-419.97368421052636,200,0,0.9051,4
70,-428.0263157894738,200,0,0.9034,4
71,-412.078947368421,200,0,0.9017,4
72,4.97763157894737,5,1,0.9017,4
73,-444.1842105263156,200,0,0.9,4
74,-80.67105263157895,50,1,0.8995,4
75,12.022631578947369,2,1,0.8995,4
76,-372.2894736842106,200,0,0.8978,4
77,-511.99999999999994,200,0,0.8961,4
78,-275.8673684210526,128,1,0.8951,4
79,-428.1315789473684,200,0,0.8934,4
80,-384.05263157894746,200,0,0.8917,4
81,-436.07894736842104,200,0,0.89,4
82,-388.28947368421046,200,0,0.8883,4
83,-356.18421052631584,200,0,0.8866,4
84,-416.05263157894746,200,0,0.8849,4
85,-4.044736842105264,10,1,0.8848,4
86,-396.13157894736844,200,0,0.8831,4
87,-420.39473684210526,200,0,0.8814,4
