algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,30,5177,-235.7,200,0,0.9415,0.333797
DQN,deceptive_grid,0,31,5184,10.18,7,1,0.9414,0.259394
DQN,deceptive_grid,0,32,5338,-99.24,154,1,0.9396,0.298766
DQN,deceptive_grid,0,33,5538,-196.1,200,0,0.9374,0.29362
DQN,deceptive_grid,0,34,5639,-94.22,101,1,0.9362,0.301566
DQN,deceptive_grid,0,35,5839,-214.3,200,0,0.934,0.279281
DQN,deceptive_grid,0,36,6039,-204.82,200,0,0.9317,0.265322
DQN,deceptive_grid,0,37,6239,-282.12,200,0,0.9294,0.267975
DQN,deceptive_grid,0,38,6439,-206.92,200,0,0.9272,0.244821
DQN,deceptive_grid,0,39,6600,-152.56,161,1,0.9254,0.251558
DQN,deceptive_grid,0,40,6800,-245.14,200,0,0.9231,0.233688
DQN,deceptive_grid,0,41,6908,-81.54,108,1,0.9219,0.218487
DQN,deceptive_grid,0,42,7108,-248.08,200,0,0.9196,0.226356
DQN,deceptive_grid,0,43,7308,-170.42,200,0,0.9173,0.221601
DQN,deceptive_grid,0,44,7508,-173.38,200,0,0.9151,0.206311
DQN,deceptive_grid,0,45,7708,-136.92,200,0,0.9128,0.214755
DQN,deceptive_grid,0,46,7834,-107.94,126,1,0.9114,0.200781
DQN,deceptive_grid,0,47,8034,-286.74,200,0,0.9091,0.200651
DQN,deceptive_grid,0,48,8234,-266.4,200,0,0.9069,0.189887
DQN,deceptive_grid,0,49,8434,-253.32,200,0,0.9046,0.190397
DQN,deceptive_grid,0,50,8634,-216.62,200,0,0.9024,0.195112
DQN,deceptive_grid,0,51,8735,-98.34,101,1,0.9012,0.199067
DQN,deceptive_grid,0,52,8935,-258.04,200,0,0.8989,0.197182
DQN,deceptive_grid,0,53,9135,-174.38,200,0,0.8967,0.208108
DQN,deceptive_grid,0,54,9174,-17.06,39,1,0.8962,0.203014
DQN,deceptive_grid,0,55,9269,-127.82,95,1,0.8952,0.188081
DQN,deceptive_grid,0,56,9285,8.16,16,1,0.895,0.181036
DQN,deceptive_grid,0,57,9396,-84.58,111,1,0.8937,0.19956
DQN,deceptive_grid,0,58,9596,-189.56,200,0,0.8915,0.199592
DQN,deceptive_grid,0,59,9627,-16.82,31,1,0.8911,0.176326
DQN,deceptive_grid,0,60,9827,-243.66,200,0,0.8889,0.198413
DQN,deceptive_grid,0,61,9936,-136.1,109,1,0.8876,0.192004
DQN,deceptive_grid,0,62,10062,-121.68,126,1,0.8862,0.215974
DQN,deceptive_grid,0,63,10262,-354.36,200,0,0.8839,0.182243
DQN,deceptive_grid,0,64,10462,-197.0,200,0,0.8817,0.176016
DQN,deceptive_grid,0,65,10505,-29.94,43,1,0.8812,0.192294
DQN,deceptive_grid,0,66,10705,-165.98,200,0,0.8789,0.20342
DQN,deceptive_grid,0,67,10884,-140.26,179,1,0.8769,0.189386
DQN,deceptive_grid,0,68,11084,-265.34,200,0,0.8746,0.198243
DQN,deceptive_grid,0,69,11141,-66.72,57,1,0.874,0.20941
DQN,deceptive_grid,0,70,11254,-97.82,113,1,0.8727,0.197756
DQN,deceptive_grid,0,71,11454,-246.16,200,0,0.8705,0.184597
DQN,deceptive_grid,0,72,11654,-184.46,200,0,0.8682,0.205678
DQN,deceptive_grid,0,73,11854,-216.24,200,0,0.8659,0.192729
DQN,deceptive_grid,0,74,12054,-217.4,200,0,0.8637,0.193781
DQN,deceptive_grid,0,75,12254,-198.44,200,0,0.8614,0.187274
DQN,deceptive_grid,0,76,12302,-25.96,48,1,0.8609,0.183699
DQN,deceptive_grid,0,77,12408,-42.64,106,1,0.8597,0.186125
DQN,deceptive_grid,0,78,12493,-74.42,85,1,0.8587,0.181196
DQN,deceptive_grid,0,79,12552,-37.56,59,1,0.858,0.226168
DQN,deceptive_grid,0,80,12730,-180.8,178,1,0.856,0.205572
DQN,deceptive_grid,0,81,12878,-141.7,148,1,0.8544,0.190839
DQN,deceptive_grid,0,82,13078,-220.18,200,0,0.8521,0.204102
DQN,deceptive_grid,0,83,13269,-197.5,191,1,0.8499,0.203568
DQN,deceptive_grid,0,84,13443,-178.24,174,1,0.848,0.187834
DQN,deceptive_grid,0,85,13498,-24.54,55,1,0.8473,0.186708
DQN,deceptive_grid,0,86,13698,-284.6,200,0,0.8451,0.217619
DQN,deceptive_grid,0,87,13898,-202.24,200,0,0.8428,0.190257
DQN,deceptive_grid,0,88,14098,-208.04,200,0,0.8406,0.207392
DQN,deceptive_grid,0,89,14142,-18.74,44,1,0.8401,0.212971
DQN,deceptive_grid,0,90,14203,-23.46,61,1,0.8394,0.201063
DQN,deceptive_grid,0,91,14303,-82.4,100,1,0.8382,0.201327
DQN,deceptive_grid,0,92,14336,-6.98,33,1,0.8379,0.17907
DQN,deceptive_grid,0,93,14536,-173.4,200,0,0.8356,0.192386
DQN,deceptive_grid,0,94,14618,-43.1,82,1,0.8347,0.206174
DQN,deceptive_grid,0,95,14647,-14.64,29,1,0.8343,0.203386
DQN,deceptive_grid,0,96,14734,-58.32,87,1,0.8334,0.193395
DQN,deceptive_grid,0,97,14835,-30.48,101,1,0.8322,0.170173
DQN,deceptive_grid,0,98,14968,-76.72,133,1,0.8307,0.173346
DQN,deceptive_grid,0,99,15166,-187.18,198,1,0.8285,0.2004
DQN,deceptive_grid,0,100,15340,-166.66,174,1,0.8265,0.182313
DQN,deceptive_grid,0,101,15524,-204.38,184,1,0.8244,0.179663
DQN,deceptive_grid,0,102,15598,-70.8,74,1,0.8236,0.19279
DQN,deceptive_grid,0,103,15798,-167.36,200,0,0.8213,0.174054
DQN,deceptive_grid,0,104,15900,-62.96,102,1,0.8202,0.171103
DQN,deceptive_grid,0,105,15978,-90.06,78,1,0.8193,0.168369
DQN,deceptive_grid,0,106,16009,-12.62,31,1,0.8189,0.189774
DQN,deceptive_grid,0,107,16126,-67.04,117,1,0.8176,0.200541
DQN,deceptive_grid,0,108,16198,-10.32,72,1,0.8168,0.189141
DQN,deceptive_grid,0,109,16277,-41.98,79,1,0.8159,0.175892
DQN,deceptive_grid,0,110,16423,-122.32,146,1,0.8143,0.171799
DQN,deceptive_grid,0,111,16554,-102.32,131,1,0.8128,0.184174
DQN,deceptive_grid,0,112,16655,-57.7,101,1,0.8116,0.180444
DQN,deceptive_grid,0,113,16708,-31.76,53,1,0.811,0.171988
DQN,deceptive_grid,0,114,16845,-148.72,137,1,0.8095,0.162101
DQN,deceptive_grid,0,115,16865,2.54,20,1,0.8093,0.156069
DQN,deceptive_grid,0,116,16902,-29.54,37,1,0.8088,0.16046
DQN,deceptive_grid,0,117,17053,-194.24,151,1,0.8071,0.169546
DQN,deceptive_grid,0,118,17253,-201.74,200,0,0.8049,0.169185
DQN,deceptive_grid,0,119,17286,-15.76,33,1,0.8045,0.159769
DQN,deceptive_grid,0,120,17378,-53.84,92,1,0.8035,0.157738
DQN,deceptive_grid,0,121,17449,-56.38,71,1,0.8027,0.163017
DQN,deceptive_grid,0,122,17539,-80.08,90,1,0.8016,0.174055
DQN,deceptive_grid,0,123,17577,-19.12,38,1,0.8012,0.163094
DQN,deceptive_grid,0,124,17656,-62.9,79,1,0.8003,0.180624
DQN,deceptive_grid,0,125,17856,-225.2,200,0,0.7981,0.161384
DQN,deceptive_grid,0,126,17921,-19.02,65,1,0.7973,0.154839
DQN,deceptive_grid,0,127,18060,-102.54,139,1,0.7957,0.175419
DQN,deceptive_grid,0,128,18120,-30.18,60,1,0.7951,0.178151
DQN,deceptive_grid,0,129,18134,10.18,14,1,0.7949,0.17529
DQN,deceptive_grid,0,130,18263,-68.3,129,1,0.7935,0.154723
DQN,deceptive_grid,0,131,18278,6.86,15,1,0.7933,0.142465
DQN,deceptive_grid,0,132,18327,-33.52,49,1,0.7927,0.151621
DQN,deceptive_grid,0,133,18350,8.1,23,1,0.7925,0.153502
DQN,deceptive_grid,0,134,18506,-104.78,156,1,0.7907,0.15419
DQN,deceptive_grid,0,135,18599,-82.08,93,1,0.7897,0.171733
DQN,deceptive_grid,0,136,18670,-72.18,71,1,0.7889,0.159978
DQN,deceptive_grid,0,137,18869,-155.3,199,1,0.7866,0.148887
DQN,deceptive_grid,0,138,19031,-131.74,162,1,0.7848,0.154367
DQN,deceptive_grid,0,139,19059,0.0,28,1,0.7845,0.167242
DQN,deceptive_grid,0,140,19173,-47.14,114,1,0.7832,0.147186
DQN,deceptive_grid,0,141,19251,-62.54,78,1,0.7823,0.143945
DQN,deceptive_grid,0,142,19330,-53.46,79,1,0.7814,0.140317
DQN,deceptive_grid,0,143,19392,-47.34,62,1,0.7807,0.144701
DQN,deceptive_grid,0,144,19456,-41.4,64,1,0.78,0.133865
DQN,deceptive_grid,0,145,19498,8.3,42,1,0.7795,0.134197
DQN,deceptive_grid,0,146,19635,-126.2,137,1,0.7779,0.147197
DQN,deceptive_grid,0,147,19772,-133.4,137,1,0.7764,0.135258
DQN,deceptive_grid,0,148,19789,-0.8,17,1,0.7762,0.138868
DQN,deceptive_grid,0,149,19822,8.46,33,1,0.7758,0.115369
DQN,deceptive_grid,0,150,19952,-117.02,130,1,0.7744,0.125303
DQN,deceptive_grid,0,151,20014,-8.86,62,1,0.7737,0.15117
DQN,deceptive_grid,0,152,20053,3.02,39,1,0.7732,0.166035
DQN,deceptive_grid,0,153,20102,-17.54,49,1,0.7727,0.155862
DQN,deceptive_grid,0,154,20252,-120.8,150,1,0.771,0.135375
DQN,deceptive_grid,0,155,20318,-19.58,66,1,0.7702,0.129466
DQN,deceptive_grid,0,156,20409,-77.88,91,1,0.7692,0.123944
DQN,deceptive_grid,0,157,20499,-77.0,90,1,0.7682,0.127976
DQN,deceptive_grid,0,158,20663,-152.16,164,1,0.7663,0.133636
DQN,deceptive_grid,0,159,20721,-2.6,58,1,0.7657,0.128332
DQN,deceptive_grid,0,160,20921,-207.32,200,0,0.7634,0.122436
DQN,deceptive_grid,0,161,20970,-26.52,49,1,0.7628,0.122945
DQN,deceptive_grid,0,162,21023,-47.86,53,1,0.7622,0.121419
DQN,deceptive_grid,0,163,21079,-18.18,56,1,0.7616,0.130324
DQN,deceptive_grid,0,164,21172,-70.9,93,1,0.7606,0.117961
DQN,deceptive_grid,0,165,21217,-1.38,45,1,0.76,0.109237
DQN,deceptive_grid,0,166,21267,-19.16,50,1,0.7595,0.119022
DQN,deceptive_grid,0,167,21360,-69.96,93,1,0.7584,0.103171
DQN,deceptive_grid,0,168,21363,14.06,3,1,0.7584,0.111761
DQN,deceptive_grid,0,169,21557,-134.62,194,1,0.7562,0.115489
DQN,deceptive_grid,0,170,21684,-109.72,127,1,0.7548,0.106766
DQN,deceptive_grid,0,171,21783,-47.08,99,1,0.7536,0.100824
DQN,deceptive_grid,0,172,21815,-4.44,32,1,0.7533,0.105453
DQN,deceptive_grid,0,173,21872,-37.72,57,1,0.7526,0.093869
DQN,deceptive_grid,0,174,21975,-114.66,103,1,0.7515,0.100381
DQN,deceptive_grid,0,175,21987,11.96,12,1,0.7513,0.089035
DQN,deceptive_grid,0,176,22051,-32.2,64,1,0.7506,0.117413
DQN,deceptive_grid,0,177,22238,-161.3,187,1,0.7485,0.104495
DQN,deceptive_grid,0,178,22374,-107.56,136,1,0.747,0.098637
DQN,deceptive_grid,0,179,22415,-2.92,41,1,0.7465,0.092079
DQN,deceptive_grid,0,180,22479,-42.54,64,1,0.7458,0.093095
DQN,deceptive_grid,0,181,22482,14.06,3,1,0.7457,0.076122
DQN,deceptive_grid,0,182,22499,1.5,17,1,0.7455,0.089705
DQN,deceptive_grid,0,183,22533,-6.34,34,1,0.7452,0.120141
DQN,deceptive_grid,0,184,22567,-28.58,34,1,0.7448,0.105034
DQN,deceptive_grid,0,185,22644,-74.32,77,1,0.7439,0.106557
DQN,deceptive_grid,0,186,22746,-51.82,102,1,0.7428,0.090287
DQN,deceptive_grid,0,187,22840,-34.62,94,1,0.7417,0.08424
DQN,deceptive_grid,0,188,22858,1.94,18,1,0.7415,0.084108
DQN,deceptive_grid,0,189,22973,-62.48,115,1,0.7402,0.089879
DQN,deceptive_grid,0,190,22991,6.3,18,1,0.74,0.091119
DQN,deceptive_grid,0,191,23031,-10.52,40,1,0.7395,0.115233
DQN,deceptive_grid,0,192,23040,16.72,9,1,0.7394,0.106526
DQN,deceptive_grid,0,193,23160,-89.18,120,1,0.7381,0.100242
DQN,deceptive_grid,0,194,23313,-116.22,153,1,0.7363,0.096253
DQN,deceptive_grid,0,195,23374,-31.2,61,1,0.7357,0.082937
DQN,deceptive_grid,0,196,23379,12.2,5,1,0.7356,0.0823
DQN,deceptive_grid,0,197,23480,-59.0,101,1,0.7345,0.08839
DQN,deceptive_grid,0,198,23495,15.7,15,1,0.7343,0.080898
DQN,deceptive_grid,0,199,23541,-19.84,46,1,0.7338,0.127801
DQN,deceptive_grid,0,200,23559,15.06,18,1,0.7336,0.100057
DQN,deceptive_grid,0,201,23659,-54.48,100,1,0.7324,0.095528
DQN,deceptive_grid,0,202,23738,-24.82,79,1,0.7315,0.097159
DQN,deceptive_grid,0,203,23784,-16.3,46,1,0.731,0.087671
DQN,deceptive_grid,0,204,23949,-105.84,165,1,0.7291,0.091618
DQN,deceptive_grid,0,205,23974,0.64,25,1,0.7289,0.084692
DQN,deceptive_grid,0,206,23976,13.02,2,1,0.7288,0.109481
DQN,deceptive_grid,0,207,24119,-98.58,143,1,0.7272,0.095971
DQN,deceptive_grid,0,208,24127,1.36,8,1,0.7271,0.102231
DQN,deceptive_grid,0,209,24144,-7.06,17,1,0.7269,0.086694
DQN,deceptive_grid,0,210,24198,-15.66,54,1,0.7263,0.08797
DQN,deceptive_grid,0,211,24259,-42.44,61,1,0.7256,0.089616
DQN,deceptive_grid,0,212,24317,-16.18,58,1,0.725,0.084619
DQN,deceptive_grid,0,213,24389,-43.9,72,1,0.7242,0.079239
DQN,deceptive_grid,0,214,24428,-24.58,39,1,0.7237,0.084369
DQN,deceptive_grid,0,215,24530,-56.2,102,1,0.7226,0.090363
DQN,deceptive_grid,0,216,24549,5.28,19,1,0.7224,0.104082
DQN,deceptive_grid,0,217,24601,-51.2,52,1,0.7218,0.092273
DQN,deceptive_grid,0,218,24663,-24.22,62,1,0.7211,0.089302
DQN,deceptive_grid,0,219,24677,9.86,14,1,0.7209,0.084731
DQN,deceptive_grid,0,220,24699,11.1,22,1,0.7207,0.089054
DQN,deceptive_grid,0,221,24741,4.66,42,1,0.7202,0.082005
DQN,deceptive_grid,0,222,24785,-8.08,44,1,0.7197,0.078095
DQN,deceptive_grid,0,223,24834,-24.78,49,1,0.7191,0.086335
DQN,deceptive_grid,0,224,24877,5.66,43,1,0.7187,0.081217
DQN,deceptive_grid,0,225,25008,-121.58,131,1,0.7172,0.08284
DQN,deceptive_grid,0,226,25043,-14.3,35,1,0.7168,0.102038
DQN,deceptive_grid,0,227,25146,-55.1,103,1,0.7156,0.079462
DQN,deceptive_grid,0,228,25226,-19.3,80,1,0.7147,0.084154
DQN,deceptive_grid,0,229,25283,-12.64,57,1,0.7141,0.078141
DQN,deceptive_grid,0,230,25304,5.64,21,1,0.7138,0.072937
DQN,deceptive_grid,0,231,25416,-67.02,112,1,0.7126,0.068057
DQN,deceptive_grid,0,232,25491,-42.58,75,1,0.7117,0.068879
DQN,deceptive_grid,0,233,25547,-34.66,56,1,0.7111,0.08475
DQN,deceptive_grid,0,234,25591,-19.16,44,1,0.7106,0.079755
DQN,deceptive_grid,0,235,25686,-65.7,95,1,0.7095,0.073357
DQN,deceptive_grid,0,236,25752,-27.28,66,1,0.7088,0.071415
DQN,deceptive_grid,0,237,25873,-113.08,121,1,0.7074,0.06851
DQN,deceptive_grid,0,238,25893,-9.42,20,1,0.7072,0.068396
DQN,deceptive_grid,0,239,25933,-15.7,40,1,0.7067,0.079411
DQN,deceptive_grid,0,240,26015,-34.4,82,1,0.7058,0.073603
DQN,deceptive_grid,0,241,26126,-129.16,111,1,0.7045,0.073487
DQN,deceptive_grid,0,242,26293,-148.72,167,1,0.7026,0.067539
DQN,deceptive_grid,0,243,26396,-66.28,103,1,0.7015,0.064675
DQN,deceptive_grid,0,244,26447,-20.28,51,1,0.7009,0.05915
DQN,deceptive_grid,0,245,26534,-69.6,87,1,0.6999,0.071942
DQN,deceptive_grid,0,246,26543,4.3,9,1,0.6998,0.064257
DQN,deceptive_grid,0,247,26592,-5.98,49,1,0.6993,0.064785
DQN,deceptive_grid,0,248,26691,-77.42,99,1,0.6981,0.063145
DQN,deceptive_grid,0,249,26727,-4.64,36,1,0.6977,0.061369
DQN,deceptive_grid,0,250,26790,-30.64,63,1,0.697,0.065747
DQN,deceptive_grid,0,251,26846,-12.52,56,1,0.6964,0.060683
DQN,deceptive_grid,0,252,26889,0.34,43,1,0.6959,0.05787
DQN,deceptive_grid,0,253,26966,-40.48,77,1,0.695,0.06187
DQN,deceptive_grid,0,254,27000,-5.28,34,1,0.6946,0.068618
DQN,deceptive_grid,0,255,27033,5.72,33,1,0.6943,0.063518
DQN,deceptive_grid,0,256,27149,-72.2,116,1,0.693,0.055391
DQN,deceptive_grid,0,257,27213,-6.44,64,1,0.6922,0.050928
DQN,deceptive_grid,0,258,27262,-5.3,49,1,0.6917,0.057045
DQN,deceptive_grid,0,259,27296,-8.26,34,1,0.6913,0.052186
DQN,deceptive_grid,0,260,27355,-27.48,59,1,0.6906,0.0468
DQN,deceptive_grid,0,261,27378,-18.14,23,1,0.6904,0.049986
DQN,deceptive_grid,0,262,27419,-6.76,41,1,0.6899,0.050071
DQN,deceptive_grid,0,263,27434,2.66,15,1,0.6897,0.052197
DQN,deceptive_grid,0,264,27517,-52.64,83,1,0.6888,0.052567
DQN,deceptive_grid,0,265,27538,9.8,21,1,0.6886,0.063363
DQN,deceptive_grid,0,266,27586,-25.82,48,1,0.688,0.058161
DQN,deceptive_grid,0,267,27656,-9.24,70,1,0.6872,0.051589
DQN,deceptive_grid,0,268,27690,-7.82,34,1,0.6868,0.048211
DQN,deceptive_grid,0,269,27774,-59.52,84,1,0.6859,0.047437
DQN,deceptive_grid,0,270,27831,-32.24,57,1,0.6852,0.049979
DQN,deceptive_grid,0,271,27897,-24.5,66,1,0.6845,0.044087
DQN,deceptive_grid,0,272,27978,-43.2,81,1,0.6836,0.044332
DQN,deceptive_grid,0,273,28019,-27.68,41,1,0.6831,0.051261
DQN,deceptive_grid,0,274,28038,-0.72,19,1,0.6829,0.062102
DQN,deceptive_grid,0,275,28089,-14.18,51,1,0.6823,0.052291
DQN,deceptive_grid,0,276,28135,-4.94,46,1,0.6818,0.053459
DQN,deceptive_grid,0,277,28210,-90.46,75,1,0.681,0.048378
DQN,deceptive_grid,0,278,28230,2.12,20,1,0.6807,0.042068
DQN,deceptive_grid,0,279,28267,-5.12,37,1,0.6803,0.054675
DQN,deceptive_grid,0,280,28336,-29.78,69,1,0.6795,0.045372
DQN,deceptive_grid,0,281,28383,0.54,47,1,0.679,0.044178
DQN,deceptive_grid,0,282,28412,-6.16,29,1,0.6787,0.045956
DQN,deceptive_grid,0,283,28458,8.9,46,1,0.6782,0.044686
DQN,deceptive_grid,0,284,28486,-9.52,28,1,0.6778,0.039107
DQN,deceptive_grid,0,285,28560,-24.38,74,1,0.677,0.04945
DQN,deceptive_grid,0,286,28563,8.04,3,1,0.677,0.041342
DQN,deceptive_grid,0,287,28586,12.7,23,1,0.6767,0.043069
DQN,deceptive_grid,0,288,28672,-64.56,86,1,0.6757,0.040947
DQN,deceptive_grid,0,289,28694,-0.96,22,1,0.6755,0.039564
DQN,deceptive_grid,0,290,28738,3.92,44,1,0.675,0.04032
DQN,deceptive_grid,0,291,28819,-27.32,81,1,0.6741,0.03703
DQN,deceptive_grid,0,292,28845,-11.82,26,1,0.6738,0.039202
DQN,deceptive_grid,0,293,28863,18.94,18,1,0.6736,0.041593
DQN,deceptive_grid,0,294,28948,-51.24,85,1,0.6726,0.040329
DQN,deceptive_grid,0,295,29030,-73.58,82,1,0.6717,0.042551
DQN,deceptive_grid,0,296,29079,-25.72,49,1,0.6711,0.042596
DQN,deceptive_grid,0,297,29103,-15.86,24,1,0.6709,0.038828
DQN,deceptive_grid,0,298,29148,0.12,45,1,0.6704,0.03908
DQN,deceptive_grid,0,299,29152,9.08,4,1,0.6703,0.046308
DQN,deceptive_grid,0,300,29199,-35.46,47,1,0.6698,0.040522
DQN,deceptive_grid,0,301,29276,-27.6,77,1,0.6689,0.042605
DQN,deceptive_grid,0,302,29341,-18.4,65,1,0.6682,0.03858
DQN,deceptive_grid,0,303,29388,-3.4,47,1,0.6676,0.035582
DQN,deceptive_grid,0,304,29487,-53.48,99,1,0.6665,0.036094
DQN,deceptive_grid,0,305,29574,-41.4,87,1,0.6655,0.042271
DQN,deceptive_grid,0,306,29623,-12.58,49,1,0.665,0.039194
DQN,deceptive_grid,0,307,29684,-19.46,61,1,0.6643,0.037961
DQN,deceptive_grid,0,308,29755,-50.48,71,1,0.6635,0.038528
DQN,deceptive_grid,0,309,29824,-31.18,69,1,0.6627,0.033514
DQN,deceptive_grid,0,310,29859,1.5,35,1,0.6623,0.033364
DQN,deceptive_grid,0,311,29936,-48.78,77,1,0.6614,0.035252
DQN,deceptive_grid,0,312,30008,-73.8,72,1,0.6606,0.032964
DQN,deceptive_grid,0,313,30037,4.64,29,1,0.6603,0.040411
DQN,deceptive_grid,0,314,30092,-33.38,55,1,0.6597,0.038024
DQN,deceptive_grid,0,315,30095,14.06,3,1,0.6596,0.024681
DQN,deceptive_grid,0,316,30133,7.66,38,1,0.6592,0.036063
DQN,deceptive_grid,0,317,30212,-33.5,79,1,0.6583,0.035182
DQN,deceptive_grid,0,318,30224,5.82,12,1,0.6582,0.03198
DQN,deceptive_grid,0,319,30267,-4.06,43,1,0.6577,0.032857
DQN,deceptive_grid,0,320,30336,-20.6,69,1,0.6569,0.034813
DQN,deceptive_grid,0,321,30358,19.98,22,1,0.6567,0.031037
DQN,deceptive_grid,0,322,30416,-33.42,58,1,0.656,0.032078
DQN,deceptive_grid,0,323,30476,-21.14,60,1,0.6553,0.031254
DQN,deceptive_grid,0,324,30509,-18.78,33,1,0.655,0.034963
DQN,deceptive_grid,0,325,30543,-0.48,34,1,0.6546,0.044217
DQN,deceptive_grid,0,326,30578,-4.6,35,1,0.6542,0.038046
DQN,deceptive_grid,0,327,30609,0.52,31,1,0.6538,0.037254
DQN,deceptive_grid,0,328,30651,-36.04,42,1,0.6534,0.039942
DQN,deceptive_grid,0,329,30687,-20.06,36,1,0.6529,0.039271
DQN,deceptive_grid,0,330,30701,1.84,14,1,0.6528,0.040979
DQN,deceptive_grid,0,331,30752,-1.74,51,1,0.6522,0.036673
DQN,deceptive_grid,0,332,30835,-54.9,83,1,0.6513,0.034259
DQN,deceptive_grid,0,333,30874,-26.66,39,1,0.6508,0.033025
DQN,deceptive_grid,0,334,30954,-51.2,80,1,0.6499,0.032343
DQN,deceptive_grid,0,335,30989,-1.32,35,1,0.6495,0.02803
DQN,deceptive_grid,0,336,30998,6.4,9,1,0.6494,0.031716
DQN,deceptive_grid,0,337,31008,17.7,10,1,0.6493,0.044049
DQN,deceptive_grid,0,338,31032,-8.48,24,1,0.649,0.048462
DQN,deceptive_grid,0,339,31061,13.18,29,1,0.6487,0.041275
DQN,deceptive_grid,0,340,31105,-23.78,44,1,0.6482,0.041736
DQN,deceptive_grid,0,341,31151,-22.88,46,1,0.6477,0.036062
DQN,deceptive_grid,0,342,31198,0.9,47,1,0.6472,0.034862
DQN,deceptive_grid,0,343,31254,-37.92,56,1,0.6465,0.03519
DQN,deceptive_grid,0,344,31288,-15.38,34,1,0.6461,0.034532
DQN,deceptive_grid,0,345,31306,10.74,18,1,0.6459,0.031559
DQN,deceptive_grid,0,346,31343,-8.82,37,1,0.6455,0.034623
DQN,deceptive_grid,0,347,31404,-8.26,61,1,0.6448,0.034481
DQN,deceptive_grid,0,348,31471,-14.3,67,1,0.6441,0.030937
DQN,deceptive_grid,0,349,31507,-20.64,36,1,0.6437,0.032474
DQN,deceptive_grid,0,350,31543,-7.04,36,1,0.6433,0.04377
DQN,deceptive_grid,0,351,31606,-16.98,63,1,0.6426,0.034086
DQN,deceptive_grid,0,352,31616,13.54,10,1,0.6424,0.042464
DQN,deceptive_grid,0,353,31671,-21.4,55,1,0.6418,0.038873
DQN,deceptive_grid,0,354,31709,-25.64,38,1,0.6414,0.036276
DQN,deceptive_grid,0,355,31773,-39.08,64,1,0.6407,0.034038
DQN,deceptive_grid,0,356,31800,-7.4,27,1,0.6404,0.027572
DQN,deceptive_grid,0,357,31829,-2.34,29,1,0.64,0.03483
DQN,deceptive_grid,0,358,31854,-20.34,25,1,0.6397,0.030437
DQN,deceptive_grid,0,359,31865,8.5,11,1,0.6396,0.030601
DQN,deceptive_grid,0,360,31883,0.48,18,1,0.6394,0.03114
DQN,deceptive_grid,0,361,31910,-6.48,27,1,0.6391,0.030955
DQN,deceptive_grid,0,362,31913,14.06,3,1,0.6391,0.033408
DQN,deceptive_grid,0,363,31947,-22.92,34,1,0.6387,0.030534
DQN,deceptive_grid,0,364,31991,-1.46,44,1,0.6382,0.028583
DQN,deceptive_grid,0,365,32018,-15.86,27,1,0.6379,0.041716
DQN,deceptive_grid,0,366,32072,-3.3,54,1,0.6373,0.036635
DQN,deceptive_grid,0,367,32108,-6.98,36,1,0.6369,0.030255
DQN,deceptive_grid,0,368,32168,-37.04,60,1,0.6362,0.033665
DQN,deceptive_grid,0,369,32210,2.76,42,1,0.6357,0.031181
