algo,grid,seed,episode,global_step,episode_return,episode_length,success,epsilon,mean_loss
DQN,deceptive_grid,0,111,16125,-163.0,148,1,0.8176,0.183285
DQN,deceptive_grid,0,112,16198,-52.0,73,1,0.8168,0.178472
DQN,deceptive_grid,0,113,16203,12.0,5,1,0.8168,0.171969
DQN,deceptive_grid,0,114,16265,-45.0,62,1,0.8161,0.161195
DQN,deceptive_grid,0,115,16392,-174.0,127,1,0.8146,0.156902
DQN,deceptive_grid,0,116,16402,-1.0,10,1,0.8145,0.170973
DQN,deceptive_grid,0,117,16602,-264.0,200,0,0.8122,0.169073
DQN,deceptive_grid,0,118,16716,-91.0,114,1,0.811,0.169945
DQN,deceptive_grid,0,119,16743,2.0,27,1,0.8106,0.175366
DQN,deceptive_grid,0,120,16841,-95.0,98,1,0.8095,0.15315
DQN,deceptive_grid,0,121,16997,-155.0,156,1,0.8078,0.151935
DQN,deceptive_grid,0,122,17071,-51.0,74,1,0.8069,0.170841
DQN,deceptive_grid,0,123,17269,-255.0,198,1,0.8047,0.158498
DQN,deceptive_grid,0,124,17377,-91.0,108,1,0.8035,0.149173
DQN,deceptive_grid,0,125,17432,-30.0,55,1,0.8029,0.149613
DQN,deceptive_grid,0,126,17539,-104.0,107,1,0.8016,0.17637
DQN,deceptive_grid,0,127,17629,-71.0,90,1,0.8006,0.177347
DQN,deceptive_grid,0,128,17767,-141.0,138,1,0.7991,0.158315
DQN,deceptive_grid,0,129,17840,-62.0,73,1,0.7982,0.143525
DQN,deceptive_grid,0,130,17906,-33.0,66,1,0.7975,0.14617
DQN,deceptive_grid,0,131,17961,-58.0,55,1,0.7969,0.148903
DQN,deceptive_grid,0,132,18039,-63.0,78,1,0.796,0.169848
DQN,deceptive_grid,0,133,18116,-72.0,77,1,0.7951,0.171457
DQN,deceptive_grid,0,134,18264,-123.0,148,1,0.7934,0.146724
DQN,deceptive_grid,0,135,18302,-17.0,38,1,0.793,0.148636
DQN,deceptive_grid,0,136,18471,-202.0,169,1,0.7911,0.138752
DQN,deceptive_grid,0,137,18544,-40.0,73,1,0.7903,0.171428
DQN,deceptive_grid,0,138,18671,-116.0,127,1,0.7888,0.165883
DQN,deceptive_grid,0,139,18868,-224.0,197,1,0.7866,0.146859
DQN,deceptive_grid,0,140,18968,-69.0,100,1,0.7855,0.142141
DQN,deceptive_grid,0,141,19016,-41.0,48,1,0.7849,0.177167
DQN,deceptive_grid,0,142,19125,-92.0,109,1,0.7837,0.178261
DQN,deceptive_grid,0,143,19176,-30.0,51,1,0.7831,0.161993
DQN,deceptive_grid,0,144,19196,3.0,20,1,0.7829,0.139667
DQN,deceptive_grid,0,145,19273,-46.0,77,1,0.782,0.151718
DQN,deceptive_grid,0,146,19335,-43.0,62,1,0.7813,0.147364
DQN,deceptive_grid,0,147,19389,-49.0,54,1,0.7807,0.143672
DQN,deceptive_grid,0,148,19405,11.0,16,1,0.7805,0.127136
DQN,deceptive_grid,0,149,19601,-213.0,196,1,0.7783,0.157458
DQN,deceptive_grid,0,150,19635,-35.0,34,1,0.7779,0.155864
DQN,deceptive_grid,0,151,19761,-83.0,126,1,0.7765,0.153604
DQN,deceptive_grid,0,152,19819,-41.0,58,1,0.7759,0.140189
DQN,deceptive_grid,0,153,19865,-41.0,46,1,0.7753,0.146772
DQN,deceptive_grid,0,154,19952,-78.0,87,1,0.7744,0.134223
DQN,deceptive_grid,0,155,20012,-33.0,60,1,0.7737,0.150973
DQN,deceptive_grid,0,156,20052,-25.0,40,1,0.7732,0.207991
DQN,deceptive_grid,0,157,20250,-237.0,198,1,0.771,0.165714
DQN,deceptive_grid,0,158,20354,-89.0,104,1,0.7698,0.151038
DQN,deceptive_grid,0,159,20444,-61.0,90,1,0.7688,0.155607
DQN,deceptive_grid,0,160,20497,-30.0,53,1,0.7682,0.153079
DQN,deceptive_grid,0,161,20667,-181.0,170,1,0.7663,0.186701
DQN,deceptive_grid,0,162,20682,10.0,15,1,0.7661,0.144552
DQN,deceptive_grid,0,163,20718,-7.0,36,1,0.7657,0.176597
DQN,deceptive_grid,0,164,20851,-124.0,133,1,0.7642,0.151037
DQN,deceptive_grid,0,165,21017,-135.0,166,1,0.7623,0.155885
DQN,deceptive_grid,0,166,21215,-205.0,198,1,0.7601,0.190298
DQN,deceptive_grid,0,167,21290,-48.0,75,1,0.7592,0.165237
DQN,deceptive_grid,0,168,21293,14.0,3,1,0.7592,0.15492
DQN,deceptive_grid,0,169,21423,-121.0,130,1,0.7577,0.158388
DQN,deceptive_grid,0,170,21606,-184.0,183,1,0.7556,0.184204
DQN,deceptive_grid,0,171,21707,-100.0,101,1,0.7545,0.169193
DQN,deceptive_grid,0,172,21773,-57.0,66,1,0.7538,0.172558
DQN,deceptive_grid,0,173,21841,-67.0,68,1,0.753,0.163594
DQN,deceptive_grid,0,174,21974,-174.0,133,1,0.7515,0.163085
DQN,deceptive_grid,0,175,21998,-9.0,24,1,0.7512,0.148783
DQN,deceptive_grid,0,176,22065,-60.0,67,1,0.7505,0.2024
DQN,deceptive_grid,0,177,22243,-195.0,178,1,0.7484,0.155299
DQN,deceptive_grid,0,178,22410,-146.0,167,1,0.7466,0.146263
DQN,deceptive_grid,0,179,22470,-25.0,60,1,0.7459,0.14287
DQN,deceptive_grid,0,180,22662,-201.0,192,1,0.7437,0.154488
DQN,deceptive_grid,0,181,22676,-1.0,14,1,0.7435,0.13934
DQN,deceptive_grid,0,182,22711,-26.0,35,1,0.7431,0.123365
DQN,deceptive_grid,0,183,22760,-20.0,49,1,0.7426,0.129515
DQN,deceptive_grid,0,184,22775,0.0,15,1,0.7424,0.120628
DQN,deceptive_grid,0,185,22804,-18.0,29,1,0.7421,0.137754
DQN,deceptive_grid,0,186,22890,-73.0,86,1,0.7411,0.139778
DQN,deceptive_grid,0,187,22973,-68.0,83,1,0.7402,0.1303
DQN,deceptive_grid,0,188,22999,-15.0,26,1,0.7399,0.128421
DQN,deceptive_grid,0,189,23161,-143.0,162,1,0.7381,0.151316
DQN,deceptive_grid,0,190,23175,9.0,14,1,0.7379,0.148285
DQN,deceptive_grid,0,191,23188,16.0,13,1,0.7378,0.136424
DQN,deceptive_grid,0,192,23200,9.0,12,1,0.7376,0.143883
DQN,deceptive_grid,0,193,23331,-106.0,131,1,0.7361,0.123103
DQN,deceptive_grid,0,194,23480,-128.0,149,1,0.7345,0.118523
DQN,deceptive_grid,0,195,23534,-27.0,54,1,0.7338,0.158282
DQN,deceptive_grid,0,196,23561,-18.0,27,1,0.7335,0.148694
DQN,deceptive_grid,0,197,23659,-89.0,98,1,0.7324,0.135437
DQN,deceptive_grid,0,198,23726,-38.0,67,1,0.7317,0.116657
DQN,deceptive_grid,0,199,23789,-40.0,63,1,0.731,0.113309
DQN,deceptive_grid,0,200,23855,-43.0,66,1,0.7302,0.109433
DQN,deceptive_grid,0,201,23944,-54.0,89,1,0.7292,0.106523
DQN,deceptive_grid,0,202,23976,-7.0,32,1,0.7288,0.104568
DQN,deceptive_grid,0,203,24120,-153.0,144,1,0.7272,0.129721
DQN,deceptive_grid,0,204,24170,-13.0,50,1,0.7266,0.114014
DQN,deceptive_grid,0,205,24205,-28.0,35,1,0.7263,0.107136
DQN,deceptive_grid,0,206,24217,-5.0,12,1,0.7261,0.098189
DQN,deceptive_grid,0,207,24315,-59.0,98,1,0.725,0.110378
DQN,deceptive_grid,0,208,24326,10.0,11,1,0.7249,0.113194
DQN,deceptive_grid,0,209,24335,8.0,9,1,0.7248,0.101834
DQN,deceptive_grid,0,210,24392,-30.0,57,1,0.7241,0.106653
DQN,deceptive_grid,0,211,24428,-17.0,36,1,0.7237,0.1023
DQN,deceptive_grid,0,212,24530,-87.0,102,1,0.7226,0.109447
DQN,deceptive_grid,0,213,24623,-112.0,93,1,0.7215,0.109453
DQN,deceptive_grid,0,214,24674,-50.0,51,1,0.7209,0.103778
DQN,deceptive_grid,0,215,24745,-42.0,71,1,0.7201,0.108806
DQN,deceptive_grid,0,216,24785,-13.0,40,1,0.7197,0.103524
DQN,deceptive_grid,0,217,24804,-2.0,19,1,0.7195,0.096622
DQN,deceptive_grid,0,218,24849,0.0,45,1,0.719,0.088413
DQN,deceptive_grid,0,219,24913,-41.0,64,1,0.7182,0.086653
DQN,deceptive_grid,0,220,24946,-6.0,33,1,0.7179,0.080948
DQN,deceptive_grid,0,221,24989,-16.0,43,1,0.7174,0.09542
DQN,deceptive_grid,0,222,25035,-31.0,46,1,0.7169,0.128063
DQN,deceptive_grid,0,223,25145,-97.0,110,1,0.7156,0.09674
DQN,deceptive_grid,0,224,25263,-89.0,118,1,0.7143,0.08657
DQN,deceptive_grid,0,225,25285,-1.0,22,1,0.714,0.096994
DQN,deceptive_grid,0,226,25304,6.0,19,1,0.7138,0.089804
DQN,deceptive_grid,0,227,25387,-56.0,83,1,0.7129,0.089182
DQN,deceptive_grid,0,228,25447,-23.0,60,1,0.7122,0.080648
DQN,deceptive_grid,0,229,25592,-134.0,145,1,0.7106,0.103952
DQN,deceptive_grid,0,230,25627,-18.0,35,1,0.7102,0.087517
DQN,deceptive_grid,0,231,25692,-36.0,65,1,0.7094,0.092704
DQN,deceptive_grid,0,232,25753,-28.0,61,1,0.7087,0.078979
DQN,deceptive_grid,0,233,25822,-82.0,69,1,0.708,0.080463
DQN,deceptive_grid,0,234,25849,-10.0,27,1,0.7077,0.087643
DQN,deceptive_grid,0,235,26008,-174.0,159,1,0.7059,0.085525
DQN,deceptive_grid,0,236,26071,-40.0,63,1,0.7051,0.103154
DQN,deceptive_grid,0,237,26131,-49.0,60,1,0.7045,0.080949
DQN,deceptive_grid,0,238,26153,-13.0,22,1,0.7042,0.075
DQN,deceptive_grid,0,239,26223,-83.0,70,1,0.7034,0.084977
DQN,deceptive_grid,0,240,26368,-106.0,145,1,0.7018,0.072996
DQN,deceptive_grid,0,241,26416,-35.0,48,1,0.7012,0.069634
DQN,deceptive_grid,0,242,26524,-95.0,108,1,0.7,0.078809
DQN,deceptive_grid,0,243,26596,-31.0,72,1,0.6992,0.084913
DQN,deceptive_grid,0,244,26621,0.0,25,1,0.6989,0.073461
DQN,deceptive_grid,0,245,26635,7.0,14,1,0.6988,0.074422
DQN,deceptive_grid,0,246,26645,7.0,10,1,0.6987,0.059615
DQN,deceptive_grid,0,247,26754,-74.0,109,1,0.6974,0.071092
DQN,deceptive_grid,0,248,26774,9.0,20,1,0.6972,0.068475
DQN,deceptive_grid,0,249,26802,-1.0,28,1,0.6969,0.06767
DQN,deceptive_grid,0,250,26865,-32.0,63,1,0.6962,0.066625
DQN,deceptive_grid,0,251,26928,-32.0,63,1,0.6955,0.073747
DQN,deceptive_grid,0,252,26993,-44.0,65,1,0.6947,0.06353
DQN,deceptive_grid,0,253,27046,-30.0,53,1,0.6941,0.087805
DQN,deceptive_grid,0,254,27068,3.0,22,1,0.6939,0.079028
DQN,deceptive_grid,0,255,27168,-63.0,100,1,0.6927,0.074127
DQN,deceptive_grid,0,256,27228,-27.0,60,1,0.6921,0.069887
DQN,deceptive_grid,0,257,27312,-69.0,84,1,0.6911,0.069274
DQN,deceptive_grid,0,258,27384,-27.0,72,1,0.6903,0.062643
DQN,deceptive_grid,0,259,27420,-13.0,36,1,0.6899,0.060246
DQN,deceptive_grid,0,260,27518,-57.0,98,1,0.6888,0.076841
DQN,deceptive_grid,0,261,27524,9.0,6,1,0.6887,0.065747
DQN,deceptive_grid,0,262,27555,-10.0,31,1,0.6884,0.076782
DQN,deceptive_grid,0,263,27586,-22.0,31,1,0.688,0.073664
DQN,deceptive_grid,0,264,27634,-57.0,48,1,0.6875,0.074089
DQN,deceptive_grid,0,265,27664,-5.0,30,1,0.6871,0.061557
DQN,deceptive_grid,0,266,27689,-4.0,25,1,0.6869,0.059732
DQN,deceptive_grid,0,267,27865,-153.0,176,1,0.6849,0.059918
DQN,deceptive_grid,0,268,27897,-9.0,32,1,0.6845,0.054443
DQN,deceptive_grid,0,269,27959,-55.0,62,1,0.6838,0.059048
DQN,deceptive_grid,0,270,28159,-240.0,200,0,0.6815,0.076795
DQN,deceptive_grid,0,271,28254,-76.0,95,1,0.6805,0.067443
DQN,deceptive_grid,0,272,28323,-30.0,69,1,0.6797,0.063084
DQN,deceptive_grid,0,273,28492,-162.0,169,1,0.6778,0.061641
DQN,deceptive_grid,0,274,28516,-3.0,24,1,0.6775,0.084968
DQN,deceptive_grid,0,275,28533,12.0,17,1,0.6773,0.084731
DQN,deceptive_grid,0,276,28561,-1.0,28,1,0.677,0.08056
DQN,deceptive_grid,0,277,28683,-135.0,122,1,0.6756,0.070705
DQN,deceptive_grid,0,278,28693,3.0,10,1,0.6755,0.060705
DQN,deceptive_grid,0,279,28735,-25.0,42,1,0.675,0.063769
DQN,deceptive_grid,0,280,28845,-77.0,110,1,0.6738,0.062297
DQN,deceptive_grid,0,281,28983,-95.0,138,1,0.6722,0.061206
DQN,deceptive_grid,0,282,29183,-236.0,200,0,0.67,0.068184
DQN,deceptive_grid,0,283,29214,10.0,31,1,0.6696,0.063328
DQN,deceptive_grid,0,284,29312,-147.0,98,1,0.6685,0.05915
DQN,deceptive_grid,0,285,29466,-135.0,154,1,0.6668,0.054725
DQN,deceptive_grid,0,286,29468,13.0,2,1,0.6667,0.039041
DQN,deceptive_grid,0,287,29489,12.0,21,1,0.6665,0.049439
DQN,deceptive_grid,0,288,29655,-171.0,166,1,0.6646,0.06512
DQN,deceptive_grid,0,289,29684,-6.0,29,1,0.6643,0.060785
DQN,deceptive_grid,0,290,29745,-36.0,61,1,0.6636,0.054571
DQN,deceptive_grid,0,291,29825,-63.0,80,1,0.6627,0.058695
DQN,deceptive_grid,0,292,29841,-3.0,16,1,0.6625,0.058505
DQN,deceptive_grid,0,293,29913,-45.0,72,1,0.6617,0.051605
DQN,deceptive_grid,0,294,29951,-7.0,38,1,0.6613,0.057515
DQN,deceptive_grid,0,295,30054,-100.0,103,1,0.6601,0.057871
DQN,deceptive_grid,0,296,30093,-20.0,39,1,0.6597,0.06132
DQN,deceptive_grid,0,297,30095,13.0,2,1,0.6596,0.075808
DQN,deceptive_grid,0,298,30136,-2.0,41,1,0.6592,0.056723
DQN,deceptive_grid,0,299,30151,-6.0,15,1,0.659,0.054633
DQN,deceptive_grid,0,300,30178,-12.0,27,1,0.6587,0.053131
DQN,deceptive_grid,0,301,30245,-46.0,67,1,0.6579,0.050503
DQN,deceptive_grid,0,302,30305,-33.0,60,1,0.6573,0.050902
DQN,deceptive_grid,0,303,30360,-10.0,55,1,0.6566,0.045138
DQN,deceptive_grid,0,304,30447,-76.0,87,1,0.6557,0.047132
DQN,deceptive_grid,0,305,30563,-89.0,116,1,0.6543,0.055775
DQN,deceptive_grid,0,306,30608,0.0,45,1,0.6538,0.055803
DQN,deceptive_grid,0,307,30808,-189.0,200,1,0.6516,0.048691
DQN,deceptive_grid,0,308,30875,-58.0,67,1,0.6508,0.04508
DQN,deceptive_grid,0,309,30920,-26.0,45,1,0.6503,0.044596
DQN,deceptive_grid,0,310,31009,-74.0,89,1,0.6493,0.046562
DQN,deceptive_grid,0,311,31023,9.0,14,1,0.6491,0.07166
DQN,deceptive_grid,0,312,31162,-146.0,139,1,0.6476,0.054518
DQN,deceptive_grid,0,313,31196,-9.0,34,1,0.6472,0.049287
DQN,deceptive_grid,0,314,31233,-14.0,37,1,0.6468,0.046778
DQN,deceptive_grid,0,315,31253,-23.0,20,1,0.6465,0.050719
DQN,deceptive_grid,0,316,31307,-7.0,54,1,0.6459,0.047548
DQN,deceptive_grid,0,317,31375,-41.0,68,1,0.6452,0.046194
DQN,deceptive_grid,0,318,31396,-8.0,21,1,0.6449,0.045541
DQN,deceptive_grid,0,319,31433,4.0,37,1,0.6445,0.045686
DQN,deceptive_grid,0,320,31504,-36.0,71,1,0.6437,0.043829
DQN,deceptive_grid,0,321,31532,-5.0,28,1,0.6434,0.064918
DQN,deceptive_grid,0,322,31636,-87.0,104,1,0.6422,0.056788
DQN,deceptive_grid,0,323,31728,-71.0,92,1,0.6412,0.049229
DQN,deceptive_grid,0,324,31774,-41.0,46,1,0.6407,0.044166
DQN,deceptive_grid,0,325,31822,-13.0,48,1,0.6401,0.042961
DQN,deceptive_grid,0,326,31879,-54.0,57,1,0.6395,0.044969
DQN,deceptive_grid,0,327,31905,-3.0,26,1,0.6392,0.040086
DQN,deceptive_grid,0,328,31914,6.0,9,1,0.6391,0.03527
DQN,deceptive_grid,0,329,31927,12.0,13,1,0.6389,0.034203
DQN,deceptive_grid,0,330,31943,7.0,16,1,0.6387,0.039085
DQN,deceptive_grid,0,331,31994,2.0,51,1,0.6382,0.042372
DQN,deceptive_grid,0,332,32072,-47.0,78,1,0.6373,0.055536
DQN,deceptive_grid,0,333,32091,6.0,19,1,0.6371,0.042778
DQN,deceptive_grid,0,334,32176,-60.0,85,1,0.6361,0.045682
DQN,deceptive_grid,0,335,32194,13.0,18,1,0.6359,0.042547
DQN,deceptive_grid,0,336,32210,3.0,16,1,0.6357,0.0416
DQN,deceptive_grid,0,337,32231,-14.0,21,1,0.6355,0.041063
DQN,deceptive_grid,0,338,32278,-22.0,47,1,0.635,0.040287
DQN,deceptive_grid,0,339,32363,-48.0,85,1,0.634,0.045651
DQN,deceptive_grid,0,340,32384,6.0,21,1,0.6338,0.03911
DQN,deceptive_grid,0,341,32407,6.0,23,1,0.6335,0.039067
DQN,deceptive_grid,0,342,32466,-26.0,59,1,0.6328,0.042486
DQN,deceptive_grid,0,343,32498,-7.0,32,1,0.6325,0.035491
DQN,deceptive_grid,0,344,32514,15.0,16,1,0.6323,0.064628
DQN,deceptive_grid,0,345,32556,-15.0,42,1,0.6318,0.063254
DQN,deceptive_grid,0,346,32605,-26.0,49,1,0.6313,0.05099
DQN,deceptive_grid,0,347,32674,-32.0,69,1,0.6305,0.04991
DQN,deceptive_grid,0,348,32742,-29.0,68,1,0.6297,0.047767
DQN,deceptive_grid,0,349,32861,-104.0,119,1,0.6284,0.045603
DQN,deceptive_grid,0,350,32905,-19.0,44,1,0.6279,0.042381
DQN,deceptive_grid,0,351,32994,-74.0,89,1,0.6269,0.040227
DQN,deceptive_grid,0,352,33000,17.0,6,1,0.6268,0.033092
DQN,deceptive_grid,0,353,33091,-60.0,91,1,0.6258,0.062298
DQN,deceptive_grid,0,354,33128,-32.0,37,1,0.6253,0.057211
DQN,deceptive_grid,0,355,33155,8.0,27,1,0.625,0.05496
DQN,deceptive_grid,0,356,33192,-12.0,37,1,0.6246,0.052557
DQN,deceptive_grid,0,357,33215,8.0,23,1,0.6244,0.052981
DQN,deceptive_grid,0,358,33235,-5.0,20,1,0.6241,0.055538
DQN,deceptive_grid,0,359,33248,6.0,13,1,0.624,0.046897
DQN,deceptive_grid,0,360,33275,-14.0,27,1,0.6237,0.053639
DQN,deceptive_grid,0,361,33312,-12.0,37,1,0.6233,0.053452
DQN,deceptive_grid,0,362,33315,14.0,3,1,0.6232,0.048387
DQN,deceptive_grid,0,363,33345,1.0,30,1,0.6229,0.044634
DQN,deceptive_grid,0,364,33403,-15.0,58,1,0.6222,0.045339
DQN,deceptive_grid,0,365,33431,1.0,28,1,0.6219,0.045909
DQN,deceptive_grid,0,366,33490,-40.0,59,1,0.6212,0.050193
DQN,deceptive_grid,0,367,33579,-62.0,89,1,0.6202,0.069282
DQN,deceptive_grid,0,368,33605,5.0,26,1,0.6199,0.065305
DQN,deceptive_grid,0,369,33684,-54.0,79,1,0.619,0.050463
