episode,return,length,success,epsilon,curriculum_radius
178,-31.0,20,1,0.8902,8
179,-235.5,105,1,0.889,8
180,-6.5,8,1,0.8889,8
181,-58.0,32,1,0.8885,8
182,-18.0,19,1,0.8883,8
183,10.0,2,1,0.8883,8
184,-100.5,49,1,0.8877,8
185,4.5,4,1,0.8877,8
186,-152.0,62,1,0.887,8
187,-29.5,27,1,0.8867,8
188,-36.5,33,1,0.8863,8
189,3.5,4,1,0.8863,8
190,7.5,5,1,0.8862,8
191,-4.0,8,1,0.8861,8
192,-19.0,19,1,0.8859,8
193,-2.0,6,1,0.8858,8
194,-279.0,132,1,0.8843,8
195,-9.5,10,1,0.8842,8
196,7.5,5,1,0.8842,8
197,-18.5,23,1,0.8839,8
198,-66.5,28,1,0.8836,8
199,-75.0,48,1,0.883,8
200,-176.0,86,1,0.8821,8
201,-2.5,7,1,0.882,8
202,3.5,4,1,0.882,8
203,3.0,5,1,0.8819,8
204,-70.5,37,1,0.8815,8
205,-151.5,66,1,0.8807,8
206,-26.5,20,1,0.8805,8
207,7.5,5,1,0.8804,8
208,9.5,3,1,0.8804,8
209,-30.0,23,1,0.8802,8
210,6.5,5,1,0.8801,8
211,-152.5,74,1,0.8793,8
212,-5.5,11,1,0.8791,8
213,0.0,9,1,0.879,8
214,-89.5,60,1,0.8784,8
215,-9.0,9,1,0.8783,8
216,-70.0,31,1,0.8779,8
217,-68.5,38,1,0.8775,8
218,2.5,6,1,0.8774,8
219,-62.5,22,1,0.8772,8
220,10.5,1,1,0.8771,8
221,-5.5,9,1,0.877,8
222,-18.5,12,1,0.8769,8
223,-1.5,10,1,0.8768,8
224,-52.0,26,1,0.8765,8
225,10.5,1,1,0.8765,8
226,-71.0,41,1,0.876,8
227,-7.5,8,1,0.8759,8
228,-57.0,33,1,0.8756,8
229,-276.0,130,1,0.8741,8
230,-17.5,18,1,0.8739,8
231,-19.0,19,1,0.8737,8
232,-2.0,6,1,0.8736,8
233,-114.0,59,1,0.8729,8
234,-20.0,13,1,0.8728,8
235,5.0,3,1,0.8728,8
236,-5.0,5,1,0.8727,8
237,-384.5,159,1,0.8709,8
238,-57.5,34,1,0.8705,8
239,-12.0,8,1,0.8704,8
240,-40.0,25,1,0.8701,8
241,-5.0,13,1,0.87,8
242,10.0,2,1,0.87,8
243,-310.0,137,1,0.8684,8
244,-188.0,90,1,0.8674,8
245,-53.0,34,1,0.867,8
246,-35.5,20,1,0.8668,8
247,-10.0,11,1,0.8667,8
248,-39.5,19,1,0.8665,8
249,-2.0,6,1,0.8664,8
250,-31.5,32,1,0.866,8
251,-13.0,10,1,0.8659,8
252,10.5,1,1,0.8659,8
253,-82.0,46,1,0.8654,8
254,0.0,9,1,0.8653,8
255,-4.0,8,1,0.8652,8
256,-11.5,12,1,0.8651,8
257,10.5,1,1,0.865,8
258,1.0,7,1,0.865,8
259,-103.5,61,1,0.8643,8
260,-104.0,62,1,0.8636,8
261,-24.5,18,1,0.8634,8
262,-23.0,17,1,0.8632,8
263,-10.5,15,1,0.863,8
264,6.0,6,1,0.8629,8
265,-30.5,16,1,0.8628,8
266,-370.5,153,1,0.861,8
267,-13.5,14,1,0.8609,8
268,8.5,3,1,0.8608,8
269,-161.5,74,1,0.86,8
270,-82.0,48,1,0.8595,8
271,-41.5,34,1,0.8591,8
272,-97.0,43,1,0.8586,8
273,3.0,5,1,0.8585,8
274,-87.5,45,1,0.858,8
275,-179.0,77,1,0.8571,8
276,-34.5,20,1,0.8569,8
277,-31.5,18,1,0.8567,8
278,2.0,7,1,0.8566,8
279,-257.0,115,1,0.8553,8
280,2.5,6,1,0.8553,8
281,9.5,3,1,0.8552,8
282,-24.5,13,1,0.8551,8
283,-125.0,55,1,0.8545,8
284,-9.5,10,1,0.8544,8
285,-225.0,102,1,0.8532,8
286,3.5,4,1,0.8532,8
287,10.0,2,1,0.8531,8
288,-339.0,141,1,0.8515,8
289,-43.0,21,1,0.8513,8
290,-3.5,7,1,0.8512,8
291,-70.5,35,1,0.8508,8
292,-67.5,41,1,0.8504,8
293,-6.5,6,1,0.8503,8
294,-77.0,31,1,0.8499,8
295,1.5,11,1,0.8498,8
296,-83.0,48,1,0.8493,8
297,-20.0,13,1,0.8491,8
298,-401.0,195,1,0.8469,8
299,10.5,1,1,0.8469,8
300,7.5,5,1,0.8469,8
301,-44.5,38,1,0.8464,8
302,-69.0,31,1,0.8461,8
303,-37.5,22,1,0.8458,8
304,-60.0,37,1,0.8454,8
305,10.5,1,1,0.8454,8
306,-62.5,35,1,0.845,8
307,-52.0,31,1,0.8447,8
308,-179.0,64,1,0.8439,8
309,10.0,2,1,0.8439,8
310,-5.5,11,1,0.8438,8
311,-41.0,22,1,0.8435,8
312,-208.0,118,1,0.8422,8
313,-54.0,34,1,0.8418,8
314,-101.0,39,1,0.8414,8
315,-8.5,13,1,0.8412,8
316,-52.5,30,1,0.8409,8
317,-31.0,20,1,0.8407,8
318,-11.5,12,1,0.8405,8
319,-34.0,29,1,0.8402,8
320,-16.5,13,1,0.84,8
321,-33.5,26,1,0.8398,8
322,-8.5,10,1,0.8396,8
323,-26.5,12,1,0.8395,8
324,-54.5,32,1,0.8391,8
325,-156.5,73,1,0.8383,8
326,-297.0,150,1,0.8366,8
327,-53.0,31,1,0.8363,8
328,0.0,12,1,0.8361,8
329,-150.0,79,1,0.8352,8
330,-108.0,53,1,0.8346,8
331,5.5,2,1,0.8346,8
332,8.5,3,1,0.8346,8
333,-14.5,11,1,0.8345,8
334,-80.0,46,1,0.8339,8
335,-88.5,50,1,0.8334,8
336,-5.5,11,1,0.8333,8
337,-14.0,10,1,0.8331,8
338,-35.5,17,1,0.8329,8
339,-6.5,8,1,0.8329,8
340,-39.5,26,1,0.8326,8
341,-9.0,14,1,0.8324,8
342,-58.0,35,1,0.832,8
343,-165.0,90,1,0.831,8
344,-101.5,56,1,0.8304,8
345,7.5,5,1,0.8303,8
346,-18.5,15,1,0.8301,8
347,-31.5,24,1,0.8299,8
348,-96.5,42,1,0.8294,8
349,7.5,5,1,0.8293,8
350,-41.0,27,1,0.829,8
351,-71.0,33,1,0.8286,8
352,-3.5,9,1,0.8285,8
353,-60.5,46,1,0.828,8
354,-10.0,6,1,0.828,8
355,-36.0,18,1,0.8278,8
356,3.0,5,1,0.8277,8
357,-68.5,38,1,0.8273,8
358,-15.5,16,1,0.8271,8
359,3.5,4,1,0.827,8
360,-89.0,35,1,0.8266,8
361,-71.0,44,1,0.8262,8
362,-97.5,52,1,0.8256,8
363,8.0,4,1,0.8255,8
364,-51.0,29,1,0.8252,8
365,-76.0,37,1,0.8248,8
366,1.0,7,1,0.8247,8
367,-165.0,79,1,0.8238,8
368,-77.5,46,1,0.8233,8
369,-78.5,40,1,0.8228,8
370,5.5,7,1,0.8227,8
371,10.5,1,1,0.8227,8
372,-23.0,15,1,0.8226,8
373,-65.5,39,1,0.8221,8
374,-35.5,20,1,0.8219,8
375,-62.5,38,1,0.8215,8
376,-124.0,61,1,0.8208,8
377,-12.0,15,1,0.8206,8
378,-10.0,11,1,0.8205,8
379,-48.0,28,1,0.8202,8
380,-38.0,23,1,0.8199,8
381,-94.0,63,1,0.8192,8
382,-6.0,12,1,0.8191,8
383,-14.5,11,1,0.8189,8
384,10.0,2,1,0.8189,8
385,-45.0,26,1,0.8186,8
386,-70.5,40,1,0.8182,8
387,7.5,5,1,0.8181,8
388,-18.5,15,1,0.8179,8
389,-60.5,22,1,0.8177,8
390,10.0,2,1,0.8177,8
391,6.0,6,1,0.8176,8
392,10.0,2,1,0.8176,8
393,-123.0,56,1,0.8169,8
394,-34.5,20,1,0.8167,8
395,-4.0,8,1,0.8166,8
396,-30.0,23,1,0.8164,8
397,10.0,2,1,0.8163,8
398,9.0,4,1,0.8163,8
399,-79.0,36,1,0.8159,8
400,-23.5,11,1,0.8158,8
401,-1.5,10,1,0.8157,8
402,-1.5,5,1,0.8156,8
403,-94.5,43,1,0.8151,8
404,-123.5,62,1,0.8144,8
405,-35.5,20,1,0.8142,8
406,-1.5,10,1,0.8141,8
407,-1.0,9,1,0.814,8
408,5.5,2,1,0.8139,8
409,-206.0,97,1,0.8128,8
410,-32.0,20,1,0.8126,8
411,-17.0,14,1,0.8125,8
